condition	stimulus	ITI	trial	targetResponse	block	subject	task
target	2	0.89	92	right	1	33	P300
distractor	5	0.76	93	right	1	33	P300
distractor	3	1.06	94	right	1	33	P300
distractor	3	1.49	95	right	1	33	P300
distractor	1	0.72	96	right	1	33	P300
distractor	4	1.49	97	right	1	33	P300
distractor	5	1.15	98	right	1	33	P300
target	2	0.97	99	right	1	33	P300
distractor	5	0.78	100	right	1	33	P300
target	2	1.16	101	right	1	33	P300
distractor	4	0.82	102	right	1	33	P300
target	2	2.31	103	right	1	33	P300
distractor	5	1.66	104	right	1	33	P300
distractor	3	0.73	105	right	1	33	P300
distractor	1	0.9	106	right	1	33	P300
target	2	1.1	107	right	1	33	P300
distractor	4	1.78	108	right	1	33	P300
target	2	2.5	109	right	1	33	P300
distractor	3	0.84	110	right	1	33	P300
distractor	1	0.7	111	right	1	33	P300
target	2	1.24	112	right	1	33	P300
distractor	1	2.21	113	right	1	33	P300
distractor	4	0.76	114	right	1	33	P300
distractor	1	0.7	115	right	1	33	P300
distractor	1	1.15	116	right	1	33	P300
distractor	4	2.55	117	right	1	33	P300
distractor	1	1.85	118	right	1	33	P300
distractor	3	1.25	119	right	1	33	P300
target	2	1.62	120	right	1	33	P300
distractor	4	1.41	1	right	2	33	P300
distractor	4	0.9	2	right	2	33	P300
distractor	2	0.92	3	right	2	33	P300
distractor	5	2.63	4	right	2	33	P300
target	1	1.26	5	right	2	33	P300
distractor	3	1.01	6	right	2	33	P300
distractor	3	1.69	7	right	2	33	P300
distractor	2	1.64	8	right	2	33	P300
distractor	4	1.77	9	right	2	33	P300
distractor	3	0.97	10	right	2	33	P300
distractor	3	1.34	11	right	2	33	P300
target	1	0.88	12	right	2	33	P300
distractor	3	0.81	13	right	2	33	P300
distractor	4	1.05	14	right	2	33	P300
distractor	5	1.55	15	right	2	33	P300
distractor	5	1.78	16	right	2	33	P300
distractor	4	0.78	17	right	2	33	P300
distractor	4	2.17	18	right	2	33	P300
distractor	5	0.88	19	right	2	33	P300
distractor	2	1.19	20	right	2	33	P300
distractor	4	1.3	21	right	2	33	P300
distractor	3	0.82	22	right	2	33	P300
distractor	5	1.11	23	right	2	33	P300
distractor	5	1.56	24	right	2	33	P300
distractor	5	0.99	25	right	2	33	P300
distractor	3	2.92	26	right	2	33	P300
target	1	0.78	27	right	2	33	P300
distractor	2	1.29	28	right	2	33	P300
target	1	1.6	29	right	2	33	P300
distractor	4	0.93	30	right	2	33	P300
target	1	1.3	31	right	2	33	P300
distractor	2	1.01	32	right	2	33	P300
distractor	5	1.06	33	right	2	33	P300
distractor	4	1.12	34	right	2	33	P300
distractor	4	0.82	35	right	2	33	P300
distractor	3	1.32	36	right	2	33	P300
distractor	2	0.78	37	right	2	33	P300
distractor	2	0.8	38	right	2	33	P300
distractor	4	1.54	39	right	2	33	P300
target	1	0.88	40	right	2	33	P300
distractor	4	1.22	41	right	2	33	P300
target	1	0.83	42	right	2	33	P300
distractor	3	1.13	43	right	2	33	P300
distractor	2	1.27	44	right	2	33	P300
distractor	3	0.77	45	right	2	33	P300
distractor	2	1.68	46	right	2	33	P300
distractor	3	0.94	47	right	2	33	P300
target	1	1.03	48	right	2	33	P300
distractor	5	1.76	49	right	2	33	P300
target	1	1.17	50	right	2	33	P300
distractor	5	1.15	51	right	2	33	P300
target	1	0.7	52	right	2	33	P300
distractor	5	1.43	53	right	2	33	P300
target	1	1.46	54	right	2	33	P300
distractor	3	1.89	55	right	2	33	P300
distractor	2	0.71	56	right	2	33	P300
distractor	5	0.9	57	right	2	33	P300
distractor	2	2.42	58	right	2	33	P300
distractor	3	1.48	59	right	2	33	P300
distractor	4	1.03	60	right	2	33	P300
distractor	5	0.95	61	right	2	33	P300
distractor	3	0.74	62	right	2	33	P300
distractor	2	0.99	63	right	2	33	P300
distractor	4	1.6	64	right	2	33	P300
distractor	2	0.74	65	right	2	33	P300
distractor	4	1.05	66	right	2	33	P300
target	1	1.26	67	right	2	33	P300
distractor	5	0.76	68	right	2	33	P300
distractor	2	0.95	69	right	2	33	P300
target	1	0.9	70	right	2	33	P300
distractor	4	1.38	71	right	2	33	P300
distractor	2	1.54	72	right	2	33	P300
target	1	1.59	73	right	2	33	P300
distractor	4	1.21	74	right	2	33	P300
distractor	5	0.92	75	right	2	33	P300
distractor	3	0.92	76	right	2	33	P300
target	1	0.77	77	right	2	33	P300
distractor	5	0.94	78	right	2	33	P300
distractor	2	0.98	79	right	2	33	P300
distractor	2	0.83	80	right	2	33	P300
distractor	5	1.5	81	right	2	33	P300
distractor	2	1.29	82	right	2	33	P300
distractor	4	0.71	83	right	2	33	P300
distractor	2	1.15	84	right	2	33	P300
distractor	4	0.96	85	right	2	33	P300
distractor	5	1.26	86	right	2	33	P300
distractor	4	0.78	87	right	2	33	P300
distractor	5	0.77	88	right	2	33	P300
target	1	0.71	89	right	2	33	P300
distractor	3	0.76	90	right	2	33	P300
target	1	0.87	91	right	2	33	P300
distractor	2	1.29	92	right	2	33	P300
distractor	3	0.79	93	right	2	33	P300
distractor	4	1.76	94	right	2	33	P300
target	1	1.43	95	right	2	33	P300
distractor	3	1.19	96	right	2	33	P300
distractor	2	1.77	97	right	2	33	P300
distractor	3	0.75	98	right	2	33	P300
distractor	5	0.7	99	right	2	33	P300
distractor	3	2.22	100	right	2	33	P300
distractor	2	1.1	101	right	2	33	P300
distractor	2	1.72	102	right	2	33	P300
target	1	1.21	103	right	2	33	P300
distractor	3	2.45	104	right	2	33	P300
target	1	1.61	105	right	2	33	P300
distractor	4	1.22	106	right	2	33	P300
target	1	0.98	107	right	2	33	P300
distractor	5	1.03	108	right	2	33	P300
target	1	0.96	109	right	2	33	P300
distractor	3	1.1	110	right	2	33	P300
target	1	1.05	111	right	2	33	P300
distractor	4	1.36	112	right	2	33	P300
distractor	4	1.4	113	right	2	33	P300
distractor	5	0.86	114	right	2	33	P300
distractor	5	1.2	115	right	2	33	P300
target	1	1.37	116	right	2	33	P300
distractor	3	0.73	117	right	2	33	P300
distractor	5	3.07	118	right	2	33	P300
distractor	3	1.07	119	right	2	33	P300
distractor	2	1.5	120	right	2	33	P300
distractor	4	0.87	1	left	3	33	P300
target	1	0.85	2	left	3	33	P300
distractor	2	0.76	3	left	3	33	P300
distractor	4	0.86	4	left	3	33	P300
distractor	4	1.65	5	left	3	33	P300
distractor	3	0.95	6	left	3	33	P300
distractor	2	0.76	7	left	3	33	P300
distractor	2	1.2	8	left	3	33	P300
distractor	2	0.7	9	left	3	33	P300
distractor	3	2.28	10	left	3	33	P300
distractor	3	1.62	11	left	3	33	P300
distractor	3	2.08	12	left	3	33	P300
distractor	5	0.84	13	left	3	33	P300
distractor	5	1.41	14	left	3	33	P300
distractor	2	0.73	15	left	3	33	P300
target	1	2.72	16	left	3	33	P300
distractor	5	1.98	17	left	3	33	P300
distractor	5	0.82	18	left	3	33	P300
distractor	4	1.24	19	left	3	33	P300
distractor	4	0.9	20	left	3	33	P300
distractor	4	0.76	21	left	3	33	P300
distractor	4	1.03	22	left	3	33	P300
distractor	3	0.72	23	left	3	33	P300
target	1	1.5	24	left	3	33	P300
distractor	5	3.58	25	left	3	33	P300
target	1	0.76	26	left	3	33	P300
distractor	4	1.17	27	left	3	33	P300
distractor	2	1.58	28	left	3	33	P300
distractor	4	1.94	29	left	3	33	P300
distractor	5	0.73	30	left	3	33	P300
distractor	2	1.24	31	left	3	33	P300
distractor	3	1.48	32	left	3	33	P300
distractor	5	0.91	33	left	3	33	P300
distractor	5	0.8	34	left	3	33	P300
distractor	2	0.88	35	left	3	33	P300
distractor	5	1.31	36	left	3	33	P300
distractor	5	0.78	37	left	3	33	P300
distractor	2	0.82	38	left	3	33	P300
distractor	5	1.18	39	left	3	33	P300
distractor	4	0.76	40	left	3	33	P300
distractor	5	1.03	41	left	3	33	P300
distractor	3	2.82	42	left	3	33	P300
distractor	3	0.72	43	left	3	33	P300
distractor	5	0.97	44	left	3	33	P300
target	1	1.35	45	left	3	33	P300
distractor	3	1.52	46	left	3	33	P300
target	1	1.14	47	left	3	33	P300
distractor	3	1.3	48	left	3	33	P300
target	1	0.81	49	left	3	33	P300
distractor	5	2.07	50	left	3	33	P300
target	1	2.77	51	left	3	33	P300
distractor	5	0.78	52	left	3	33	P300
target	1	1.14	53	left	3	33	P300
distractor	2	1.67	54	left	3	33	P300
distractor	2	0.78	55	left	3	33	P300
distractor	2	0.93	56	left	3	33	P300
distractor	3	0.8	57	left	3	33	P300
distractor	4	2.31	58	left	3	33	P300
distractor	2	1.05	59	left	3	33	P300
target	1	0.71	60	left	3	33	P300
distractor	2	0.86	61	left	3	33	P300
target	1	0.77	62	left	3	33	P300
distractor	3	1.82	63	left	3	33	P300
target	1	0.81	64	left	3	33	P300
distractor	3	0.73	65	left	3	33	P300
distractor	3	0.83	66	left	3	33	P300
distractor	5	1.2	67	left	3	33	P300
distractor	2	0.78	68	left	3	33	P300
distractor	2	1.26	69	left	3	33	P300
distractor	5	1.59	70	left	3	33	P300
distractor	3	1.16	71	left	3	33	P300
distractor	3	0.87	72	left	3	33	P300
distractor	4	0.85	73	left	3	33	P300
distractor	2	1.13	74	left	3	33	P300
distractor	3	0.75	75	left	3	33	P300
distractor	3	1.61	76	left	3	33	P300
distractor	2	1.5	77	left	3	33	P300
target	1	0.94	78	left	3	33	P300
distractor	5	0.71	79	left	3	33	P300
distractor	4	1.23	80	left	3	33	P300
target	1	0.93	81	left	3	33	P300
distractor	2	0.78	82	left	3	33	P300
target	1	1.03	83	left	3	33	P300
distractor	4	1.05	84	left	3	33	P300
target	1	0.83	85	left	3	33	P300
distractor	2	0.71	86	left	3	33	P300
target	1	1.06	87	left	3	33	P300
distractor	3	1.43	88	left	3	33	P300
distractor	4	0.75	89	left	3	33	P300
distractor	5	1.13	90	left	3	33	P300
target	1	1.14	91	left	3	33	P300
distractor	2	1.7	92	left	3	33	P300
distractor	5	1.87	93	left	3	33	P300
distractor	5	0.87	94	left	3	33	P300
distractor	4	0.8	95	left	3	33	P300
target	1	0.94	96	left	3	33	P300
distractor	3	1.19	97	left	3	33	P300
distractor	4	0.89	98	left	3	33	P300
distractor	2	1.44	99	left	3	33	P300
distractor	5	1.55	100	left	3	33	P300
target	1	0.98	101	left	3	33	P300
distractor	4	0.73	102	left	3	33	P300
target	1	1.06	103	left	3	33	P300
distractor	4	1.1	104	left	3	33	P300
target	1	0.84	105	left	3	33	P300
distractor	4	0.75	106	left	3	33	P300
distractor	3	1.94	107	left	3	33	P300
distractor	5	0.86	108	left	3	33	P300
distractor	5	1.02	109	left	3	33	P300
distractor	4	0.92	110	left	3	33	P300
distractor	4	1.33	111	left	3	33	P300
distractor	3	1.21	112	left	3	33	P300
distractor	2	1.45	113	left	3	33	P300
distractor	3	0.77	114	left	3	33	P300
target	1	0.89	115	left	3	33	P300
distractor	3	0.94	116	left	3	33	P300
distractor	4	1.02	117	left	3	33	P300
target	1	1.2	118	left	3	33	P300
distractor	4	1.7	119	left	3	33	P300
distractor	2	1.04	120	left	3	33	P300
target	4	0.82	1	left	4	33	P300
distractor	1	1.07	2	left	4	33	P300
distractor	5	0.72	3	left	4	33	P300
distractor	5	1.83	4	left	4	33	P300
distractor	3	1.04	5	left	4	33	P300
target	4	0.84	6	left	4	33	P300
distractor	5	1.07	7	left	4	33	P300
distractor	3	1.32	8	left	4	33	P300
distractor	3	0.84	9	left	4	33	P300
distractor	2	0.74	10	left	4	33	P300
distractor	2	1.5	11	left	4	33	P300
distractor	2	0.76	12	left	4	33	P300
distractor	2	0.79	13	left	4	33	P300
distractor	1	1.97	14	left	4	33	P300
distractor	5	0.85	15	left	4	33	P300
distractor	1	1.33	16	left	4	33	P300
distractor	3	1.1	17	left	4	33	P300
distractor	3	1.07	18	left	4	33	P300
distractor	1	1.11	19	left	4	33	P300
distractor	3	1.01	20	left	4	33	P300
distractor	3	1.39	21	left	4	33	P300
distractor	1	1.5	22	left	4	33	P300
distractor	5	0.96	23	left	4	33	P300
distractor	5	1.13	24	left	4	33	P300
target	4	0.96	25	left	4	33	P300
distractor	2	1.13	26	left	4	33	P300
target	4	1.48	27	left	4	33	P300
distractor	5	1.12	28	left	4	33	P300
distractor	3	1.98	29	left	4	33	P300
target	4	0.84	30	left	4	33	P300
distractor	1	1.12	31	left	4	33	P300
distractor	5	0.76	32	left	4	33	P300
distractor	2	0.71	33	left	4	33	P300
distractor	2	1.32	34	left	4	33	P300
distractor	2	1.09	35	left	4	33	P300
distractor	1	1.45	36	left	4	33	P300
distractor	1	1.02	37	left	4	33	P300
distractor	3	1.4	38	left	4	33	P300
distractor	5	1.04	39	left	4	33	P300
distractor	5	1.7	40	left	4	33	P300
target	4	0.97	41	left	4	33	P300
distractor	1	1.11	42	left	4	33	P300
target	4	1.43	43	left	4	33	P300
distractor	2	1.73	44	left	4	33	P300
target	4	1.2	45	left	4	33	P300
distractor	5	1.46	46	left	4	33	P300
distractor	2	1.13	47	left	4	33	P300
distractor	1	0.91	48	left	4	33	P300
target	4	1.24	49	left	4	33	P300
distractor	2	1.49	50	left	4	33	P300
distractor	2	1.92	51	left	4	33	P300
distractor	5	0.71	52	left	4	33	P300
distractor	5	1.38	53	left	4	33	P300
target	4	1.23	54	left	4	33	P300
distractor	2	2	55	left	4	33	P300
target	4	0.92	56	left	4	33	P300
distractor	1	1.63	57	left	4	33	P300
distractor	5	2.23	58	left	4	33	P300
distractor	3	2.13	59	left	4	33	P300
distractor	3	1.59	60	left	4	33	P300
distractor	1	1.53	61	left	4	33	P300
distractor	3	1.63	62	left	4	33	P300
distractor	3	0.94	63	left	4	33	P300
target	4	0.74	64	left	4	33	P300
distractor	3	0.71	65	left	4	33	P300
distractor	2	0.73	66	left	4	33	P300
distractor	2	0.9	67	left	4	33	P300
target	4	1.79	68	left	4	33	P300
distractor	2	0.73	69	left	4	33	P300
distractor	2	2.01	70	left	4	33	P300
distractor	5	0.88	71	left	4	33	P300
distractor	2	1.33	72	left	4	33	P300
distractor	1	1.49	73	left	4	33	P300
distractor	2	0.72	74	left	4	33	P300
distractor	5	1.02	75	left	4	33	P300
distractor	1	0.71	76	left	4	33	P300
target	4	1.23	77	left	4	33	P300
distractor	5	0.93	78	left	4	33	P300
distractor	5	0.93	79	left	4	33	P300
distractor	2	1.05	80	left	4	33	P300
distractor	1	0.96	81	left	4	33	P300
target	4	1.89	82	left	4	33	P300
distractor	1	0.72	83	left	4	33	P300
distractor	5	1.07	84	left	4	33	P300
distractor	5	1.15	85	left	4	33	P300
distractor	2	1.8	86	left	4	33	P300
distractor	3	0.83	87	left	4	33	P300
distractor	3	1.34	88	left	4	33	P300
distractor	3	0.92	89	left	4	33	P300
distractor	3	0.78	90	left	4	33	P300
distractor	3	0.9	91	left	4	33	P300
target	4	0.82	92	left	4	33	P300
distractor	1	0.75	93	left	4	33	P300
distractor	1	2.14	94	left	4	33	P300
distractor	3	0.98	95	left	4	33	P300
target	4	1.44	96	left	4	33	P300
distractor	5	1.3	97	left	4	33	P300
distractor	3	1.03	98	left	4	33	P300
distractor	3	0.98	99	left	4	33	P300
target	4	1.24	100	left	4	33	P300
distractor	3	0.74	101	left	4	33	P300
target	4	0.72	102	left	4	33	P300
distractor	1	0.97	103	left	4	33	P300
target	4	0.7	104	left	4	33	P300
distractor	2	2.97	105	left	4	33	P300
target	4	2.78	106	left	4	33	P300
distractor	1	1.31	107	left	4	33	P300
target	4	0.81	108	left	4	33	P300
distractor	1	0.71	109	left	4	33	P300
target	4	1.62	110	left	4	33	P300
distractor	5	0.7	111	left	4	33	P300
distractor	3	1.02	112	left	4	33	P300
distractor	1	0.72	113	left	4	33	P300
distractor	2	0.97	114	left	4	33	P300
distractor	5	0.83	115	left	4	33	P300
distractor	2	1.07	116	left	4	33	P300
distractor	5	0.89	117	left	4	33	P300
distractor	1	0.95	118	left	4	33	P300
target	4	0.91	119	left	4	33	P300
distractor	1	0.89	120	left	4	33	P300
distractor	2	1.28	1	right	5	33	P300
distractor	2	1.22	2	right	5	33	P300
distractor	5	1.34	3	right	5	33	P300
distractor	4	0.7	4	right	5	33	P300
target	3	0.84	5	right	5	33	P300
distractor	5	0.82	6	right	5	33	P300
distractor	2	0.91	7	right	5	33	P300
target	3	1.34	8	right	5	33	P300
distractor	4	1.4	9	right	5	33	P300
target	3	0.86	10	right	5	33	P300
distractor	5	1.01	11	right	5	33	P300
distractor	5	0.89	12	right	5	33	P300
distractor	1	1.03	13	right	5	33	P300
distractor	2	0.83	14	right	5	33	P300
target	3	1.09	15	right	5	33	P300
distractor	2	0.71	16	right	5	33	P300
distractor	1	0.9	17	right	5	33	P300
target	3	0.76	18	right	5	33	P300
distractor	1	2.22	19	right	5	33	P300
target	3	1.2	20	right	5	33	P300
distractor	4	0.99	21	right	5	33	P300
target	3	0.82	22	right	5	33	P300
distractor	2	0.71	23	right	5	33	P300
target	3	1.13	24	right	5	33	P300
distractor	2	1.12	25	right	5	33	P300
distractor	5	1.3	26	right	5	33	P300
distractor	1	1.32	27	right	5	33	P300
distractor	1	1.7	28	right	5	33	P300
distractor	5	1.62	29	right	5	33	P300
distractor	2	1	30	right	5	33	P300
distractor	1	1.02	31	right	5	33	P300
distractor	1	0.73	32	right	5	33	P300
distractor	1	1.73	33	right	5	33	P300
distractor	2	0.77	34	right	5	33	P300
target	3	0.81	35	right	5	33	P300
distractor	1	1.24	36	right	5	33	P300
target	3	0.98	37	right	5	33	P300
distractor	1	1.85	38	right	5	33	P300
target	3	1.06	39	right	5	33	P300
distractor	2	0.77	40	right	5	33	P300
distractor	5	0.97	41	right	5	33	P300
distractor	2	0.76	42	right	5	33	P300
distractor	1	1.33	43	right	5	33	P300
distractor	1	0.89	44	right	5	33	P300
distractor	1	0.75	45	right	5	33	P300
distractor	2	0.86	46	right	5	33	P300
distractor	2	1.33	47	right	5	33	P300
distractor	2	0.7	48	right	5	33	P300
distractor	1	0.91	49	right	5	33	P300
distractor	5	2.36	50	right	5	33	P300
target	3	1.78	51	right	5	33	P300
distractor	2	1.04	52	right	5	33	P300
distractor	1	1.46	53	right	5	33	P300
distractor	4	1.51	54	right	5	33	P300
distractor	5	1.27	55	right	5	33	P300
distractor	2	1.25	56	right	5	33	P300
distractor	5	0.98	57	right	5	33	P300
distractor	4	0.91	58	right	5	33	P300
distractor	5	0.77	59	right	5	33	P300
distractor	5	0.77	60	right	5	33	P300
distractor	5	0.72	61	right	5	33	P300
distractor	4	0.74	62	right	5	33	P300
distractor	4	1.22	63	right	5	33	P300
distractor	5	1.27	64	right	5	33	P300
target	3	0.73	65	right	5	33	P300
distractor	4	1.66	66	right	5	33	P300
target	3	1.18	67	right	5	33	P300
distractor	2	0.77	68	right	5	33	P300
target	3	0.78	69	right	5	33	P300
distractor	4	1.07	70	right	5	33	P300
distractor	1	0.83	71	right	5	33	P300
target	3	1.03	72	right	5	33	P300
distractor	5	0.75	73	right	5	33	P300
target	3	1.12	74	right	5	33	P300
distractor	4	1.1	75	right	5	33	P300
target	3	0.93	76	right	5	33	P300
distractor	4	1.7	77	right	5	33	P300
distractor	4	0.73	78	right	5	33	P300
distractor	4	0.8	79	right	5	33	P300
target	3	1.09	80	right	5	33	P300
distractor	5	1.31	81	right	5	33	P300
distractor	1	1.67	82	right	5	33	P300
distractor	5	0.7	83	right	5	33	P300
distractor	5	0.88	84	right	5	33	P300
distractor	2	1.23	85	right	5	33	P300
distractor	5	1.2	86	right	5	33	P300
distractor	1	1.07	87	right	5	33	P300
distractor	4	0.88	88	right	5	33	P300
target	3	0.85	89	right	5	33	P300
distractor	1	1.26	90	right	5	33	P300
distractor	4	1.18	91	right	5	33	P300
distractor	2	0.84	92	right	5	33	P300
distractor	1	0.83	93	right	5	33	P300
distractor	5	0.89	94	right	5	33	P300
distractor	4	1.34	95	right	5	33	P300
distractor	4	1.79	96	right	5	33	P300
distractor	5	0.94	97	right	5	33	P300
distractor	1	0.85	98	right	5	33	P300
distractor	5	1.3	99	right	5	33	P300
distractor	5	0.95	100	right	5	33	P300
target	3	1.34	101	right	5	33	P300
distractor	2	1.07	102	right	5	33	P300
distractor	4	1.22	103	right	5	33	P300
target	3	0.7	104	right	5	33	P300
distractor	1	0.72	105	right	5	33	P300
distractor	1	0.92	106	right	5	33	P300
distractor	2	1.47	107	right	5	33	P300
distractor	1	1.42	108	right	5	33	P300
distractor	2	0.98	109	right	5	33	P300
distractor	2	0.71	110	right	5	33	P300
distractor	5	1.72	111	right	5	33	P300
distractor	4	1.06	112	right	5	33	P300
distractor	4	1.87	113	right	5	33	P300
distractor	4	1.22	114	right	5	33	P300
distractor	4	2.56	115	right	5	33	P300
distractor	4	1.8	116	right	5	33	P300
target	3	0.8	117	right	5	33	P300
distractor	2	0.88	118	right	5	33	P300
target	3	0.83	119	right	5	33	P300
distractor	4	1.7	120	right	5	33	P300
distractor	3	0.76	1	left	6	33	P300
distractor	3	0.73	2	left	6	33	P300
distractor	3	0.76	3	left	6	33	P300
distractor	5	0.76	4	left	6	33	P300
distractor	3	0.84	5	left	6	33	P300
distractor	3	0.93	6	left	6	33	P300
distractor	5	1.56	7	left	6	33	P300
distractor	5	0.79	8	left	6	33	P300
target	2	0.83	9	left	6	33	P300
distractor	1	1.23	10	left	6	33	P300
distractor	5	1.06	11	left	6	33	P300
distractor	1	0.87	12	left	6	33	P300
distractor	1	1.76	13	left	6	33	P300
distractor	1	0.7	14	left	6	33	P300
distractor	1	0.96	15	left	6	33	P300
distractor	5	0.77	16	left	6	33	P300
distractor	4	0.72	17	left	6	33	P300
target	2	0.7	18	left	6	33	P300
distractor	5	1.91	19	left	6	33	P300
target	2	0.93	20	left	6	33	P300
distractor	3	0.81	21	left	6	33	P300
distractor	4	1.22	22	left	6	33	P300
distractor	4	1.83	23	left	6	33	P300
target	2	0.88	24	left	6	33	P300
distractor	3	0.78	25	left	6	33	P300
distractor	4	0.95	26	left	6	33	P300
distractor	3	0.85	27	left	6	33	P300
distractor	5	1.55	28	left	6	33	P300
distractor	1	1.38	29	left	6	33	P300
target	2	1.43	30	left	6	33	P300
distractor	1	0.85	31	left	6	33	P300
target	2	1.48	32	left	6	33	P300
distractor	4	1.25	33	left	6	33	P300
distractor	5	1.03	34	left	6	33	P300
distractor	5	0.96	35	left	6	33	P300
distractor	3	0.88	36	left	6	33	P300
distractor	1	0.86	37	left	6	33	P300
distractor	3	1.39	38	left	6	33	P300
distractor	4	0.76	39	left	6	33	P300
distractor	1	0.75	40	left	6	33	P300
target	2	0.9	41	left	6	33	P300
distractor	4	1.15	42	left	6	33	P300
distractor	4	0.9	43	left	6	33	P300
distractor	5	0.71	44	left	6	33	P300
distractor	4	0.78	45	left	6	33	P300
distractor	5	0.75	46	left	6	33	P300
distractor	4	0.89	47	left	6	33	P300
distractor	5	0.91	48	left	6	33	P300
target	2	0.71	49	left	6	33	P300
distractor	3	0.77	50	left	6	33	P300
target	2	1.73	51	left	6	33	P300
distractor	5	1.01	52	left	6	33	P300
distractor	3	0.86	53	left	6	33	P300
distractor	1	1.93	54	left	6	33	P300
distractor	1	1.72	55	left	6	33	P300
distractor	1	3.17	56	left	6	33	P300
distractor	1	0.75	57	left	6	33	P300
distractor	3	0.78	58	left	6	33	P300
target	2	0.99	59	left	6	33	P300
distractor	5	0.84	60	left	6	33	P300
target	2	0.78	61	left	6	33	P300
distractor	4	0.73	62	left	6	33	P300
distractor	4	1.04	63	left	6	33	P300
distractor	4	0.77	64	left	6	33	P300
distractor	3	1.02	65	left	6	33	P300
target	2	0.8	66	left	6	33	P300
distractor	5	1.59	67	left	6	33	P300
target	2	1.76	68	left	6	33	P300
distractor	4	0.91	69	left	6	33	P300
target	2	0.81	70	left	6	33	P300
distractor	4	0.78	71	left	6	33	P300
distractor	5	0.86	72	left	6	33	P300
distractor	5	0.78	73	left	6	33	P300
distractor	3	0.7	74	left	6	33	P300
distractor	1	0.76	75	left	6	33	P300
distractor	1	1.59	76	left	6	33	P300
distractor	4	1	77	left	6	33	P300
