condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	5	0.87	92	right	2	18	P300
distractor	2	1.1	93	right	2	18	P300
distractor	5	0.88	94	right	2	18	P300
distractor	2	1.54	95	right	2	18	P300
distractor	3	0.71	96	right	2	18	P300
target	4	1.47	97	right	2	18	P300
distractor	1	0.7	98	right	2	18	P300
distractor	3	0.86	99	right	2	18	P300
distractor	1	0.7	100	right	2	18	P300
target	4	1.28	101	right	2	18	P300
distractor	3	0.98	102	right	2	18	P300
distractor	3	1.01	103	right	2	18	P300
distractor	5	0.75	104	right	2	18	P300
distractor	5	1.33	105	right	2	18	P300
distractor	2	1.09	106	right	2	18	P300
distractor	5	1.01	107	right	2	18	P300
distractor	2	2.03	108	right	2	18	P300
distractor	3	0.81	109	right	2	18	P300
distractor	3	0.85	110	right	2	18	P300
distractor	5	2.02	111	right	2	18	P300
target	4	1.5	112	right	2	18	P300
distractor	5	1.35	113	right	2	18	P300
distractor	3	0.72	114	right	2	18	P300
target	4	1.04	115	right	2	18	P300
distractor	5	1.36	116	right	2	18	P300
target	4	0.73	117	right	2	18	P300
distractor	3	1.12	118	right	2	18	P300
target	4	0.82	119	right	2	18	P300
distractor	1	1.9	120	right	2	18	P300
distractor	2	0.84	1	right	3	18	P300
distractor	3	2.22	2	right	3	18	P300
distractor	5	1.48	3	right	3	18	P300
target	4	1.81	4	right	3	18	P300
distractor	2	0.83	5	right	3	18	P300
distractor	2	1.67	6	right	3	18	P300
distractor	3	0.73	7	right	3	18	P300
distractor	1	1.49	8	right	3	18	P300
distractor	1	0.74	9	right	3	18	P300
target	4	0.82	10	right	3	18	P300
distractor	3	0.7	11	right	3	18	P300
distractor	3	1.44	12	right	3	18	P300
target	4	0.83	13	right	3	18	P300
distractor	1	1.17	14	right	3	18	P300
distractor	5	0.95	15	right	3	18	P300
distractor	2	1	16	right	3	18	P300
distractor	1	1.43	17	right	3	18	P300
distractor	1	1.11	18	right	3	18	P300
distractor	2	1.18	19	right	3	18	P300
distractor	5	1.9	20	right	3	18	P300
distractor	2	0.94	21	right	3	18	P300
distractor	2	2.28	22	right	3	18	P300
distractor	1	0.82	23	right	3	18	P300
distractor	5	0.95	24	right	3	18	P300
target	4	0.91	25	right	3	18	P300
distractor	2	0.73	26	right	3	18	P300
distractor	5	1.02	27	right	3	18	P300
target	4	1.88	28	right	3	18	P300
distractor	1	0.91	29	right	3	18	P300
target	4	1.05	30	right	3	18	P300
distractor	5	0.92	31	right	3	18	P300
target	4	0.84	32	right	3	18	P300
distractor	3	0.97	33	right	3	18	P300
distractor	5	0.8	34	right	3	18	P300
target	4	1.02	35	right	3	18	P300
distractor	3	1.27	36	right	3	18	P300
distractor	3	2.4	37	right	3	18	P300
distractor	5	1.07	38	right	3	18	P300
distractor	1	1.88	39	right	3	18	P300
distractor	3	0.94	40	right	3	18	P300
distractor	2	1.28	41	right	3	18	P300
target	4	1.46	42	right	3	18	P300
distractor	3	1.07	43	right	3	18	P300
target	4	1.21	44	right	3	18	P300
distractor	5	0.75	45	right	3	18	P300
distractor	2	0.74	46	right	3	18	P300
distractor	1	1.4	47	right	3	18	P300
distractor	1	0.77	48	right	3	18	P300
distractor	1	1.41	49	right	3	18	P300
distractor	5	0.94	50	right	3	18	P300
distractor	3	0.91	51	right	3	18	P300
distractor	2	0.83	52	right	3	18	P300
distractor	1	1.07	53	right	3	18	P300
distractor	5	0.83	54	right	3	18	P300
distractor	1	0.9	55	right	3	18	P300
distractor	5	1.48	56	right	3	18	P300
distractor	5	0.79	57	right	3	18	P300
distractor	1	0.77	58	right	3	18	P300
target	4	0.76	59	right	3	18	P300
distractor	3	0.81	60	right	3	18	P300
distractor	2	1.35	61	right	3	18	P300
distractor	5	2.07	62	right	3	18	P300
distractor	1	1.3	63	right	3	18	P300
distractor	1	2.25	64	right	3	18	P300
distractor	3	1.11	65	right	3	18	P300
distractor	5	1.09	66	right	3	18	P300
distractor	5	0.96	67	right	3	18	P300
distractor	2	1.57	68	right	3	18	P300
distractor	5	1.74	69	right	3	18	P300
distractor	2	0.84	70	right	3	18	P300
distractor	1	0.76	71	right	3	18	P300
target	4	1.41	72	right	3	18	P300
distractor	2	0.86	73	right	3	18	P300
target	4	1.09	74	right	3	18	P300
distractor	2	2.13	75	right	3	18	P300
distractor	1	0.83	76	right	3	18	P300
distractor	5	0.88	77	right	3	18	P300
distractor	3	1.52	78	right	3	18	P300
target	4	0.79	79	right	3	18	P300
distractor	2	0.93	80	right	3	18	P300
distractor	1	0.88	81	right	3	18	P300
target	4	0.78	82	right	3	18	P300
distractor	3	0.91	83	right	3	18	P300
distractor	5	0.97	84	right	3	18	P300
distractor	2	1.02	85	right	3	18	P300
target	4	1.41	86	right	3	18	P300
distractor	1	1.32	87	right	3	18	P300
target	4	1.52	88	right	3	18	P300
distractor	3	2.38	89	right	3	18	P300
target	4	0.83	90	right	3	18	P300
distractor	5	0.71	91	right	3	18	P300
distractor	1	1.81	92	right	3	18	P300
distractor	1	1.22	93	right	3	18	P300
distractor	3	1.35	94	right	3	18	P300
distractor	3	0.88	95	right	3	18	P300
target	4	1.1	96	right	3	18	P300
distractor	3	1.75	97	right	3	18	P300
distractor	3	1.2	98	right	3	18	P300
distractor	5	0.74	99	right	3	18	P300
distractor	3	1.23	100	right	3	18	P300
distractor	3	0.94	101	right	3	18	P300
distractor	2	0.8	102	right	3	18	P300
target	4	2.47	103	right	3	18	P300
distractor	3	0.74	104	right	3	18	P300
distractor	2	1.21	105	right	3	18	P300
distractor	1	2.27	106	right	3	18	P300
distractor	5	1.01	107	right	3	18	P300
distractor	2	1.7	108	right	3	18	P300
target	4	1.01	109	right	3	18	P300
distractor	5	0.9	110	right	3	18	P300
distractor	2	0.78	111	right	3	18	P300
distractor	2	2.23	112	right	3	18	P300
distractor	1	0.97	113	right	3	18	P300
distractor	3	0.75	114	right	3	18	P300
distractor	3	0.92	115	right	3	18	P300
target	4	1.45	116	right	3	18	P300
distractor	2	1.65	117	right	3	18	P300
target	4	0.95	118	right	3	18	P300
distractor	5	0.8	119	right	3	18	P300
target	4	1.29	120	right	3	18	P300
distractor	3	0.77	1	left	4	18	P300
distractor	5	0.83	2	left	4	18	P300
distractor	3	0.96	3	left	4	18	P300
distractor	4	1.3	4	left	4	18	P300
distractor	5	1.47	5	left	4	18	P300
target	2	1.17	6	left	4	18	P300
distractor	5	1.55	7	left	4	18	P300
distractor	1	0.71	8	left	4	18	P300
distractor	4	1.75	9	left	4	18	P300
distractor	4	1.63	10	left	4	18	P300
distractor	4	0.93	11	left	4	18	P300
distractor	4	1.01	12	left	4	18	P300
distractor	3	1.76	13	left	4	18	P300
distractor	1	1.01	14	left	4	18	P300
distractor	3	0.85	15	left	4	18	P300
target	2	0.84	16	left	4	18	P300
distractor	1	1	17	left	4	18	P300
target	2	1.13	18	left	4	18	P300
distractor	1	0.9	19	left	4	18	P300
target	2	0.95	20	left	4	18	P300
distractor	3	0.73	21	left	4	18	P300
distractor	5	0.89	22	left	4	18	P300
distractor	4	0.97	23	left	4	18	P300
distractor	4	0.99	24	left	4	18	P300
distractor	5	0.82	25	left	4	18	P300
distractor	3	0.76	26	left	4	18	P300
distractor	5	0.87	27	left	4	18	P300
distractor	1	0.94	28	left	4	18	P300
distractor	3	1.36	29	left	4	18	P300
distractor	4	1	30	left	4	18	P300
distractor	4	1	31	left	4	18	P300
distractor	1	1.21	32	left	4	18	P300
distractor	5	1.06	33	left	4	18	P300
distractor	3	1.38	34	left	4	18	P300
distractor	3	1.08	35	left	4	18	P300
distractor	4	1.08	36	left	4	18	P300
distractor	1	1.02	37	left	4	18	P300
distractor	1	1.21	38	left	4	18	P300
distractor	1	1.52	39	left	4	18	P300
distractor	4	0.98	40	left	4	18	P300
distractor	4	1.24	41	left	4	18	P300
target	2	0.76	42	left	4	18	P300
distractor	3	1.99	43	left	4	18	P300
target	2	0.89	44	left	4	18	P300
distractor	4	2.19	45	left	4	18	P300
target	2	1.26	46	left	4	18	P300
distractor	1	0.72	47	left	4	18	P300
distractor	5	0.94	48	left	4	18	P300
target	2	0.85	49	left	4	18	P300
distractor	5	1.27	50	left	4	18	P300
distractor	1	0.87	51	left	4	18	P300
distractor	3	0.73	52	left	4	18	P300
distractor	1	1.2	53	left	4	18	P300
target	2	0.73	54	left	4	18	P300
distractor	1	1.8	55	left	4	18	P300
target	2	2.42	56	left	4	18	P300
distractor	5	1.63	57	left	4	18	P300
target	2	2.71	58	left	4	18	P300
distractor	3	0.78	59	left	4	18	P300
target	2	0.7	60	left	4	18	P300
distractor	5	1.19	61	left	4	18	P300
target	2	1.74	62	left	4	18	P300
distractor	1	0.78	63	left	4	18	P300
distractor	4	0.82	64	left	4	18	P300
distractor	4	0.8	65	left	4	18	P300
distractor	5	1.12	66	left	4	18	P300
target	2	1.19	67	left	4	18	P300
distractor	4	0.91	68	left	4	18	P300
target	2	1.61	69	left	4	18	P300
distractor	4	0.77	70	left	4	18	P300
distractor	1	1.77	71	left	4	18	P300
distractor	3	1.02	72	left	4	18	P300
distractor	1	0.95	73	left	4	18	P300
distractor	3	0.7	74	left	4	18	P300
distractor	5	1.88	75	left	4	18	P300
distractor	1	1.78	76	left	4	18	P300
distractor	5	1.89	77	left	4	18	P300
distractor	4	0.85	78	left	4	18	P300
target	2	1.01	79	left	4	18	P300
distractor	3	2.21	80	left	4	18	P300
distractor	3	1.72	81	left	4	18	P300
distractor	5	1.38	82	left	4	18	P300
distractor	3	0.83	83	left	4	18	P300
target	2	0.71	84	left	4	18	P300
distractor	3	1.11	85	left	4	18	P300
distractor	1	0.89	86	left	4	18	P300
distractor	5	1	87	left	4	18	P300
distractor	3	1.2	88	left	4	18	P300
distractor	5	1.17	89	left	4	18	P300
distractor	1	0.97	90	left	4	18	P300
target	2	0.95	91	left	4	18	P300
distractor	4	0.78	92	left	4	18	P300
target	2	1.22	93	left	4	18	P300
distractor	5	0.94	94	left	4	18	P300
target	2	0.93	95	left	4	18	P300
distractor	3	0.89	96	left	4	18	P300
distractor	4	1.05	97	left	4	18	P300
distractor	5	0.91	98	left	4	18	P300
target	2	0.72	99	left	4	18	P300
distractor	1	0.72	100	left	4	18	P300
distractor	5	1.95	101	left	4	18	P300
distractor	3	0.82	102	left	4	18	P300
distractor	1	0.94	103	left	4	18	P300
distractor	3	0.85	104	left	4	18	P300
distractor	1	1.1	105	left	4	18	P300
distractor	4	0.75	106	left	4	18	P300
distractor	4	0.82	107	left	4	18	P300
target	2	1.08	108	left	4	18	P300
distractor	3	1.44	109	left	4	18	P300
target	2	0.95	110	left	4	18	P300
distractor	1	0.71	111	left	4	18	P300
target	2	0.72	112	left	4	18	P300
distractor	4	0.93	113	left	4	18	P300
distractor	5	0.78	114	left	4	18	P300
distractor	1	1.38	115	left	4	18	P300
distractor	4	0.74	116	left	4	18	P300
distractor	5	1.27	117	left	4	18	P300
distractor	5	0.7	118	left	4	18	P300
distractor	5	1.15	119	left	4	18	P300
distractor	3	0.98	120	left	4	18	P300
distractor	3	0.93	1	right	5	18	P300
target	1	0.78	2	right	5	18	P300
distractor	3	1.16	3	right	5	18	P300
target	1	1.3	4	right	5	18	P300
distractor	2	1.12	5	right	5	18	P300
distractor	2	1.01	6	right	5	18	P300
distractor	5	1	7	right	5	18	P300
distractor	5	0.82	8	right	5	18	P300
distractor	3	1.12	9	right	5	18	P300
distractor	4	1.18	10	right	5	18	P300
target	1	0.84	11	right	5	18	P300
distractor	2	2.51	12	right	5	18	P300
distractor	5	1.8	13	right	5	18	P300
distractor	5	1	14	right	5	18	P300
distractor	5	1.27	15	right	5	18	P300
distractor	3	1.41	16	right	5	18	P300
distractor	2	0.78	17	right	5	18	P300
target	1	1.07	18	right	5	18	P300
distractor	5	0.77	19	right	5	18	P300
distractor	2	0.94	20	right	5	18	P300
distractor	3	0.99	21	right	5	18	P300
distractor	2	1.51	22	right	5	18	P300
distractor	3	1.15	23	right	5	18	P300
distractor	2	1.06	24	right	5	18	P300
target	1	1	25	right	5	18	P300
distractor	3	1.2	26	right	5	18	P300
target	1	0.76	27	right	5	18	P300
distractor	3	0.74	28	right	5	18	P300
distractor	4	0.83	29	right	5	18	P300
distractor	2	1.52	30	right	5	18	P300
distractor	4	1.19	31	right	5	18	P300
distractor	2	0.82	32	right	5	18	P300
target	1	1.44	33	right	5	18	P300
distractor	2	0.91	34	right	5	18	P300
target	1	1.21	35	right	5	18	P300
distractor	4	0.78	36	right	5	18	P300
target	1	0.86	37	right	5	18	P300
distractor	5	1.08	38	right	5	18	P300
distractor	3	0.94	39	right	5	18	P300
distractor	2	1.14	40	right	5	18	P300
distractor	4	0.79	41	right	5	18	P300
distractor	4	1.75	42	right	5	18	P300
target	1	1.64	43	right	5	18	P300
distractor	2	1.08	44	right	5	18	P300
distractor	3	0.8	45	right	5	18	P300
distractor	5	1.21	46	right	5	18	P300
distractor	2	1.14	47	right	5	18	P300
distractor	3	1.97	48	right	5	18	P300
distractor	3	1.04	49	right	5	18	P300
distractor	4	3.16	50	right	5	18	P300
distractor	5	0.95	51	right	5	18	P300
distractor	4	1.05	52	right	5	18	P300
distractor	2	0.77	53	right	5	18	P300
target	1	1.12	54	right	5	18	P300
distractor	4	0.7	55	right	5	18	P300
distractor	2	1.93	56	right	5	18	P300
target	1	1.32	57	right	5	18	P300
distractor	3	2.44	58	right	5	18	P300
distractor	5	0.73	59	right	5	18	P300
distractor	5	0.75	60	right	5	18	P300
distractor	5	1.29	61	right	5	18	P300
distractor	2	0.77	62	right	5	18	P300
target	1	1.64	63	right	5	18	P300
distractor	5	1.05	64	right	5	18	P300
target	1	0.85	65	right	5	18	P300
distractor	3	0.7	66	right	5	18	P300
target	1	1.33	67	right	5	18	P300
distractor	3	1.08	68	right	5	18	P300
distractor	5	0.91	69	right	5	18	P300
distractor	2	0.82	70	right	5	18	P300
distractor	2	0.96	71	right	5	18	P300
distractor	5	0.84	72	right	5	18	P300
target	1	0.91	73	right	5	18	P300
distractor	2	0.8	74	right	5	18	P300
distractor	4	0.85	75	right	5	18	P300
target	1	1.15	76	right	5	18	P300
distractor	4	0.98	77	right	5	18	P300
distractor	5	0.79	78	right	5	18	P300
distractor	3	1.44	79	right	5	18	P300
distractor	2	1.16	80	right	5	18	P300
distractor	5	0.71	81	right	5	18	P300
distractor	5	1.69	82	right	5	18	P300
distractor	3	1.19	83	right	5	18	P300
distractor	3	0.96	84	right	5	18	P300
distractor	4	0.71	85	right	5	18	P300
target	1	0.85	86	right	5	18	P300
distractor	4	1.45	87	right	5	18	P300
distractor	3	0.91	88	right	5	18	P300
distractor	2	1.65	89	right	5	18	P300
distractor	3	1.26	90	right	5	18	P300
target	1	0.86	91	right	5	18	P300
distractor	4	1.57	92	right	5	18	P300
target	1	0.8	93	right	5	18	P300
distractor	4	0.98	94	right	5	18	P300
distractor	5	1.17	95	right	5	18	P300
distractor	5	0.76	96	right	5	18	P300
target	1	0.75	97	right	5	18	P300
distractor	2	1.34	98	right	5	18	P300
target	1	1.12	99	right	5	18	P300
distractor	3	1.34	100	right	5	18	P300
distractor	2	1.01	101	right	5	18	P300
distractor	5	0.89	102	right	5	18	P300
distractor	4	1.08	103	right	5	18	P300
distractor	3	0.75	104	right	5	18	P300
distractor	2	0.77	105	right	5	18	P300
distractor	4	0.97	106	right	5	18	P300
distractor	4	1.25	107	right	5	18	P300
distractor	4	0.98	108	right	5	18	P300
distractor	3	1.01	109	right	5	18	P300
target	1	0.85	110	right	5	18	P300
distractor	4	3.18	111	right	5	18	P300
distractor	4	0.81	112	right	5	18	P300
distractor	3	1.05	113	right	5	18	P300
distractor	4	1.42	114	right	5	18	P300
distractor	5	0.89	115	right	5	18	P300
distractor	4	0.92	116	right	5	18	P300
distractor	4	1.3	117	right	5	18	P300
distractor	5	0.83	118	right	5	18	P300
target	1	1	119	right	5	18	P300
distractor	5	0.83	120	right	5	18	P300
distractor	5	0.79	1	left	6	18	P300
distractor	5	1.4	2	left	6	18	P300
distractor	1	1.09	3	left	6	18	P300
distractor	4	0.75	4	left	6	18	P300
target	2	1.94	5	left	6	18	P300
distractor	4	0.81	6	left	6	18	P300
target	2	0.79	7	left	6	18	P300
distractor	3	2.12	8	left	6	18	P300
distractor	5	0.72	9	left	6	18	P300
distractor	3	0.78	10	left	6	18	P300
target	2	0.93	11	left	6	18	P300
distractor	4	0.91	12	left	6	18	P300
target	2	0.78	13	left	6	18	P300
distractor	3	1.16	14	left	6	18	P300
target	2	1.52	15	left	6	18	P300
distractor	4	0.83	16	left	6	18	P300
target	2	0.88	17	left	6	18	P300
distractor	5	0.9	18	left	6	18	P300
target	2	0.84	19	left	6	18	P300
distractor	3	1.89	20	left	6	18	P300
distractor	1	1.44	21	left	6	18	P300
distractor	4	0.78	22	left	6	18	P300
distractor	5	1.37	23	left	6	18	P300
target	2	0.89	24	left	6	18	P300
distractor	1	0.97	25	left	6	18	P300
distractor	5	1.99	26	left	6	18	P300
distractor	4	0.72	27	left	6	18	P300
distractor	5	0.81	28	left	6	18	P300
distractor	5	1.3	29	left	6	18	P300
distractor	3	1.08	30	left	6	18	P300
distractor	3	0.79	31	left	6	18	P300
distractor	3	0.71	32	left	6	18	P300
distractor	5	0.92	33	left	6	18	P300
distractor	4	0.73	34	left	6	18	P300
distractor	1	2.17	35	left	6	18	P300
distractor	4	0.88	36	left	6	18	P300
distractor	3	0.78	37	left	6	18	P300
distractor	3	0.77	38	left	6	18	P300
target	2	0.8	39	left	6	18	P300
distractor	3	0.71	40	left	6	18	P300
target	2	0.88	41	left	6	18	P300
distractor	4	0.79	42	left	6	18	P300
target	2	0.76	43	left	6	18	P300
distractor	3	0.72	44	left	6	18	P300
distractor	4	1.29	45	left	6	18	P300
distractor	1	1.32	46	left	6	18	P300
distractor	5	1.29	47	left	6	18	P300
distractor	4	1.31	48	left	6	18	P300
distractor	5	1.84	49	left	6	18	P300
distractor	5	1.34	50	left	6	18	P300
distractor	5	0.9	51	left	6	18	P300
distractor	1	0.72	52	left	6	18	P300
distractor	3	1.15	53	left	6	18	P300
distractor	4	0.93	54	left	6	18	P300
distractor	1	0.82	55	left	6	18	P300
target	2	1.72	56	left	6	18	P300
distractor	1	0.84	57	left	6	18	P300
distractor	4	0.82	58	left	6	18	P300
distractor	3	0.93	59	left	6	18	P300
distractor	1	1.11	60	left	6	18	P300
target	2	0.82	61	left	6	18	P300
distractor	5	0.86	62	left	6	18	P300
target	2	1.34	63	left	6	18	P300
distractor	1	1.44	64	left	6	18	P300
distractor	1	0.82	65	left	6	18	P300
target	2	1.52	66	left	6	18	P300
distractor	4	0.76	67	left	6	18	P300
target	2	1.51	68	left	6	18	P300
distractor	5	1.61	69	left	6	18	P300
distractor	3	0.96	70	left	6	18	P300
distractor	4	1.55	71	left	6	18	P300
distractor	1	0.7	72	left	6	18	P300
distractor	4	1.17	73	left	6	18	P300
distractor	4	0.93	74	left	6	18	P300
distractor	4	0.7	75	left	6	18	P300
target	2	0.89	76	left	6	18	P300
distractor	5	0.82	77	left	6	18	P300
target	2	1.26	78	left	6	18	P300
