condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	5	0.75	13	right	3	34	P300
distractor	4	0.97	14	right	3	34	P300
target	3	0.75	15	right	3	34	P300
distractor	4	0.71	16	right	3	34	P300
target	3	0.71	17	right	3	34	P300
distractor	2	1.36	18	right	3	34	P300
distractor	5	1.09	19	right	3	34	P300
distractor	1	1.31	20	right	3	34	P300
distractor	1	0.84	21	right	3	34	P300
distractor	2	2.87	22	right	3	34	P300
distractor	2	0.91	23	right	3	34	P300
distractor	4	1.42	24	right	3	34	P300
distractor	4	0.86	25	right	3	34	P300
target	3	1.12	26	right	3	34	P300
distractor	4	0.74	27	right	3	34	P300
distractor	4	1.28	28	right	3	34	P300
distractor	5	1.41	29	right	3	34	P300
distractor	1	0.77	30	right	3	34	P300
distractor	1	0.78	31	right	3	34	P300
distractor	5	1.27	32	right	3	34	P300
distractor	2	0.93	33	right	3	34	P300
distractor	5	1.45	34	right	3	34	P300
distractor	5	1.18	35	right	3	34	P300
target	3	0.82	36	right	3	34	P300
distractor	1	0.81	37	right	3	34	P300
distractor	2	0.75	38	right	3	34	P300
distractor	2	0.88	39	right	3	34	P300
distractor	5	0.77	40	right	3	34	P300
distractor	2	1.21	41	right	3	34	P300
target	3	0.8	42	right	3	34	P300
distractor	1	0.98	43	right	3	34	P300
distractor	4	0.91	44	right	3	34	P300
distractor	4	0.8	45	right	3	34	P300
distractor	2	0.89	46	right	3	34	P300
distractor	5	0.83	47	right	3	34	P300
distractor	2	0.73	48	right	3	34	P300
target	3	0.77	49	right	3	34	P300
distractor	2	0.88	50	right	3	34	P300
distractor	5	1.03	51	right	3	34	P300
distractor	2	0.85	52	right	3	34	P300
distractor	5	1.64	53	right	3	34	P300
distractor	2	0.73	54	right	3	34	P300
distractor	5	1.34	55	right	3	34	P300
distractor	4	0.77	56	right	3	34	P300
distractor	1	0.79	57	right	3	34	P300
distractor	1	1.77	58	right	3	34	P300
distractor	1	0.97	59	right	3	34	P300
target	3	1.6	60	right	3	34	P300
distractor	2	1.11	61	right	3	34	P300
target	3	1.06	62	right	3	34	P300
distractor	5	0.81	63	right	3	34	P300
target	3	0.88	64	right	3	34	P300
distractor	2	1.3	65	right	3	34	P300
target	3	1.41	66	right	3	34	P300
distractor	4	0.8	67	right	3	34	P300
distractor	4	1.17	68	right	3	34	P300
distractor	5	0.87	69	right	3	34	P300
distractor	4	1.22	70	right	3	34	P300
distractor	1	1.59	71	right	3	34	P300
distractor	4	0.77	72	right	3	34	P300
distractor	1	0.75	73	right	3	34	P300
distractor	2	1.97	74	right	3	34	P300
target	3	1.25	75	right	3	34	P300
distractor	1	0.9	76	right	3	34	P300
distractor	5	0.91	77	right	3	34	P300
distractor	4	0.85	78	right	3	34	P300
distractor	1	0.94	79	right	3	34	P300
target	3	0.88	80	right	3	34	P300
distractor	1	1.71	81	right	3	34	P300
target	3	2.15	82	right	3	34	P300
distractor	5	1.02	83	right	3	34	P300
target	3	1.08	84	right	3	34	P300
distractor	2	1.03	85	right	3	34	P300
target	3	1.29	86	right	3	34	P300
distractor	2	0.87	87	right	3	34	P300
distractor	4	1.22	88	right	3	34	P300
distractor	4	1.04	89	right	3	34	P300
distractor	5	0.87	90	right	3	34	P300
target	3	0.75	91	right	3	34	P300
distractor	1	1.29	92	right	3	34	P300
distractor	4	1.35	93	right	3	34	P300
distractor	2	1.07	94	right	3	34	P300
target	3	0.91	95	right	3	34	P300
distractor	1	0.86	96	right	3	34	P300
distractor	1	0.97	97	right	3	34	P300
distractor	1	3.55	98	right	3	34	P300
distractor	1	1.09	99	right	3	34	P300
distractor	5	0.79	100	right	3	34	P300
distractor	2	1.65	101	right	3	34	P300
target	3	0.76	102	right	3	34	P300
distractor	5	1.49	103	right	3	34	P300
target	3	0.9	104	right	3	34	P300
distractor	5	1.04	105	right	3	34	P300
distractor	2	0.8	106	right	3	34	P300
distractor	2	1.01	107	right	3	34	P300
target	3	1.26	108	right	3	34	P300
distractor	1	0.89	109	right	3	34	P300
target	3	0.94	110	right	3	34	P300
distractor	1	1.57	111	right	3	34	P300
distractor	4	1.46	112	right	3	34	P300
target	3	1.25	113	right	3	34	P300
distractor	1	1.03	114	right	3	34	P300
target	3	0.79	115	right	3	34	P300
distractor	1	0.72	116	right	3	34	P300
distractor	4	0.85	117	right	3	34	P300
distractor	5	1.71	118	right	3	34	P300
distractor	5	2.6	119	right	3	34	P300
distractor	4	0.89	120	right	3	34	P300
target	4	1.21	1	right	4	34	P300
distractor	5	0.8	2	right	4	34	P300
distractor	3	2.03	3	right	4	34	P300
distractor	5	1.09	4	right	4	34	P300
target	4	0.75	5	right	4	34	P300
distractor	5	0.78	6	right	4	34	P300
target	4	1	7	right	4	34	P300
distractor	3	0.94	8	right	4	34	P300
target	4	0.72	9	right	4	34	P300
distractor	1	1	10	right	4	34	P300
distractor	2	0.76	11	right	4	34	P300
distractor	1	1.32	12	right	4	34	P300
target	4	0.9	13	right	4	34	P300
distractor	3	0.72	14	right	4	34	P300
distractor	3	0.82	15	right	4	34	P300
distractor	3	0.93	16	right	4	34	P300
distractor	1	1.76	17	right	4	34	P300
target	4	1.41	18	right	4	34	P300
distractor	2	0.78	19	right	4	34	P300
distractor	5	0.76	20	right	4	34	P300
distractor	2	0.77	21	right	4	34	P300
distractor	5	0.96	22	right	4	34	P300
distractor	5	0.78	23	right	4	34	P300
target	4	1.04	24	right	4	34	P300
distractor	1	0.99	25	right	4	34	P300
target	4	1.07	26	right	4	34	P300
distractor	2	1.59	27	right	4	34	P300
target	4	0.81	28	right	4	34	P300
distractor	1	0.92	29	right	4	34	P300
distractor	5	1.07	30	right	4	34	P300
distractor	1	0.73	31	right	4	34	P300
distractor	2	1.75	32	right	4	34	P300
distractor	1	0.83	33	right	4	34	P300
distractor	1	0.92	34	right	4	34	P300
distractor	2	2.1	35	right	4	34	P300
distractor	5	1.32	36	right	4	34	P300
distractor	3	1.92	37	right	4	34	P300
distractor	5	1.21	38	right	4	34	P300
distractor	5	1.16	39	right	4	34	P300
distractor	1	0.87	40	right	4	34	P300
target	4	1.12	41	right	4	34	P300
distractor	2	0.74	42	right	4	34	P300
distractor	1	1.74	43	right	4	34	P300
distractor	2	0.93	44	right	4	34	P300
distractor	5	0.86	45	right	4	34	P300
distractor	5	1.24	46	right	4	34	P300
distractor	1	0.74	47	right	4	34	P300
distractor	2	0.9	48	right	4	34	P300
distractor	2	0.82	49	right	4	34	P300
distractor	1	0.97	50	right	4	34	P300
distractor	2	0.97	51	right	4	34	P300
distractor	1	1.48	52	right	4	34	P300
distractor	2	0.95	53	right	4	34	P300
distractor	2	1.56	54	right	4	34	P300
distractor	5	0.74	55	right	4	34	P300
distractor	5	0.71	56	right	4	34	P300
target	4	0.83	57	right	4	34	P300
distractor	3	0.95	58	right	4	34	P300
target	4	1.4	59	right	4	34	P300
distractor	5	0.93	60	right	4	34	P300
distractor	1	1.29	61	right	4	34	P300
distractor	3	1.01	62	right	4	34	P300
distractor	3	1.28	63	right	4	34	P300
distractor	1	1.76	64	right	4	34	P300
target	4	0.83	65	right	4	34	P300
distractor	5	0.73	66	right	4	34	P300
distractor	1	1.19	67	right	4	34	P300
distractor	3	3.1	68	right	4	34	P300
distractor	3	1.92	69	right	4	34	P300
target	4	0.75	70	right	4	34	P300
distractor	1	0.87	71	right	4	34	P300
distractor	5	1.18	72	right	4	34	P300
target	4	0.84	73	right	4	34	P300
distractor	2	0.92	74	right	4	34	P300
target	4	1.03	75	right	4	34	P300
distractor	1	1.32	76	right	4	34	P300
distractor	5	0.82	77	right	4	34	P300
distractor	2	1.57	78	right	4	34	P300
distractor	1	1.19	79	right	4	34	P300
distractor	3	1.22	80	right	4	34	P300
distractor	1	0.71	81	right	4	34	P300
distractor	2	0.71	82	right	4	34	P300
distractor	2	0.74	83	right	4	34	P300
distractor	2	0.73	84	right	4	34	P300
target	4	0.82	85	right	4	34	P300
distractor	1	0.77	86	right	4	34	P300
distractor	3	1.33	87	right	4	34	P300
distractor	5	0.99	88	right	4	34	P300
distractor	3	0.73	89	right	4	34	P300
distractor	3	1.06	90	right	4	34	P300
distractor	3	0.84	91	right	4	34	P300
distractor	5	0.82	92	right	4	34	P300
distractor	2	0.87	93	right	4	34	P300
distractor	3	2.07	94	right	4	34	P300
distractor	2	0.71	95	right	4	34	P300
distractor	3	0.96	96	right	4	34	P300
distractor	1	0.71	97	right	4	34	P300
distractor	5	1.22	98	right	4	34	P300
target	4	0.8	99	right	4	34	P300
distractor	3	1.09	100	right	4	34	P300
target	4	1.94	101	right	4	34	P300
distractor	2	1.46	102	right	4	34	P300
target	4	1.04	103	right	4	34	P300
distractor	3	1.05	104	right	4	34	P300
target	4	1.2	105	right	4	34	P300
distractor	5	1.29	106	right	4	34	P300
distractor	1	1.21	107	right	4	34	P300
distractor	2	1.99	108	right	4	34	P300
distractor	5	1.24	109	right	4	34	P300
distractor	3	0.74	110	right	4	34	P300
target	4	0.76	111	right	4	34	P300
distractor	1	1.33	112	right	4	34	P300
distractor	3	0.71	113	right	4	34	P300
distractor	3	1.31	114	right	4	34	P300
distractor	5	1.7	115	right	4	34	P300
distractor	2	0.91	116	right	4	34	P300
distractor	3	0.72	117	right	4	34	P300
target	4	1.29	118	right	4	34	P300
distractor	2	1.65	119	right	4	34	P300
target	4	1.39	120	right	4	34	P300
distractor	4	1.49	1	left	5	34	P300
target	3	1.85	2	left	5	34	P300
distractor	4	0.82	3	left	5	34	P300
distractor	1	1.12	4	left	5	34	P300
distractor	1	0.92	5	left	5	34	P300
distractor	5	0.84	6	left	5	34	P300
distractor	5	0.71	7	left	5	34	P300
distractor	2	1.24	8	left	5	34	P300
distractor	4	0.89	9	left	5	34	P300
distractor	5	2.39	10	left	5	34	P300
distractor	5	0.72	11	left	5	34	P300
target	3	1.08	12	left	5	34	P300
distractor	2	0.73	13	left	5	34	P300
target	3	0.97	14	left	5	34	P300
distractor	2	0.83	15	left	5	34	P300
target	3	1.25	16	left	5	34	P300
distractor	5	0.94	17	left	5	34	P300
distractor	5	0.78	18	left	5	34	P300
target	3	1.08	19	left	5	34	P300
distractor	1	0.98	20	left	5	34	P300
distractor	2	0.81	21	left	5	34	P300
target	3	0.73	22	left	5	34	P300
distractor	4	1.61	23	left	5	34	P300
distractor	1	0.7	24	left	5	34	P300
distractor	2	2.68	25	left	5	34	P300
distractor	4	0.76	26	left	5	34	P300
distractor	4	1.56	27	left	5	34	P300
distractor	2	0.82	28	left	5	34	P300
distractor	2	0.85	29	left	5	34	P300
distractor	5	0.84	30	left	5	34	P300
distractor	2	1.35	31	left	5	34	P300
distractor	4	1.56	32	left	5	34	P300
distractor	4	1.23	33	left	5	34	P300
distractor	1	1.18	34	left	5	34	P300
distractor	1	1.25	35	left	5	34	P300
target	3	0.88	36	left	5	34	P300
distractor	4	1.11	37	left	5	34	P300
distractor	2	0.7	38	left	5	34	P300
distractor	1	1.05	39	left	5	34	P300
distractor	1	1.09	40	left	5	34	P300
distractor	2	0.71	41	left	5	34	P300
distractor	4	0.7	42	left	5	34	P300
distractor	2	0.8	43	left	5	34	P300
distractor	2	0.71	44	left	5	34	P300
distractor	5	1.56	45	left	5	34	P300
distractor	5	1.53	46	left	5	34	P300
distractor	2	1.22	47	left	5	34	P300
distractor	1	1.36	48	left	5	34	P300
distractor	4	0.82	49	left	5	34	P300
distractor	1	0.96	50	left	5	34	P300
target	3	1.16	51	left	5	34	P300
distractor	2	1.26	52	left	5	34	P300
distractor	4	1.84	53	left	5	34	P300
target	3	1.15	54	left	5	34	P300
distractor	4	0.76	55	left	5	34	P300
target	3	0.8	56	left	5	34	P300
distractor	2	1.03	57	left	5	34	P300
distractor	2	0.73	58	left	5	34	P300
target	3	0.77	59	left	5	34	P300
distractor	4	1.07	60	left	5	34	P300
distractor	4	0.84	61	left	5	34	P300
distractor	2	0.71	62	left	5	34	P300
distractor	1	1.09	63	left	5	34	P300
target	3	1.25	64	left	5	34	P300
distractor	1	0.93	65	left	5	34	P300
distractor	1	0.94	66	left	5	34	P300
distractor	1	0.8	67	left	5	34	P300
distractor	4	0.89	68	left	5	34	P300
distractor	4	0.7	69	left	5	34	P300
distractor	1	0.88	70	left	5	34	P300
distractor	5	0.99	71	left	5	34	P300
distractor	5	0.96	72	left	5	34	P300
target	3	1.52	73	left	5	34	P300
distractor	5	0.76	74	left	5	34	P300
target	3	0.71	75	left	5	34	P300
distractor	5	0.77	76	left	5	34	P300
distractor	5	1.1	77	left	5	34	P300
distractor	1	0.74	78	left	5	34	P300
distractor	2	1.21	79	left	5	34	P300
target	3	0.77	80	left	5	34	P300
distractor	5	0.86	81	left	5	34	P300
distractor	5	0.72	82	left	5	34	P300
target	3	0.77	83	left	5	34	P300
distractor	4	1.52	84	left	5	34	P300
target	3	0.72	85	left	5	34	P300
distractor	4	1.25	86	left	5	34	P300
target	3	0.8	87	left	5	34	P300
distractor	1	0.93	88	left	5	34	P300
distractor	2	1.29	89	left	5	34	P300
distractor	4	0.81	90	left	5	34	P300
distractor	1	1.66	91	left	5	34	P300
target	3	1	92	left	5	34	P300
distractor	5	1.71	93	left	5	34	P300
target	3	1.1	94	left	5	34	P300
distractor	5	0.82	95	left	5	34	P300
distractor	2	0.76	96	left	5	34	P300
distractor	2	1.62	97	left	5	34	P300
distractor	1	0.82	98	left	5	34	P300
distractor	4	0.76	99	left	5	34	P300
distractor	5	1.1	100	left	5	34	P300
distractor	4	1.04	101	left	5	34	P300
distractor	2	0.75	102	left	5	34	P300
distractor	5	1.64	103	left	5	34	P300
distractor	2	1.03	104	left	5	34	P300
target	3	1.64	105	left	5	34	P300
distractor	5	0.77	106	left	5	34	P300
distractor	4	1.22	107	left	5	34	P300
distractor	1	1.31	108	left	5	34	P300
distractor	5	1.03	109	left	5	34	P300
distractor	1	0.83	110	left	5	34	P300
distractor	1	1.16	111	left	5	34	P300
distractor	5	1.52	112	left	5	34	P300
distractor	1	2.21	113	left	5	34	P300
target	3	0.79	114	left	5	34	P300
distractor	5	0.75	115	left	5	34	P300
distractor	2	0.95	116	left	5	34	P300
distractor	4	1.83	117	left	5	34	P300
target	3	0.96	118	left	5	34	P300
distractor	1	0.74	119	left	5	34	P300
target	3	1.02	120	left	5	34	P300
distractor	3	1.6	1	left	6	34	P300
distractor	1	2.25	2	left	6	34	P300
distractor	4	1.67	3	left	6	34	P300
distractor	2	0.75	4	left	6	34	P300
distractor	3	1.25	5	left	6	34	P300
target	5	1.31	6	left	6	34	P300
distractor	3	1.1	7	left	6	34	P300
distractor	3	0.7	8	left	6	34	P300
distractor	3	1.11	9	left	6	34	P300
distractor	2	0.94	10	left	6	34	P300
distractor	3	0.9	11	left	6	34	P300
distractor	1	2.32	12	left	6	34	P300
distractor	1	1.23	13	left	6	34	P300
distractor	2	1.06	14	left	6	34	P300
distractor	2	1.04	15	left	6	34	P300
distractor	4	1.05	16	left	6	34	P300
distractor	4	0.99	17	left	6	34	P300
target	5	1.27	18	left	6	34	P300
distractor	2	1.57	19	left	6	34	P300
distractor	2	1.57	20	left	6	34	P300
distractor	4	0.98	21	left	6	34	P300
target	5	1.26	22	left	6	34	P300
distractor	3	0.78	23	left	6	34	P300
distractor	2	0.78	24	left	6	34	P300
distractor	4	1.54	25	left	6	34	P300
target	5	0.95	26	left	6	34	P300
distractor	4	2.61	27	left	6	34	P300
target	5	0.81	28	left	6	34	P300
distractor	3	0.74	29	left	6	34	P300
target	5	1.11	30	left	6	34	P300
distractor	3	0.92	31	left	6	34	P300
distractor	2	1.52	32	left	6	34	P300
distractor	2	0.8	33	left	6	34	P300
distractor	4	0.72	34	left	6	34	P300
target	5	0.92	35	left	6	34	P300
distractor	1	1.14	36	left	6	34	P300
distractor	1	0.71	37	left	6	34	P300
distractor	1	0.86	38	left	6	34	P300
distractor	1	0.87	39	left	6	34	P300
distractor	3	1.01	40	left	6	34	P300
distractor	3	1.99	41	left	6	34	P300
target	5	1.26	42	left	6	34	P300
distractor	4	1.09	43	left	6	34	P300
distractor	2	2.06	44	left	6	34	P300
distractor	4	2.22	45	left	6	34	P300
target	5	1.33	46	left	6	34	P300
distractor	2	1.26	47	left	6	34	P300
distractor	2	0.7	48	left	6	34	P300
distractor	2	0.73	49	left	6	34	P300
distractor	3	1.07	50	left	6	34	P300
distractor	2	1.23	51	left	6	34	P300
distractor	1	1.14	52	left	6	34	P300
target	5	1.3	53	left	6	34	P300
distractor	2	1.13	54	left	6	34	P300
distractor	4	1.36	55	left	6	34	P300
distractor	4	1.3	56	left	6	34	P300
distractor	1	0.71	57	left	6	34	P300
distractor	1	2.44	58	left	6	34	P300
distractor	4	1.17	59	left	6	34	P300
target	5	0.86	60	left	6	34	P300
distractor	4	1.23	61	left	6	34	P300
target	5	0.81	62	left	6	34	P300
distractor	4	1.08	63	left	6	34	P300
target	5	1.1	64	left	6	34	P300
distractor	1	0.91	65	left	6	34	P300
distractor	1	1.02	66	left	6	34	P300
distractor	3	0.85	67	left	6	34	P300
distractor	1	2.15	68	left	6	34	P300
distractor	4	1.27	69	left	6	34	P300
distractor	1	0.73	70	left	6	34	P300
distractor	1	0.73	71	left	6	34	P300
target	5	0.93	72	left	6	34	P300
distractor	4	1.14	73	left	6	34	P300
distractor	3	0.7	74	left	6	34	P300
distractor	1	1	75	left	6	34	P300
distractor	2	0.88	76	left	6	34	P300
distractor	4	0.95	77	left	6	34	P300
