condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	2	2.12	102	left	1	25	P300
distractor	4	1.2	103	left	1	25	P300
distractor	3	0.96	104	left	1	25	P300
distractor	5	0.82	105	left	1	25	P300
distractor	5	0.93	106	left	1	25	P300
target	1	0.93	107	left	1	25	P300
distractor	4	1.04	108	left	1	25	P300
distractor	2	1.16	109	left	1	25	P300
distractor	2	0.84	110	left	1	25	P300
distractor	3	0.82	111	left	1	25	P300
distractor	2	1.15	112	left	1	25	P300
distractor	3	0.71	113	left	1	25	P300
distractor	3	1.62	114	left	1	25	P300
distractor	5	0.92	115	left	1	25	P300
distractor	4	1.45	116	left	1	25	P300
distractor	4	1.28	117	left	1	25	P300
distractor	3	1.29	118	left	1	25	P300
distractor	4	0.72	119	left	1	25	P300
target	1	2.16	120	left	1	25	P300
distractor	2	0.88	1	right	2	25	P300
distractor	3	1	2	right	2	25	P300
distractor	5	1.58	3	right	2	25	P300
distractor	5	1.12	4	right	2	25	P300
target	4	1.04	5	right	2	25	P300
distractor	5	0.84	6	right	2	25	P300
distractor	2	1.11	7	right	2	25	P300
target	4	1.29	8	right	2	25	P300
distractor	3	1.86	9	right	2	25	P300
distractor	5	0.81	10	right	2	25	P300
distractor	5	0.73	11	right	2	25	P300
distractor	5	0.78	12	right	2	25	P300
distractor	1	0.76	13	right	2	25	P300
distractor	2	0.98	14	right	2	25	P300
target	4	1.01	15	right	2	25	P300
distractor	1	2	16	right	2	25	P300
distractor	1	1.39	17	right	2	25	P300
distractor	1	1.4	18	right	2	25	P300
target	4	0.81	19	right	2	25	P300
distractor	5	0.73	20	right	2	25	P300
distractor	3	0.71	21	right	2	25	P300
target	4	1.07	22	right	2	25	P300
distractor	5	0.77	23	right	2	25	P300
distractor	2	2.2	24	right	2	25	P300
target	4	0.76	25	right	2	25	P300
distractor	2	1.01	26	right	2	25	P300
target	4	1.71	27	right	2	25	P300
distractor	3	1.71	28	right	2	25	P300
distractor	2	1.32	29	right	2	25	P300
distractor	3	1.19	30	right	2	25	P300
target	4	0.74	31	right	2	25	P300
distractor	5	0.74	32	right	2	25	P300
target	4	0.91	33	right	2	25	P300
distractor	3	1.11	34	right	2	25	P300
distractor	5	1.7	35	right	2	25	P300
distractor	3	1.1	36	right	2	25	P300
target	4	0.92	37	right	2	25	P300
distractor	2	0.98	38	right	2	25	P300
distractor	5	1.06	39	right	2	25	P300
distractor	2	1.44	40	right	2	25	P300
target	4	0.8	41	right	2	25	P300
distractor	2	0.88	42	right	2	25	P300
distractor	2	1.39	43	right	2	25	P300
distractor	5	0.94	44	right	2	25	P300
distractor	5	1.04	45	right	2	25	P300
distractor	2	0.77	46	right	2	25	P300
target	4	0.72	47	right	2	25	P300
distractor	2	0.82	48	right	2	25	P300
distractor	1	0.99	49	right	2	25	P300
target	4	1.89	50	right	2	25	P300
distractor	3	1.06	51	right	2	25	P300
target	4	0.97	52	right	2	25	P300
distractor	2	2.23	53	right	2	25	P300
distractor	1	2.32	54	right	2	25	P300
distractor	3	1.02	55	right	2	25	P300
distractor	3	1.57	56	right	2	25	P300
distractor	1	1.58	57	right	2	25	P300
distractor	3	1.39	58	right	2	25	P300
distractor	3	1.41	59	right	2	25	P300
target	4	0.88	60	right	2	25	P300
distractor	2	0.97	61	right	2	25	P300
distractor	3	1.37	62	right	2	25	P300
distractor	3	2.27	63	right	2	25	P300
distractor	1	0.98	64	right	2	25	P300
distractor	5	1.01	65	right	2	25	P300
distractor	1	0.71	66	right	2	25	P300
distractor	5	0.81	67	right	2	25	P300
distractor	3	2.65	68	right	2	25	P300
distractor	1	0.92	69	right	2	25	P300
distractor	1	1.02	70	right	2	25	P300
distractor	3	1.54	71	right	2	25	P300
distractor	5	0.8	72	right	2	25	P300
distractor	2	0.74	73	right	2	25	P300
target	4	1.56	74	right	2	25	P300
distractor	1	0.93	75	right	2	25	P300
target	4	0.84	76	right	2	25	P300
distractor	1	1	77	right	2	25	P300
distractor	3	1.01	78	right	2	25	P300
target	4	0.89	79	right	2	25	P300
distractor	1	1.61	80	right	2	25	P300
distractor	3	0.86	81	right	2	25	P300
distractor	5	1.48	82	right	2	25	P300
distractor	1	1.02	83	right	2	25	P300
distractor	5	0.95	84	right	2	25	P300
distractor	2	0.72	85	right	2	25	P300
distractor	3	1.31	86	right	2	25	P300
distractor	2	0.79	87	right	2	25	P300
distractor	3	0.81	88	right	2	25	P300
target	4	1.1	89	right	2	25	P300
distractor	5	1.66	90	right	2	25	P300
distractor	3	1.17	91	right	2	25	P300
distractor	5	1.06	92	right	2	25	P300
distractor	5	0.96	93	right	2	25	P300
distractor	3	1.65	94	right	2	25	P300
distractor	2	0.86	95	right	2	25	P300
distractor	1	0.74	96	right	2	25	P300
target	4	2.24	97	right	2	25	P300
distractor	5	0.94	98	right	2	25	P300
distractor	2	0.76	99	right	2	25	P300
distractor	1	1.48	100	right	2	25	P300
distractor	1	0.7	101	right	2	25	P300
distractor	3	0.99	102	right	2	25	P300
distractor	2	1.48	103	right	2	25	P300
distractor	2	1.34	104	right	2	25	P300
distractor	1	0.7	105	right	2	25	P300
distractor	2	0.77	106	right	2	25	P300
target	4	2.17	107	right	2	25	P300
distractor	1	1.71	108	right	2	25	P300
distractor	1	3.21	109	right	2	25	P300
distractor	5	0.89	110	right	2	25	P300
distractor	5	1.35	111	right	2	25	P300
distractor	3	1.22	112	right	2	25	P300
distractor	1	0.71	113	right	2	25	P300
target	4	0.71	114	right	2	25	P300
distractor	2	1.94	115	right	2	25	P300
target	4	0.7	116	right	2	25	P300
distractor	1	0.72	117	right	2	25	P300
target	4	0.76	118	right	2	25	P300
distractor	1	0.71	119	right	2	25	P300
distractor	2	1.49	120	right	2	25	P300
distractor	5	0.82	1	right	3	25	P300
distractor	1	1.22	2	right	3	25	P300
distractor	1	0.98	3	right	3	25	P300
target	3	0.96	4	right	3	25	P300
distractor	1	0.77	5	right	3	25	P300
distractor	2	1.15	6	right	3	25	P300
distractor	5	0.84	7	right	3	25	P300
target	3	0.76	8	right	3	25	P300
distractor	5	1.5	9	right	3	25	P300
target	3	1.68	10	right	3	25	P300
distractor	5	0.94	11	right	3	25	P300
distractor	4	1.46	12	right	3	25	P300
distractor	4	0.85	13	right	3	25	P300
distractor	1	0.79	14	right	3	25	P300
distractor	2	0.72	15	right	3	25	P300
distractor	4	0.7	16	right	3	25	P300
target	3	2.29	17	right	3	25	P300
distractor	1	0.77	18	right	3	25	P300
target	3	1.31	19	right	3	25	P300
distractor	4	1.41	20	right	3	25	P300
distractor	1	0.9	21	right	3	25	P300
distractor	2	0.74	22	right	3	25	P300
distractor	2	1.5	23	right	3	25	P300
target	3	0.94	24	right	3	25	P300
distractor	4	1	25	right	3	25	P300
distractor	4	1.95	26	right	3	25	P300
distractor	1	1.1	27	right	3	25	P300
distractor	4	1.83	28	right	3	25	P300
target	3	1.33	29	right	3	25	P300
distractor	2	1.47	30	right	3	25	P300
distractor	1	0.95	31	right	3	25	P300
distractor	5	2.28	32	right	3	25	P300
distractor	4	1.03	33	right	3	25	P300
distractor	5	1.9	34	right	3	25	P300
distractor	1	0.82	35	right	3	25	P300
distractor	2	1.59	36	right	3	25	P300
distractor	2	1.49	37	right	3	25	P300
distractor	2	1.32	38	right	3	25	P300
distractor	5	0.81	39	right	3	25	P300
distractor	2	0.94	40	right	3	25	P300
distractor	4	1	41	right	3	25	P300
distractor	2	0.85	42	right	3	25	P300
distractor	1	0.94	43	right	3	25	P300
distractor	5	0.81	44	right	3	25	P300
distractor	1	3.38	45	right	3	25	P300
distractor	1	0.9	46	right	3	25	P300
distractor	1	1.59	47	right	3	25	P300
distractor	5	1.22	48	right	3	25	P300
distractor	4	1.5	49	right	3	25	P300
distractor	5	1.26	50	right	3	25	P300
distractor	2	1.25	51	right	3	25	P300
distractor	2	0.72	52	right	3	25	P300
distractor	1	1.24	53	right	3	25	P300
distractor	4	1.37	54	right	3	25	P300
distractor	1	1.68	55	right	3	25	P300
distractor	1	1.77	56	right	3	25	P300
target	3	0.73	57	right	3	25	P300
distractor	4	0.88	58	right	3	25	P300
target	3	1.23	59	right	3	25	P300
distractor	2	2.09	60	right	3	25	P300
distractor	2	0.8	61	right	3	25	P300
distractor	1	0.96	62	right	3	25	P300
distractor	1	1.48	63	right	3	25	P300
target	3	1.13	64	right	3	25	P300
distractor	5	0.82	65	right	3	25	P300
target	3	1.43	66	right	3	25	P300
distractor	5	0.79	67	right	3	25	P300
distractor	4	0.92	68	right	3	25	P300
distractor	4	1.05	69	right	3	25	P300
distractor	5	1.95	70	right	3	25	P300
distractor	2	0.86	71	right	3	25	P300
distractor	5	2.81	72	right	3	25	P300
distractor	1	1.2	73	right	3	25	P300
distractor	2	1.7	74	right	3	25	P300
distractor	2	0.72	75	right	3	25	P300
distractor	1	0.9	76	right	3	25	P300
target	3	1.26	77	right	3	25	P300
distractor	4	1.47	78	right	3	25	P300
target	3	0.86	79	right	3	25	P300
distractor	2	1.08	80	right	3	25	P300
target	3	0.91	81	right	3	25	P300
distractor	2	1.42	82	right	3	25	P300
target	3	0.96	83	right	3	25	P300
distractor	5	0.97	84	right	3	25	P300
target	3	1.05	85	right	3	25	P300
distractor	5	2.26	86	right	3	25	P300
target	3	0.78	87	right	3	25	P300
distractor	4	0.8	88	right	3	25	P300
distractor	5	1.5	89	right	3	25	P300
distractor	2	0.75	90	right	3	25	P300
distractor	1	0.7	91	right	3	25	P300
distractor	4	0.88	92	right	3	25	P300
distractor	5	0.85	93	right	3	25	P300
distractor	1	1.15	94	right	3	25	P300
distractor	2	0.77	95	right	3	25	P300
distractor	1	0.95	96	right	3	25	P300
target	3	1.49	97	right	3	25	P300
distractor	4	1.08	98	right	3	25	P300
distractor	5	0.88	99	right	3	25	P300
distractor	5	1.64	100	right	3	25	P300
target	3	1.47	101	right	3	25	P300
distractor	5	0.94	102	right	3	25	P300
target	3	1.18	103	right	3	25	P300
distractor	2	0.99	104	right	3	25	P300
distractor	2	0.97	105	right	3	25	P300
distractor	2	1.15	106	right	3	25	P300
target	3	0.74	107	right	3	25	P300
distractor	5	0.95	108	right	3	25	P300
target	3	1.3	109	right	3	25	P300
distractor	5	0.83	110	right	3	25	P300
distractor	1	1.09	111	right	3	25	P300
distractor	4	0.73	112	right	3	25	P300
target	3	1.1	113	right	3	25	P300
distractor	4	1	114	right	3	25	P300
distractor	4	3.38	115	right	3	25	P300
target	3	0.89	116	right	3	25	P300
distractor	5	0.93	117	right	3	25	P300
distractor	4	1.16	118	right	3	25	P300
distractor	4	0.72	119	right	3	25	P300
distractor	4	1.27	120	right	3	25	P300
target	5	0.78	1	right	4	25	P300
distractor	2	0.88	2	right	4	25	P300
target	5	0.87	3	right	4	25	P300
distractor	3	1.33	4	right	4	25	P300
target	5	1.27	5	right	4	25	P300
distractor	2	0.75	6	right	4	25	P300
distractor	4	1.08	7	right	4	25	P300
target	5	1.19	8	right	4	25	P300
distractor	1	2.13	9	right	4	25	P300
target	5	0.94	10	right	4	25	P300
distractor	4	1.38	11	right	4	25	P300
distractor	4	1.56	12	right	4	25	P300
target	5	0.7	13	right	4	25	P300
distractor	2	1.12	14	right	4	25	P300
target	5	0.9	15	right	4	25	P300
distractor	2	1.61	16	right	4	25	P300
distractor	1	0.74	17	right	4	25	P300
distractor	3	0.73	18	right	4	25	P300
distractor	4	0.96	19	right	4	25	P300
distractor	1	0.78	20	right	4	25	P300
distractor	4	0.84	21	right	4	25	P300
distractor	1	1.14	22	right	4	25	P300
distractor	1	0.73	23	right	4	25	P300
target	5	0.86	24	right	4	25	P300
distractor	1	1.56	25	right	4	25	P300
target	5	0.97	26	right	4	25	P300
distractor	2	1.93	27	right	4	25	P300
distractor	2	0.84	28	right	4	25	P300
distractor	2	0.73	29	right	4	25	P300
distractor	2	0.73	30	right	4	25	P300
distractor	3	0.75	31	right	4	25	P300
distractor	3	0.83	32	right	4	25	P300
distractor	2	1.5	33	right	4	25	P300
distractor	1	2.55	34	right	4	25	P300
distractor	4	0.71	35	right	4	25	P300
target	5	1.15	36	right	4	25	P300
distractor	1	0.93	37	right	4	25	P300
distractor	1	1.35	38	right	4	25	P300
distractor	4	0.79	39	right	4	25	P300
distractor	2	0.91	40	right	4	25	P300
distractor	4	1.2	41	right	4	25	P300
distractor	1	0.87	42	right	4	25	P300
distractor	2	1.32	43	right	4	25	P300
distractor	3	0.76	44	right	4	25	P300
target	5	1.72	45	right	4	25	P300
distractor	3	0.91	46	right	4	25	P300
distractor	1	0.99	47	right	4	25	P300
distractor	2	1.05	48	right	4	25	P300
distractor	2	0.8	49	right	4	25	P300
target	5	0.97	50	right	4	25	P300
distractor	3	1.17	51	right	4	25	P300
distractor	3	3.64	52	right	4	25	P300
target	5	1.03	53	right	4	25	P300
distractor	1	0.87	54	right	4	25	P300
distractor	4	1.79	55	right	4	25	P300
distractor	1	0.75	56	right	4	25	P300
target	5	1.01	57	right	4	25	P300
distractor	1	1.28	58	right	4	25	P300
distractor	4	1.1	59	right	4	25	P300
distractor	3	0.73	60	right	4	25	P300
distractor	1	0.92	61	right	4	25	P300
distractor	2	0.75	62	right	4	25	P300
distractor	3	0.7	63	right	4	25	P300
distractor	3	1.59	64	right	4	25	P300
distractor	2	1.83	65	right	4	25	P300
distractor	3	0.81	66	right	4	25	P300
distractor	3	1.16	67	right	4	25	P300
distractor	4	1.27	68	right	4	25	P300
distractor	4	1.17	69	right	4	25	P300
distractor	4	0.94	70	right	4	25	P300
distractor	4	1.59	71	right	4	25	P300
target	5	0.88	72	right	4	25	P300
distractor	1	0.89	73	right	4	25	P300
target	5	1.04	74	right	4	25	P300
distractor	4	1.02	75	right	4	25	P300
distractor	3	0.94	76	right	4	25	P300
distractor	2	0.85	77	right	4	25	P300
distractor	3	1.37	78	right	4	25	P300
distractor	4	1.67	79	right	4	25	P300
target	5	1.17	80	right	4	25	P300
distractor	2	1.58	81	right	4	25	P300
distractor	4	0.7	82	right	4	25	P300
distractor	1	0.92	83	right	4	25	P300
distractor	4	1.15	84	right	4	25	P300
distractor	4	0.7	85	right	4	25	P300
distractor	2	2.4	86	right	4	25	P300
distractor	1	0.8	87	right	4	25	P300
target	5	1.07	88	right	4	25	P300
distractor	3	0.84	89	right	4	25	P300
target	5	0.94	90	right	4	25	P300
distractor	3	1.3	91	right	4	25	P300
distractor	3	1.47	92	right	4	25	P300
distractor	3	0.7	93	right	4	25	P300
distractor	2	1.45	94	right	4	25	P300
distractor	4	0.9	95	right	4	25	P300
distractor	3	1.24	96	right	4	25	P300
target	5	0.78	97	right	4	25	P300
distractor	2	0.92	98	right	4	25	P300
target	5	1.51	99	right	4	25	P300
distractor	2	0.75	100	right	4	25	P300
distractor	2	0.82	101	right	4	25	P300
distractor	2	0.83	102	right	4	25	P300
distractor	2	1.31	103	right	4	25	P300
distractor	1	1.18	104	right	4	25	P300
distractor	3	0.76	105	right	4	25	P300
distractor	4	2.08	106	right	4	25	P300
distractor	3	0.74	107	right	4	25	P300
distractor	1	1.66	108	right	4	25	P300
distractor	3	1.08	109	right	4	25	P300
distractor	1	0.72	110	right	4	25	P300
distractor	4	0.78	111	right	4	25	P300
distractor	4	1.4	112	right	4	25	P300
target	5	0.95	113	right	4	25	P300
distractor	3	1.04	114	right	4	25	P300
target	5	2.09	115	right	4	25	P300
distractor	1	0.92	116	right	4	25	P300
target	5	0.75	117	right	4	25	P300
distractor	1	0.82	118	right	4	25	P300
distractor	1	0.78	119	right	4	25	P300
distractor	4	1.17	120	right	4	25	P300
target	5	0.98	1	right	5	25	P300
distractor	4	0.7	2	right	5	25	P300
distractor	2	1.3	3	right	5	25	P300
distractor	4	0.82	4	right	5	25	P300
distractor	3	0.77	5	right	5	25	P300
target	5	1.16	6	right	5	25	P300
distractor	3	0.9	7	right	5	25	P300
distractor	1	0.99	8	right	5	25	P300
distractor	1	0.9	9	right	5	25	P300
target	5	1.35	10	right	5	25	P300
distractor	2	1.48	11	right	5	25	P300
distractor	1	1.14	12	right	5	25	P300
target	5	1	13	right	5	25	P300
distractor	1	1.21	14	right	5	25	P300
distractor	3	2.11	15	right	5	25	P300
distractor	3	0.87	16	right	5	25	P300
distractor	2	1.12	17	right	5	25	P300
distractor	3	1.57	18	right	5	25	P300
distractor	1	0.96	19	right	5	25	P300
distractor	2	1.42	20	right	5	25	P300
distractor	4	0.95	21	right	5	25	P300
target	5	0.76	22	right	5	25	P300
distractor	3	0.73	23	right	5	25	P300
distractor	3	0.96	24	right	5	25	P300
distractor	1	1.79	25	right	5	25	P300
distractor	1	0.84	26	right	5	25	P300
distractor	4	1.3	27	right	5	25	P300
distractor	1	1.16	28	right	5	25	P300
distractor	4	0.77	29	right	5	25	P300
target	5	0.77	30	right	5	25	P300
distractor	2	1.25	31	right	5	25	P300
distractor	3	0.74	32	right	5	25	P300
distractor	3	1.02	33	right	5	25	P300
distractor	3	1.05	34	right	5	25	P300
distractor	4	1.2	35	right	5	25	P300
distractor	2	0.89	36	right	5	25	P300
distractor	3	0.97	37	right	5	25	P300
distractor	3	1.97	38	right	5	25	P300
distractor	2	1.44	39	right	5	25	P300
distractor	2	0.98	40	right	5	25	P300
distractor	2	1.93	41	right	5	25	P300
distractor	2	0.71	42	right	5	25	P300
distractor	1	0.83	43	right	5	25	P300
distractor	3	0.92	44	right	5	25	P300
distractor	1	0.73	45	right	5	25	P300
distractor	3	1.35	46	right	5	25	P300
distractor	1	1	47	right	5	25	P300
distractor	1	1	48	right	5	25	P300
target	5	2.86	49	right	5	25	P300
distractor	4	0.8	50	right	5	25	P300
target	5	0.84	51	right	5	25	P300
distractor	3	1.2	52	right	5	25	P300
distractor	3	1.63	53	right	5	25	P300
distractor	1	0.83	54	right	5	25	P300
distractor	1	0.84	55	right	5	25	P300
distractor	2	0.71	56	right	5	25	P300
target	5	1.27	57	right	5	25	P300
distractor	4	1.14	58	right	5	25	P300
distractor	2	0.97	59	right	5	25	P300
distractor	1	1.01	60	right	5	25	P300
target	5	1.36	61	right	5	25	P300
distractor	4	1.03	62	right	5	25	P300
distractor	2	0.85	63	right	5	25	P300
target	5	0.7	64	right	5	25	P300
distractor	3	1.18	65	right	5	25	P300
distractor	4	0.95	66	right	5	25	P300
distractor	3	0.7	67	right	5	25	P300
target	5	1.11	68	right	5	25	P300
distractor	3	0.97	69	right	5	25	P300
target	5	0.91	70	right	5	25	P300
distractor	4	0.82	71	right	5	25	P300
target	5	1.18	72	right	5	25	P300
distractor	2	2.05	73	right	5	25	P300
distractor	2	0.84	74	right	5	25	P300
distractor	4	0.77	75	right	5	25	P300
distractor	2	1.33	76	right	5	25	P300
distractor	1	1.52	77	right	5	25	P300
distractor	2	1.4	78	right	5	25	P300
distractor	4	0.89	79	right	5	25	P300
distractor	2	1	80	right	5	25	P300
distractor	1	0.93	81	right	5	25	P300
distractor	1	2.14	82	right	5	25	P300
distractor	3	0.85	83	right	5	25	P300
target	5	0.92	84	right	5	25	P300
distractor	3	0.86	85	right	5	25	P300
distractor	3	1.12	86	right	5	25	P300
distractor	1	1.61	87	right	5	25	P300
distractor	2	1.19	88	right	5	25	P300
target	5	1.21	89	right	5	25	P300
distractor	4	0.7	90	right	5	25	P300
target	5	0.89	91	right	5	25	P300
distractor	4	0.85	92	right	5	25	P300
distractor	4	1.02	93	right	5	25	P300
distractor	3	1.19	94	right	5	25	P300
distractor	4	1.04	95	right	5	25	P300
distractor	2	1.52	96	right	5	25	P300
distractor	2	1.22	97	right	5	25	P300
distractor	1	1.19	98	right	5	25	P300
distractor	4	0.72	99	right	5	25	P300
distractor	4	1.36	100	right	5	25	P300
distractor	2	1.13	101	right	5	25	P300
distractor	1	1.28	102	right	5	25	P300
target	5	0.92	103	right	5	25	P300
distractor	4	2.26	104	right	5	25	P300
target	5	0.85	105	right	5	25	P300
distractor	4	0.91	106	right	5	25	P300
target	5	0.87	107	right	5	25	P300
distractor	1	0.88	108	right	5	25	P300
target	5	0.82	109	right	5	25	P300
distractor	4	0.82	110	right	5	25	P300
target	5	0.81	111	right	5	25	P300
distractor	2	1.11	112	right	5	25	P300
target	5	0.94	113	right	5	25	P300
distractor	4	1.03	114	right	5	25	P300
target	5	1.09	115	right	5	25	P300
distractor	2	1.32	116	right	5	25	P300
distractor	4	0.79	117	right	5	25	P300
distractor	3	0.94	118	right	5	25	P300
distractor	1	0.74	119	right	5	25	P300
distractor	1	1.3	120	right	5	25	P300
distractor	4	1.21	1	right	6	25	P300
distractor	4	0.82	2	right	6	25	P300
distractor	2	0.88	3	right	6	25	P300
target	3	1.43	4	right	6	25	P300
distractor	2	0.86	5	right	6	25	P300
target	3	0.86	6	right	6	25	P300
distractor	5	0.71	7	right	6	25	P300
target	3	1.81	8	right	6	25	P300
distractor	4	0.82	9	right	6	25	P300
distractor	2	0.79	10	right	6	25	P300
distractor	2	0.78	11	right	6	25	P300
distractor	1	0.71	12	right	6	25	P300
distractor	1	0.89	13	right	6	25	P300
distractor	2	0.92	14	right	6	25	P300
distractor	1	0.73	15	right	6	25	P300
distractor	4	3.08	16	right	6	25	P300
target	3	0.76	17	right	6	25	P300
distractor	4	1.44	18	right	6	25	P300
distractor	5	0.7	19	right	6	25	P300
distractor	4	2.3	20	right	6	25	P300
distractor	4	0.94	21	right	6	25	P300
distractor	1	0.84	22	right	6	25	P300
distractor	4	1.41	23	right	6	25	P300
distractor	1	1.02	24	right	6	25	P300
distractor	2	1.49	25	right	6	25	P300
distractor	5	0.89	26	right	6	25	P300
distractor	1	1.16	27	right	6	25	P300
distractor	1	0.94	28	right	6	25	P300
distractor	1	0.81	29	right	6	25	P300
distractor	2	0.77	30	right	6	25	P300
distractor	5	0.73	31	right	6	25	P300
distractor	5	0.75	32	right	6	25	P300
distractor	1	1.12	33	right	6	25	P300
distractor	5	0.78	34	right	6	25	P300
distractor	1	1.61	35	right	6	25	P300
distractor	5	2.06	36	right	6	25	P300
distractor	4	1.56	37	right	6	25	P300
distractor	5	0.77	38	right	6	25	P300
distractor	1	1	39	right	6	25	P300
target	3	0.92	40	right	6	25	P300
distractor	5	1.87	41	right	6	25	P300
target	3	1.27	42	right	6	25	P300
distractor	5	0.75	43	right	6	25	P300
target	3	1.12	44	right	6	25	P300
distractor	5	0.74	45	right	6	25	P300
target	3	1.95	46	right	6	25	P300
distractor	4	0.79	47	right	6	25	P300
distractor	5	1.3	48	right	6	25	P300
distractor	1	0.99	49	right	6	25	P300
distractor	1	1.12	50	right	6	25	P300
distractor	1	1.07	51	right	6	25	P300
target	3	0.86	52	right	6	25	P300
distractor	4	0.85	53	right	6	25	P300
target	3	0.84	54	right	6	25	P300
distractor	2	0.98	55	right	6	25	P300
target	3	0.91	56	right	6	25	P300
distractor	4	0.72	57	right	6	25	P300
distractor	2	0.75	58	right	6	25	P300
target	3	1.07	59	right	6	25	P300
distractor	1	1.29	60	right	6	25	P300
distractor	1	0.86	61	right	6	25	P300
distractor	5	1.26	62	right	6	25	P300
target	3	0.92	63	right	6	25	P300
distractor	1	0.96	64	right	6	25	P300
distractor	4	1.23	65	right	6	25	P300
distractor	2	0.71	66	right	6	25	P300
target	3	1.14	67	right	6	25	P300
distractor	4	1.07	68	right	6	25	P300
target	3	1.28	69	right	6	25	P300
distractor	5	0.71	70	right	6	25	P300
distractor	4	0.82	71	right	6	25	P300
target	3	1.26	72	right	6	25	P300
distractor	1	1.31	73	right	6	25	P300
target	3	0.95	74	right	6	25	P300
distractor	1	1.17	75	right	6	25	P300
distractor	2	1.89	76	right	6	25	P300
target	3	1.44	77	right	6	25	P300
distractor	2	1.22	78	right	6	25	P300
