condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	3	0.82	119	left	1	35	P300
distractor	3	1.08	120	left	1	35	P300
distractor	1	1.2	1	right	2	35	P300
distractor	2	1.02	2	right	2	35	P300
target	3	1.33	3	right	2	35	P300
distractor	2	1.3	4	right	2	35	P300
target	3	1.58	5	right	2	35	P300
distractor	2	0.82	6	right	2	35	P300
distractor	1	1.05	7	right	2	35	P300
distractor	1	1.39	8	right	2	35	P300
distractor	5	1.83	9	right	2	35	P300
distractor	1	0.91	10	right	2	35	P300
target	3	1.11	11	right	2	35	P300
distractor	1	0.99	12	right	2	35	P300
distractor	2	0.97	13	right	2	35	P300
target	3	1.1	14	right	2	35	P300
distractor	4	0.9	15	right	2	35	P300
target	3	0.77	16	right	2	35	P300
distractor	2	0.86	17	right	2	35	P300
target	3	0.73	18	right	2	35	P300
distractor	1	0.78	19	right	2	35	P300
target	3	0.72	20	right	2	35	P300
distractor	1	1.01	21	right	2	35	P300
target	3	0.88	22	right	2	35	P300
distractor	4	1.39	23	right	2	35	P300
target	3	0.78	24	right	2	35	P300
distractor	5	0.73	25	right	2	35	P300
distractor	4	1.12	26	right	2	35	P300
target	3	0.94	27	right	2	35	P300
distractor	1	0.94	28	right	2	35	P300
distractor	5	0.89	29	right	2	35	P300
distractor	1	0.84	30	right	2	35	P300
target	3	1.27	31	right	2	35	P300
distractor	5	1.35	32	right	2	35	P300
distractor	2	1.44	33	right	2	35	P300
distractor	5	0.75	34	right	2	35	P300
distractor	4	0.93	35	right	2	35	P300
distractor	5	1.32	36	right	2	35	P300
distractor	4	1.45	37	right	2	35	P300
target	3	0.7	38	right	2	35	P300
distractor	1	2.64	39	right	2	35	P300
distractor	2	1.08	40	right	2	35	P300
distractor	2	1.26	41	right	2	35	P300
distractor	4	0.92	42	right	2	35	P300
distractor	1	0.91	43	right	2	35	P300
distractor	4	1.93	44	right	2	35	P300
distractor	2	1.25	45	right	2	35	P300
distractor	2	0.84	46	right	2	35	P300
target	3	0.71	47	right	2	35	P300
distractor	5	0.95	48	right	2	35	P300
distractor	1	0.78	49	right	2	35	P300
distractor	2	1.05	50	right	2	35	P300
distractor	4	0.91	51	right	2	35	P300
target	3	1.31	52	right	2	35	P300
distractor	2	0.85	53	right	2	35	P300
distractor	1	0.86	54	right	2	35	P300
distractor	1	0.84	55	right	2	35	P300
target	3	0.95	56	right	2	35	P300
distractor	2	2.12	57	right	2	35	P300
distractor	4	1.79	58	right	2	35	P300
distractor	5	0.76	59	right	2	35	P300
target	3	1.01	60	right	2	35	P300
distractor	5	0.97	61	right	2	35	P300
distractor	2	2.12	62	right	2	35	P300
distractor	2	0.71	63	right	2	35	P300
distractor	1	2.18	64	right	2	35	P300
distractor	1	0.79	65	right	2	35	P300
distractor	4	0.88	66	right	2	35	P300
distractor	1	0.82	67	right	2	35	P300
distractor	4	0.76	68	right	2	35	P300
distractor	5	0.77	69	right	2	35	P300
distractor	1	0.82	70	right	2	35	P300
distractor	5	0.75	71	right	2	35	P300
distractor	1	0.83	72	right	2	35	P300
target	3	1.07	73	right	2	35	P300
distractor	1	0.72	74	right	2	35	P300
distractor	4	0.97	75	right	2	35	P300
distractor	1	1	76	right	2	35	P300
distractor	5	1.15	77	right	2	35	P300
distractor	2	0.91	78	right	2	35	P300
distractor	5	1.31	79	right	2	35	P300
distractor	4	0.77	80	right	2	35	P300
distractor	5	1.38	81	right	2	35	P300
distractor	4	1.55	82	right	2	35	P300
target	3	2.16	83	right	2	35	P300
distractor	2	0.78	84	right	2	35	P300
distractor	1	1.07	85	right	2	35	P300
target	3	1.03	86	right	2	35	P300
distractor	4	4.96	87	right	2	35	P300
target	3	0.79	88	right	2	35	P300
distractor	5	0.84	89	right	2	35	P300
distractor	4	0.75	90	right	2	35	P300
target	3	1	91	right	2	35	P300
distractor	2	1.79	92	right	2	35	P300
distractor	2	0.92	93	right	2	35	P300
distractor	5	1	94	right	2	35	P300
distractor	4	1.56	95	right	2	35	P300
distractor	5	0.82	96	right	2	35	P300
distractor	5	1.42	97	right	2	35	P300
distractor	5	0.71	98	right	2	35	P300
distractor	2	0.87	99	right	2	35	P300
distractor	2	1.06	100	right	2	35	P300
distractor	5	0.83	101	right	2	35	P300
distractor	2	2.83	102	right	2	35	P300
distractor	4	0.84	103	right	2	35	P300
distractor	2	0.86	104	right	2	35	P300
target	3	0.88	105	right	2	35	P300
distractor	4	1.58	106	right	2	35	P300
distractor	4	0.96	107	right	2	35	P300
distractor	5	1.32	108	right	2	35	P300
distractor	1	1.29	109	right	2	35	P300
distractor	4	0.92	110	right	2	35	P300
distractor	5	0.81	111	right	2	35	P300
distractor	1	0.87	112	right	2	35	P300
target	3	1.65	113	right	2	35	P300
distractor	5	0.9	114	right	2	35	P300
distractor	4	0.76	115	right	2	35	P300
distractor	4	1.21	116	right	2	35	P300
distractor	2	0.86	117	right	2	35	P300
distractor	4	0.75	118	right	2	35	P300
target	3	0.83	119	right	2	35	P300
distractor	5	0.93	120	right	2	35	P300
distractor	1	0.74	1	left	3	35	P300
distractor	5	0.84	2	left	3	35	P300
distractor	1	1.23	3	left	3	35	P300
distractor	1	1	4	left	3	35	P300
distractor	4	1.44	5	left	3	35	P300
target	3	0.88	6	left	3	35	P300
distractor	4	0.81	7	left	3	35	P300
target	3	1.45	8	left	3	35	P300
distractor	4	0.87	9	left	3	35	P300
target	3	0.98	10	left	3	35	P300
distractor	2	1.05	11	left	3	35	P300
target	3	2.5	12	left	3	35	P300
distractor	1	0.75	13	left	3	35	P300
target	3	1.23	14	left	3	35	P300
distractor	2	1.05	15	left	3	35	P300
target	3	0.94	16	left	3	35	P300
distractor	2	0.88	17	left	3	35	P300
distractor	5	1.68	18	left	3	35	P300
distractor	5	2.06	19	left	3	35	P300
distractor	2	0.76	20	left	3	35	P300
distractor	5	1.73	21	left	3	35	P300
distractor	1	1.55	22	left	3	35	P300
distractor	5	1.69	23	left	3	35	P300
target	3	0.97	24	left	3	35	P300
distractor	2	1.3	25	left	3	35	P300
target	3	0.79	26	left	3	35	P300
distractor	5	1	27	left	3	35	P300
target	3	1.34	28	left	3	35	P300
distractor	2	0.94	29	left	3	35	P300
distractor	2	0.71	30	left	3	35	P300
target	3	1.24	31	left	3	35	P300
distractor	5	0.74	32	left	3	35	P300
distractor	4	0.71	33	left	3	35	P300
target	3	1.11	34	left	3	35	P300
distractor	4	0.71	35	left	3	35	P300
distractor	2	0.8	36	left	3	35	P300
distractor	1	0.7	37	left	3	35	P300
distractor	2	0.73	38	left	3	35	P300
distractor	4	0.84	39	left	3	35	P300
distractor	1	0.91	40	left	3	35	P300
distractor	4	1.68	41	left	3	35	P300
target	3	1.25	42	left	3	35	P300
distractor	5	1.04	43	left	3	35	P300
distractor	4	0.95	44	left	3	35	P300
distractor	4	2.18	45	left	3	35	P300
distractor	2	0.72	46	left	3	35	P300
target	3	0.91	47	left	3	35	P300
distractor	4	1.12	48	left	3	35	P300
distractor	1	1.09	49	left	3	35	P300
distractor	1	0.87	50	left	3	35	P300
distractor	1	0.74	51	left	3	35	P300
target	3	0.94	52	left	3	35	P300
distractor	4	0.82	53	left	3	35	P300
target	3	0.97	54	left	3	35	P300
distractor	1	0.76	55	left	3	35	P300
distractor	5	0.98	56	left	3	35	P300
distractor	1	1.94	57	left	3	35	P300
distractor	5	0.76	58	left	3	35	P300
distractor	2	1.92	59	left	3	35	P300
target	3	0.95	60	left	3	35	P300
distractor	1	0.86	61	left	3	35	P300
distractor	4	1.14	62	left	3	35	P300
distractor	2	0.77	63	left	3	35	P300
distractor	4	1.22	64	left	3	35	P300
distractor	5	0.94	65	left	3	35	P300
distractor	1	1.19	66	left	3	35	P300
distractor	1	0.97	67	left	3	35	P300
distractor	1	0.85	68	left	3	35	P300
target	3	1.08	69	left	3	35	P300
distractor	4	0.79	70	left	3	35	P300
distractor	5	0.82	71	left	3	35	P300
distractor	2	1.23	72	left	3	35	P300
distractor	1	0.87	73	left	3	35	P300
distractor	2	2.31	74	left	3	35	P300
target	3	0.91	75	left	3	35	P300
distractor	2	0.74	76	left	3	35	P300
distractor	4	0.86	77	left	3	35	P300
target	3	0.89	78	left	3	35	P300
distractor	4	1.07	79	left	3	35	P300
target	3	2.4	80	left	3	35	P300
distractor	2	0.77	81	left	3	35	P300
distractor	5	2.24	82	left	3	35	P300
target	3	1.45	83	left	3	35	P300
distractor	4	2.93	84	left	3	35	P300
distractor	5	1.75	85	left	3	35	P300
distractor	1	0.82	86	left	3	35	P300
distractor	5	1.06	87	left	3	35	P300
distractor	4	1.24	88	left	3	35	P300
distractor	5	0.87	89	left	3	35	P300
distractor	5	0.9	90	left	3	35	P300
distractor	1	0.96	91	left	3	35	P300
distractor	2	0.76	92	left	3	35	P300
distractor	5	0.72	93	left	3	35	P300
distractor	1	1	94	left	3	35	P300
distractor	5	1.86	95	left	3	35	P300
distractor	4	0.74	96	left	3	35	P300
distractor	5	0.93	97	left	3	35	P300
distractor	1	0.81	98	left	3	35	P300
distractor	4	0.96	99	left	3	35	P300
distractor	2	0.77	100	left	3	35	P300
distractor	4	0.91	101	left	3	35	P300
distractor	4	0.76	102	left	3	35	P300
distractor	2	0.93	103	left	3	35	P300
distractor	1	0.93	104	left	3	35	P300
distractor	1	1.14	105	left	3	35	P300
distractor	2	2.1	106	left	3	35	P300
distractor	2	0.89	107	left	3	35	P300
distractor	4	0.95	108	left	3	35	P300
distractor	2	0.81	109	left	3	35	P300
distractor	5	1.18	110	left	3	35	P300
distractor	1	0.84	111	left	3	35	P300
target	3	0.9	112	left	3	35	P300
distractor	5	0.7	113	left	3	35	P300
target	3	1.32	114	left	3	35	P300
distractor	5	1.64	115	left	3	35	P300
distractor	5	1.12	116	left	3	35	P300
target	3	0.8	117	left	3	35	P300
distractor	4	1.09	118	left	3	35	P300
distractor	2	0.8	119	left	3	35	P300
distractor	2	1.12	120	left	3	35	P300
distractor	5	0.79	1	left	4	35	P300
distractor	3	0.93	2	left	4	35	P300
distractor	5	1.17	3	left	4	35	P300
target	4	1.11	4	left	4	35	P300
distractor	5	1.01	5	left	4	35	P300
target	4	2.1	6	left	4	35	P300
distractor	2	0.85	7	left	4	35	P300
target	4	0.75	8	left	4	35	P300
distractor	3	0.88	9	left	4	35	P300
target	4	1.21	10	left	4	35	P300
distractor	3	0.7	11	left	4	35	P300
distractor	5	1.28	12	left	4	35	P300
distractor	2	1.29	13	left	4	35	P300
distractor	1	0.84	14	left	4	35	P300
distractor	5	1.03	15	left	4	35	P300
distractor	2	0.85	16	left	4	35	P300
target	4	1.03	17	left	4	35	P300
distractor	5	0.8	18	left	4	35	P300
distractor	2	0.81	19	left	4	35	P300
distractor	3	0.74	20	left	4	35	P300
distractor	2	0.88	21	left	4	35	P300
target	4	1.3	22	left	4	35	P300
distractor	3	0.8	23	left	4	35	P300
distractor	3	0.72	24	left	4	35	P300
distractor	1	1.77	25	left	4	35	P300
distractor	1	0.86	26	left	4	35	P300
target	4	0.85	27	left	4	35	P300
distractor	1	0.71	28	left	4	35	P300
target	4	1.67	29	left	4	35	P300
distractor	3	0.79	30	left	4	35	P300
distractor	3	1.54	31	left	4	35	P300
distractor	5	0.74	32	left	4	35	P300
distractor	2	1.34	33	left	4	35	P300
distractor	5	0.9	34	left	4	35	P300
distractor	3	0.73	35	left	4	35	P300
target	4	1.05	36	left	4	35	P300
distractor	2	1.18	37	left	4	35	P300
distractor	3	0.75	38	left	4	35	P300
distractor	5	0.72	39	left	4	35	P300
target	4	0.98	40	left	4	35	P300
distractor	1	1.65	41	left	4	35	P300
target	4	0.84	42	left	4	35	P300
distractor	3	0.95	43	left	4	35	P300
distractor	5	1.47	44	left	4	35	P300
distractor	2	0.92	45	left	4	35	P300
distractor	3	1.31	46	left	4	35	P300
distractor	3	0.7	47	left	4	35	P300
target	4	0.87	48	left	4	35	P300
distractor	3	1.18	49	left	4	35	P300
distractor	3	1.24	50	left	4	35	P300
distractor	5	0.77	51	left	4	35	P300
distractor	2	1.86	52	left	4	35	P300
distractor	2	1.45	53	left	4	35	P300
target	4	0.93	54	left	4	35	P300
distractor	5	0.7	55	left	4	35	P300
target	4	0.93	56	left	4	35	P300
distractor	2	0.83	57	left	4	35	P300
distractor	5	0.84	58	left	4	35	P300
distractor	5	0.98	59	left	4	35	P300
distractor	3	0.83	60	left	4	35	P300
target	4	2.89	61	left	4	35	P300
distractor	1	0.71	62	left	4	35	P300
distractor	5	0.71	63	left	4	35	P300
distractor	1	0.74	64	left	4	35	P300
distractor	2	2.04	65	left	4	35	P300
distractor	5	0.85	66	left	4	35	P300
distractor	2	1.62	67	left	4	35	P300
target	4	1.05	68	left	4	35	P300
distractor	1	1.37	69	left	4	35	P300
distractor	3	0.94	70	left	4	35	P300
distractor	1	1.07	71	left	4	35	P300
distractor	2	0.81	72	left	4	35	P300
distractor	2	0.78	73	left	4	35	P300
target	4	1.04	74	left	4	35	P300
distractor	5	0.89	75	left	4	35	P300
distractor	5	1.69	76	left	4	35	P300
distractor	1	0.83	77	left	4	35	P300
distractor	3	1.54	78	left	4	35	P300
distractor	2	1.13	79	left	4	35	P300
distractor	5	0.95	80	left	4	35	P300
target	4	1.14	81	left	4	35	P300
distractor	2	0.98	82	left	4	35	P300
distractor	5	0.7	83	left	4	35	P300
distractor	2	1.22	84	left	4	35	P300
distractor	1	1.5	85	left	4	35	P300
distractor	1	1.58	86	left	4	35	P300
distractor	3	0.81	87	left	4	35	P300
distractor	2	1.63	88	left	4	35	P300
target	4	0.75	89	left	4	35	P300
distractor	2	1.2	90	left	4	35	P300
distractor	3	0.74	91	left	4	35	P300
distractor	3	0.96	92	left	4	35	P300
distractor	1	0.88	93	left	4	35	P300
distractor	2	2.57	94	left	4	35	P300
distractor	5	1.12	95	left	4	35	P300
distractor	5	1.85	96	left	4	35	P300
distractor	1	2.01	97	left	4	35	P300
distractor	1	0.79	98	left	4	35	P300
distractor	1	1.2	99	left	4	35	P300
target	4	0.75	100	left	4	35	P300
distractor	1	0.71	101	left	4	35	P300
distractor	1	0.96	102	left	4	35	P300
distractor	2	1.49	103	left	4	35	P300
target	4	1.37	104	left	4	35	P300
distractor	1	0.82	105	left	4	35	P300
distractor	1	1.18	106	left	4	35	P300
distractor	3	1.33	107	left	4	35	P300
target	4	0.96	108	left	4	35	P300
distractor	1	0.98	109	left	4	35	P300
distractor	3	1.36	110	left	4	35	P300
distractor	5	1	111	left	4	35	P300
target	4	2.09	112	left	4	35	P300
distractor	2	0.93	113	left	4	35	P300
distractor	3	1.52	114	left	4	35	P300
distractor	2	1.61	115	left	4	35	P300
distractor	5	1.01	116	left	4	35	P300
distractor	1	0.71	117	left	4	35	P300
target	4	0.81	118	left	4	35	P300
distractor	1	0.95	119	left	4	35	P300
distractor	1	0.98	120	left	4	35	P300
distractor	4	0.7	1	right	5	35	P300
distractor	5	1.43	2	right	5	35	P300
distractor	4	1.13	3	right	5	35	P300
distractor	4	2.22	4	right	5	35	P300
distractor	3	0.99	5	right	5	35	P300
distractor	3	1.56	6	right	5	35	P300
target	2	1.92	7	right	5	35	P300
distractor	3	1.11	8	right	5	35	P300
target	2	1.28	9	right	5	35	P300
distractor	4	1.12	10	right	5	35	P300
target	2	1	11	right	5	35	P300
distractor	1	0.71	12	right	5	35	P300
distractor	5	1.33	13	right	5	35	P300
target	2	0.82	14	right	5	35	P300
distractor	4	0.76	15	right	5	35	P300
distractor	3	1.43	16	right	5	35	P300
distractor	1	1.1	17	right	5	35	P300
distractor	5	1.06	18	right	5	35	P300
target	2	1.03	19	right	5	35	P300
distractor	5	1.49	20	right	5	35	P300
distractor	3	1.03	21	right	5	35	P300
target	2	1.01	22	right	5	35	P300
distractor	3	0.82	23	right	5	35	P300
distractor	5	1.04	24	right	5	35	P300
distractor	4	2.46	25	right	5	35	P300
distractor	1	2.84	26	right	5	35	P300
distractor	4	0.84	27	right	5	35	P300
distractor	3	0.91	28	right	5	35	P300
distractor	1	0.97	29	right	5	35	P300
target	2	0.77	30	right	5	35	P300
distractor	3	1.18	31	right	5	35	P300
distractor	5	2.72	32	right	5	35	P300
distractor	4	1.54	33	right	5	35	P300
distractor	3	1.07	34	right	5	35	P300
distractor	4	0.8	35	right	5	35	P300
distractor	5	2.18	36	right	5	35	P300
distractor	4	0.84	37	right	5	35	P300
target	2	1.37	38	right	5	35	P300
distractor	1	0.81	39	right	5	35	P300
distractor	1	0.94	40	right	5	35	P300
distractor	3	0.78	41	right	5	35	P300
distractor	5	0.85	42	right	5	35	P300
distractor	4	0.79	43	right	5	35	P300
distractor	4	1.37	44	right	5	35	P300
distractor	3	0.93	45	right	5	35	P300
distractor	1	1.25	46	right	5	35	P300
distractor	1	0.84	47	right	5	35	P300
distractor	4	1.15	48	right	5	35	P300
target	2	0.83	49	right	5	35	P300
distractor	5	1.08	50	right	5	35	P300
distractor	3	1.18	51	right	5	35	P300
target	2	0.9	52	right	5	35	P300
distractor	5	0.93	53	right	5	35	P300
distractor	1	1.06	54	right	5	35	P300
target	2	0.76	55	right	5	35	P300
distractor	5	0.92	56	right	5	35	P300
target	2	0.8	57	right	5	35	P300
distractor	4	1.54	58	right	5	35	P300
distractor	1	0.84	59	right	5	35	P300
target	2	0.99	60	right	5	35	P300
distractor	4	1.22	61	right	5	35	P300
distractor	3	0.97	62	right	5	35	P300
distractor	4	1.03	63	right	5	35	P300
target	2	1.3	64	right	5	35	P300
distractor	1	1.11	65	right	5	35	P300
distractor	5	0.93	66	right	5	35	P300
target	2	0.86	67	right	5	35	P300
distractor	1	1.8	68	right	5	35	P300
target	2	0.75	69	right	5	35	P300
distractor	1	0.73	70	right	5	35	P300
distractor	3	1.21	71	right	5	35	P300
distractor	3	0.92	72	right	5	35	P300
distractor	5	1.8	73	right	5	35	P300
distractor	1	1	74	right	5	35	P300
distractor	1	0.9	75	right	5	35	P300
target	2	0.99	76	right	5	35	P300
distractor	3	0.72	77	right	5	35	P300
distractor	5	1.11	78	right	5	35	P300
distractor	4	1.53	79	right	5	35	P300
distractor	5	0.91	80	right	5	35	P300
distractor	3	1.09	81	right	5	35	P300
distractor	1	1.24	82	right	5	35	P300
distractor	1	2.68	83	right	5	35	P300
target	2	2.27	84	right	5	35	P300
distractor	4	1.34	85	right	5	35	P300
distractor	5	0.95	86	right	5	35	P300
distractor	4	0.84	87	right	5	35	P300
distractor	5	1.17	88	right	5	35	P300
distractor	1	0.77	89	right	5	35	P300
target	2	0.92	90	right	5	35	P300
distractor	3	0.9	91	right	5	35	P300
distractor	1	1.6	92	right	5	35	P300
distractor	3	0.79	93	right	5	35	P300
target	2	0.99	94	right	5	35	P300
distractor	1	0.73	95	right	5	35	P300
distractor	3	0.97	96	right	5	35	P300
distractor	3	0.78	97	right	5	35	P300
distractor	5	0.74	98	right	5	35	P300
distractor	3	1.07	99	right	5	35	P300
target	2	2.13	100	right	5	35	P300
distractor	1	0.93	101	right	5	35	P300
distractor	4	1.25	102	right	5	35	P300
distractor	4	0.99	103	right	5	35	P300
target	2	0.85	104	right	5	35	P300
distractor	4	0.84	105	right	5	35	P300
distractor	3	2.23	106	right	5	35	P300
target	2	0.9	107	right	5	35	P300
distractor	1	1.26	108	right	5	35	P300
distractor	5	0.88	109	right	5	35	P300
distractor	3	1.61	110	right	5	35	P300
distractor	5	1.43	111	right	5	35	P300
distractor	5	1.58	112	right	5	35	P300
distractor	4	0.95	113	right	5	35	P300
distractor	5	0.74	114	right	5	35	P300
distractor	1	0.83	115	right	5	35	P300
distractor	1	1.07	116	right	5	35	P300
distractor	4	0.89	117	right	5	35	P300
distractor	5	0.98	118	right	5	35	P300
distractor	5	1.2	119	right	5	35	P300
target	2	0.77	120	right	5	35	P300
distractor	5	0.89	1	right	6	35	P300
distractor	5	0.74	2	right	6	35	P300
distractor	4	0.75	3	right	6	35	P300
distractor	5	0.78	4	right	6	35	P300
distractor	2	1.16	5	right	6	35	P300
target	1	0.73	6	right	6	35	P300
distractor	4	1.03	7	right	6	35	P300
distractor	4	1.64	8	right	6	35	P300
distractor	4	0.92	9	right	6	35	P300
target	1	3.91	10	right	6	35	P300
distractor	5	0.75	11	right	6	35	P300
target	1	0.99	12	right	6	35	P300
distractor	5	1.32	13	right	6	35	P300
distractor	4	1.82	14	right	6	35	P300
target	1	0.78	15	right	6	35	P300
distractor	2	2.04	16	right	6	35	P300
distractor	4	0.78	17	right	6	35	P300
distractor	2	1.16	18	right	6	35	P300
target	1	0.74	19	right	6	35	P300
distractor	2	1.33	20	right	6	35	P300
target	1	0.73	21	right	6	35	P300
distractor	4	1.02	22	right	6	35	P300
distractor	4	0.74	23	right	6	35	P300
distractor	3	1.54	24	right	6	35	P300
target	1	0.7	25	right	6	35	P300
distractor	4	1.03	26	right	6	35	P300
distractor	5	0.81	27	right	6	35	P300
distractor	4	1.41	28	right	6	35	P300
distractor	5	1.02	29	right	6	35	P300
target	1	0.73	30	right	6	35	P300
distractor	5	1.36	31	right	6	35	P300
target	1	0.78	32	right	6	35	P300
distractor	5	1.65	33	right	6	35	P300
target	1	0.89	34	right	6	35	P300
distractor	4	1.31	35	right	6	35	P300
distractor	3	0.85	36	right	6	35	P300
distractor	3	1.98	37	right	6	35	P300
distractor	3	0.7	38	right	6	35	P300
target	1	0.9	39	right	6	35	P300
distractor	4	1.63	40	right	6	35	P300
target	1	1.64	41	right	6	35	P300
distractor	5	0.93	42	right	6	35	P300
distractor	3	1.1	43	right	6	35	P300
distractor	5	0.76	44	right	6	35	P300
distractor	2	0.83	45	right	6	35	P300
distractor	3	0.98	46	right	6	35	P300
distractor	2	0.95	47	right	6	35	P300
distractor	5	1	48	right	6	35	P300
distractor	4	0.71	49	right	6	35	P300
distractor	2	1.24	50	right	6	35	P300
distractor	2	1.01	51	right	6	35	P300
distractor	5	1.27	52	right	6	35	P300
distractor	3	1.63	53	right	6	35	P300
distractor	3	1.76	54	right	6	35	P300
distractor	5	0.87	55	right	6	35	P300
distractor	4	0.77	56	right	6	35	P300
distractor	2	0.74	57	right	6	35	P300
distractor	3	1.19	58	right	6	35	P300
target	1	0.89	59	right	6	35	P300
distractor	3	1.22	60	right	6	35	P300
distractor	3	1.08	61	right	6	35	P300
distractor	5	1.36	62	right	6	35	P300
distractor	2	1.38	63	right	6	35	P300
distractor	2	1.05	64	right	6	35	P300
distractor	4	0.73	65	right	6	35	P300
target	1	0.97	66	right	6	35	P300
distractor	2	1.21	67	right	6	35	P300
target	1	1.45	68	right	6	35	P300
distractor	2	0.75	69	right	6	35	P300
distractor	2	2.44	70	right	6	35	P300
distractor	3	1.99	71	right	6	35	P300
distractor	4	1.3	72	right	6	35	P300
distractor	2	1.45	73	right	6	35	P300
distractor	4	1.56	74	right	6	35	P300
distractor	4	0.83	75	right	6	35	P300
distractor	3	1.11	76	right	6	35	P300
distractor	3	1.29	77	right	6	35	P300
target	1	1.69	78	right	6	35	P300
