condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	3	1.1	45	left	2	11	P300
target	2	0.74	46	left	2	11	P300
distractor	5	0.79	47	left	2	11	P300
distractor	1	0.96	48	left	2	11	P300
distractor	4	1.01	49	left	2	11	P300
distractor	5	1.54	50	left	2	11	P300
target	2	1.07	51	left	2	11	P300
distractor	1	0.9	52	left	2	11	P300
target	2	1.42	53	left	2	11	P300
distractor	4	0.79	54	left	2	11	P300
distractor	1	0.84	55	left	2	11	P300
distractor	4	0.71	56	left	2	11	P300
distractor	1	0.89	57	left	2	11	P300
distractor	3	1.13	58	left	2	11	P300
distractor	3	1.5	59	left	2	11	P300
distractor	1	0.81	60	left	2	11	P300
distractor	4	1.23	61	left	2	11	P300
distractor	1	1.3	62	left	2	11	P300
distractor	3	1.21	63	left	2	11	P300
distractor	3	2.13	64	left	2	11	P300
distractor	3	1.07	65	left	2	11	P300
distractor	3	0.95	66	left	2	11	P300
distractor	1	1.03	67	left	2	11	P300
distractor	4	0.7	68	left	2	11	P300
target	2	0.7	69	left	2	11	P300
distractor	4	0.9	70	left	2	11	P300
target	2	0.99	71	left	2	11	P300
distractor	1	0.88	72	left	2	11	P300
target	2	0.76	73	left	2	11	P300
distractor	3	0.91	74	left	2	11	P300
target	2	1.02	75	left	2	11	P300
distractor	1	1.33	76	left	2	11	P300
target	2	1.14	77	left	2	11	P300
distractor	3	1.64	78	left	2	11	P300
target	2	0.72	79	left	2	11	P300
distractor	1	1.19	80	left	2	11	P300
distractor	1	0.93	81	left	2	11	P300
distractor	1	1.21	82	left	2	11	P300
distractor	4	1.91	83	left	2	11	P300
distractor	5	1.16	84	left	2	11	P300
distractor	4	1.17	85	left	2	11	P300
target	2	1.22	86	left	2	11	P300
distractor	4	1.77	87	left	2	11	P300
distractor	3	1.65	88	left	2	11	P300
distractor	3	0.84	89	left	2	11	P300
distractor	5	0.7	90	left	2	11	P300
distractor	5	0.84	91	left	2	11	P300
distractor	4	0.89	92	left	2	11	P300
target	2	0.82	93	left	2	11	P300
distractor	1	0.96	94	left	2	11	P300
target	2	1.9	95	left	2	11	P300
distractor	1	0.79	96	left	2	11	P300
distractor	5	0.9	97	left	2	11	P300
distractor	5	1.47	98	left	2	11	P300
distractor	5	0.76	99	left	2	11	P300
distractor	1	0.88	100	left	2	11	P300
distractor	3	1.04	101	left	2	11	P300
target	2	1.33	102	left	2	11	P300
distractor	1	0.82	103	left	2	11	P300
target	2	1.55	104	left	2	11	P300
distractor	1	2.02	105	left	2	11	P300
distractor	5	0.94	106	left	2	11	P300
distractor	3	0.76	107	left	2	11	P300
distractor	4	0.77	108	left	2	11	P300
distractor	1	0.94	109	left	2	11	P300
distractor	4	1.42	110	left	2	11	P300
distractor	1	0.73	111	left	2	11	P300
distractor	1	0.8	112	left	2	11	P300
distractor	1	1.4	113	left	2	11	P300
target	2	1.45	114	left	2	11	P300
distractor	4	0.79	115	left	2	11	P300
distractor	1	0.72	116	left	2	11	P300
target	2	1.16	117	left	2	11	P300
distractor	3	1.38	118	left	2	11	P300
distractor	4	0.72	119	left	2	11	P300
target	2	1.02	120	left	2	11	P300
distractor	2	2.29	1	left	3	11	P300
distractor	2	0.97	2	left	3	11	P300
distractor	2	0.8	3	left	3	11	P300
distractor	3	1.17	4	left	3	11	P300
distractor	4	0.72	5	left	3	11	P300
distractor	3	0.86	6	left	3	11	P300
distractor	3	0.9	7	left	3	11	P300
distractor	3	1.4	8	left	3	11	P300
distractor	3	0.71	9	left	3	11	P300
distractor	5	0.86	10	left	3	11	P300
distractor	3	0.85	11	left	3	11	P300
distractor	4	1.17	12	left	3	11	P300
distractor	3	1.6	13	left	3	11	P300
target	1	0.98	14	left	3	11	P300
distractor	3	0.93	15	left	3	11	P300
target	1	1.5	16	left	3	11	P300
distractor	4	0.86	17	left	3	11	P300
target	1	1	18	left	3	11	P300
distractor	4	1.66	19	left	3	11	P300
target	1	0.79	20	left	3	11	P300
distractor	4	1.1	21	left	3	11	P300
target	1	0.83	22	left	3	11	P300
distractor	2	1.03	23	left	3	11	P300
distractor	4	0.92	24	left	3	11	P300
distractor	3	0.71	25	left	3	11	P300
target	1	1.21	26	left	3	11	P300
distractor	5	1.57	27	left	3	11	P300
target	1	1.1	28	left	3	11	P300
distractor	3	0.76	29	left	3	11	P300
distractor	5	0.93	30	left	3	11	P300
distractor	3	0.79	31	left	3	11	P300
distractor	2	0.78	32	left	3	11	P300
distractor	5	0.85	33	left	3	11	P300
distractor	5	1.68	34	left	3	11	P300
distractor	5	1.5	35	left	3	11	P300
distractor	4	1.38	36	left	3	11	P300
distractor	5	1.84	37	left	3	11	P300
distractor	4	0.74	38	left	3	11	P300
distractor	2	0.8	39	left	3	11	P300
distractor	3	0.71	40	left	3	11	P300
target	1	0.7	41	left	3	11	P300
distractor	4	1.14	42	left	3	11	P300
distractor	4	0.92	43	left	3	11	P300
distractor	5	1.06	44	left	3	11	P300
distractor	5	1.58	45	left	3	11	P300
distractor	4	0.84	46	left	3	11	P300
target	1	0.82	47	left	3	11	P300
distractor	4	1.44	48	left	3	11	P300
distractor	2	0.71	49	left	3	11	P300
distractor	4	1.83	50	left	3	11	P300
distractor	5	0.88	51	left	3	11	P300
distractor	5	0.71	52	left	3	11	P300
distractor	3	0.8	53	left	3	11	P300
target	1	0.73	54	left	3	11	P300
distractor	5	1.5	55	left	3	11	P300
target	1	0.89	56	left	3	11	P300
distractor	2	0.72	57	left	3	11	P300
target	1	1.11	58	left	3	11	P300
distractor	2	0.87	59	left	3	11	P300
target	1	0.8	60	left	3	11	P300
distractor	2	1.37	61	left	3	11	P300
distractor	2	0.94	62	left	3	11	P300
distractor	5	1.26	63	left	3	11	P300
target	1	0.84	64	left	3	11	P300
distractor	3	0.76	65	left	3	11	P300
distractor	2	0.73	66	left	3	11	P300
distractor	3	1.49	67	left	3	11	P300
distractor	4	0.75	68	left	3	11	P300
distractor	5	0.73	69	left	3	11	P300
distractor	4	0.77	70	left	3	11	P300
target	1	1.02	71	left	3	11	P300
distractor	5	0.99	72	left	3	11	P300
target	1	1.2	73	left	3	11	P300
distractor	2	1.12	74	left	3	11	P300
distractor	4	0.99	75	left	3	11	P300
target	1	1.29	76	left	3	11	P300
distractor	4	1.1	77	left	3	11	P300
target	1	0.78	78	left	3	11	P300
distractor	2	0.87	79	left	3	11	P300
distractor	3	2.87	80	left	3	11	P300
distractor	3	0.95	81	left	3	11	P300
target	1	1.19	82	left	3	11	P300
distractor	3	0.78	83	left	3	11	P300
distractor	2	1.18	84	left	3	11	P300
distractor	2	1.21	85	left	3	11	P300
distractor	2	0.77	86	left	3	11	P300
distractor	4	1.93	87	left	3	11	P300
distractor	2	0.91	88	left	3	11	P300
target	1	0.88	89	left	3	11	P300
distractor	4	1.19	90	left	3	11	P300
distractor	5	1.79	91	left	3	11	P300
distractor	2	1.49	92	left	3	11	P300
distractor	5	1.05	93	left	3	11	P300
distractor	5	0.72	94	left	3	11	P300
distractor	5	0.98	95	left	3	11	P300
distractor	5	1.12	96	left	3	11	P300
distractor	5	1.48	97	left	3	11	P300
distractor	4	0.79	98	left	3	11	P300
distractor	3	0.97	99	left	3	11	P300
distractor	4	1.14	100	left	3	11	P300
distractor	2	1.2	101	left	3	11	P300
distractor	2	0.72	102	left	3	11	P300
distractor	3	1.6	103	left	3	11	P300
target	1	0.75	104	left	3	11	P300
distractor	2	1.53	105	left	3	11	P300
distractor	2	1.56	106	left	3	11	P300
distractor	3	1.11	107	left	3	11	P300
distractor	5	1.03	108	left	3	11	P300
distractor	4	0.88	109	left	3	11	P300
distractor	4	0.91	110	left	3	11	P300
distractor	3	1.8	111	left	3	11	P300
distractor	3	1.16	112	left	3	11	P300
target	1	0.97	113	left	3	11	P300
distractor	2	0.89	114	left	3	11	P300
distractor	5	3.01	115	left	3	11	P300
distractor	5	1.89	116	left	3	11	P300
distractor	3	1.81	117	left	3	11	P300
target	1	1.82	118	left	3	11	P300
distractor	4	0.72	119	left	3	11	P300
target	1	1.47	120	left	3	11	P300
distractor	3	1.1	1	left	4	11	P300
distractor	2	1.5	2	left	4	11	P300
distractor	3	0.99	3	left	4	11	P300
target	5	1.65	4	left	4	11	P300
distractor	1	1.84	5	left	4	11	P300
target	5	0.92	6	left	4	11	P300
distractor	4	1.15	7	left	4	11	P300
target	5	1.79	8	left	4	11	P300
distractor	3	0.71	9	left	4	11	P300
distractor	1	0.89	10	left	4	11	P300
distractor	1	1.7	11	left	4	11	P300
distractor	1	0.83	12	left	4	11	P300
distractor	3	1.04	13	left	4	11	P300
distractor	4	0.93	14	left	4	11	P300
target	5	0.7	15	left	4	11	P300
distractor	3	0.71	16	left	4	11	P300
distractor	2	0.99	17	left	4	11	P300
distractor	3	0.9	18	left	4	11	P300
distractor	1	1.64	19	left	4	11	P300
distractor	1	0.87	20	left	4	11	P300
distractor	1	0.77	21	left	4	11	P300
distractor	2	0.75	22	left	4	11	P300
distractor	2	0.93	23	left	4	11	P300
distractor	4	2.51	24	left	4	11	P300
target	5	1.68	25	left	4	11	P300
distractor	2	1.03	26	left	4	11	P300
distractor	2	1.01	27	left	4	11	P300
distractor	1	1.12	28	left	4	11	P300
distractor	1	1.29	29	left	4	11	P300
distractor	3	0.72	30	left	4	11	P300
distractor	2	1.9	31	left	4	11	P300
distractor	2	1.6	32	left	4	11	P300
distractor	4	0.97	33	left	4	11	P300
target	5	0.87	34	left	4	11	P300
distractor	2	1.02	35	left	4	11	P300
target	5	1	36	left	4	11	P300
distractor	2	0.86	37	left	4	11	P300
distractor	4	0.75	38	left	4	11	P300
distractor	4	1.26	39	left	4	11	P300
distractor	4	1.65	40	left	4	11	P300
distractor	3	1.15	41	left	4	11	P300
distractor	2	0.84	42	left	4	11	P300
distractor	2	0.94	43	left	4	11	P300
distractor	2	0.79	44	left	4	11	P300
distractor	3	1.9	45	left	4	11	P300
target	5	0.82	46	left	4	11	P300
distractor	4	0.88	47	left	4	11	P300
distractor	2	1.15	48	left	4	11	P300
distractor	2	1.27	49	left	4	11	P300
distractor	4	0.96	50	left	4	11	P300
distractor	4	0.76	51	left	4	11	P300
distractor	1	0.92	52	left	4	11	P300
distractor	4	1.43	53	left	4	11	P300
distractor	4	0.84	54	left	4	11	P300
distractor	3	0.92	55	left	4	11	P300
distractor	1	0.83	56	left	4	11	P300
distractor	4	0.9	57	left	4	11	P300
distractor	1	0.87	58	left	4	11	P300
distractor	2	0.98	59	left	4	11	P300
distractor	3	1.46	60	left	4	11	P300
distractor	2	1.43	61	left	4	11	P300
distractor	1	0.78	62	left	4	11	P300
distractor	4	0.81	63	left	4	11	P300
distractor	1	0.88	64	left	4	11	P300
distractor	2	1.19	65	left	4	11	P300
distractor	3	1.27	66	left	4	11	P300
distractor	1	1.27	67	left	4	11	P300
distractor	4	0.8	68	left	4	11	P300
distractor	3	0.8	69	left	4	11	P300
distractor	3	2.6	70	left	4	11	P300
target	5	1.08	71	left	4	11	P300
distractor	2	1.32	72	left	4	11	P300
distractor	1	0.79	73	left	4	11	P300
target	5	1.11	74	left	4	11	P300
distractor	1	0.85	75	left	4	11	P300
target	5	0.98	76	left	4	11	P300
distractor	2	0.95	77	left	4	11	P300
distractor	3	1.55	78	left	4	11	P300
distractor	3	0.89	79	left	4	11	P300
target	5	1.28	80	left	4	11	P300
distractor	3	0.86	81	left	4	11	P300
distractor	3	1.1	82	left	4	11	P300
distractor	3	1.54	83	left	4	11	P300
target	5	0.81	84	left	4	11	P300
distractor	4	1.46	85	left	4	11	P300
target	5	2.33	86	left	4	11	P300
distractor	1	1.63	87	left	4	11	P300
target	5	0.93	88	left	4	11	P300
distractor	1	1.09	89	left	4	11	P300
distractor	1	0.9	90	left	4	11	P300
distractor	3	0.76	91	left	4	11	P300
distractor	2	1.57	92	left	4	11	P300
distractor	1	0.75	93	left	4	11	P300
distractor	4	1.87	94	left	4	11	P300
target	5	1.84	95	left	4	11	P300
distractor	1	1.99	96	left	4	11	P300
target	5	1.35	97	left	4	11	P300
distractor	1	0.91	98	left	4	11	P300
target	5	1.17	99	left	4	11	P300
distractor	4	1.47	100	left	4	11	P300
distractor	2	1.07	101	left	4	11	P300
distractor	4	1.01	102	left	4	11	P300
distractor	3	0.76	103	left	4	11	P300
distractor	4	0.75	104	left	4	11	P300
distractor	3	1.18	105	left	4	11	P300
target	5	0.76	106	left	4	11	P300
distractor	2	0.94	107	left	4	11	P300
target	5	1.22	108	left	4	11	P300
distractor	4	0.75	109	left	4	11	P300
target	5	1.05	110	left	4	11	P300
distractor	1	1.37	111	left	4	11	P300
distractor	4	2.69	112	left	4	11	P300
target	5	0.82	113	left	4	11	P300
distractor	4	0.91	114	left	4	11	P300
target	5	0.98	115	left	4	11	P300
distractor	3	0.98	116	left	4	11	P300
distractor	4	0.81	117	left	4	11	P300
distractor	2	0.87	118	left	4	11	P300
distractor	3	0.74	119	left	4	11	P300
target	5	1.06	120	left	4	11	P300
distractor	1	1.05	1	right	5	11	P300
distractor	1	0.91	2	right	5	11	P300
target	3	0.84	3	right	5	11	P300
distractor	2	1.02	4	right	5	11	P300
target	3	1.02	5	right	5	11	P300
distractor	5	1	6	right	5	11	P300
target	3	1.55	7	right	5	11	P300
distractor	5	2.3	8	right	5	11	P300
distractor	1	0.72	9	right	5	11	P300
distractor	4	1.1	10	right	5	11	P300
distractor	2	0.93	11	right	5	11	P300
distractor	1	0.85	12	right	5	11	P300
distractor	4	0.99	13	right	5	11	P300
distractor	1	3.26	14	right	5	11	P300
target	3	0.92	15	right	5	11	P300
distractor	5	1.92	16	right	5	11	P300
distractor	2	1.02	17	right	5	11	P300
target	3	0.91	18	right	5	11	P300
distractor	2	0.73	19	right	5	11	P300
distractor	1	0.74	20	right	5	11	P300
distractor	2	1.56	21	right	5	11	P300
distractor	2	0.76	22	right	5	11	P300
distractor	2	0.84	23	right	5	11	P300
distractor	2	0.9	24	right	5	11	P300
distractor	4	0.73	25	right	5	11	P300
distractor	4	0.79	26	right	5	11	P300
target	3	0.81	27	right	5	11	P300
distractor	2	0.94	28	right	5	11	P300
distractor	2	0.76	29	right	5	11	P300
distractor	2	1.1	30	right	5	11	P300
distractor	5	0.97	31	right	5	11	P300
distractor	1	1.21	32	right	5	11	P300
distractor	4	0.79	33	right	5	11	P300
distractor	4	0.82	34	right	5	11	P300
target	3	0.96	35	right	5	11	P300
distractor	5	0.92	36	right	5	11	P300
distractor	5	0.87	37	right	5	11	P300
distractor	4	0.76	38	right	5	11	P300
distractor	1	0.99	39	right	5	11	P300
distractor	1	0.9	40	right	5	11	P300
target	3	0.9	41	right	5	11	P300
distractor	2	0.79	42	right	5	11	P300
target	3	0.72	43	right	5	11	P300
distractor	4	2.06	44	right	5	11	P300
target	3	1.38	45	right	5	11	P300
distractor	1	0.88	46	right	5	11	P300
distractor	5	0.72	47	right	5	11	P300
distractor	4	0.81	48	right	5	11	P300
target	3	0.73	49	right	5	11	P300
distractor	1	2.32	50	right	5	11	P300
distractor	1	0.85	51	right	5	11	P300
distractor	2	0.77	52	right	5	11	P300
distractor	5	0.74	53	right	5	11	P300
distractor	2	1.45	54	right	5	11	P300
distractor	2	1.05	55	right	5	11	P300
distractor	1	1.7	56	right	5	11	P300
distractor	5	0.91	57	right	5	11	P300
distractor	5	0.93	58	right	5	11	P300
distractor	5	1.02	59	right	5	11	P300
distractor	1	1.13	60	right	5	11	P300
distractor	5	1.01	61	right	5	11	P300
distractor	4	0.82	62	right	5	11	P300
distractor	4	1.05	63	right	5	11	P300
distractor	5	1.96	64	right	5	11	P300
target	3	1.05	65	right	5	11	P300
distractor	5	0.94	66	right	5	11	P300
distractor	2	0.73	67	right	5	11	P300
distractor	4	2.51	68	right	5	11	P300
distractor	4	0.7	69	right	5	11	P300
distractor	2	0.7	70	right	5	11	P300
distractor	4	0.87	71	right	5	11	P300
distractor	1	1.81	72	right	5	11	P300
distractor	5	0.88	73	right	5	11	P300
distractor	4	1.75	74	right	5	11	P300
distractor	1	1.57	75	right	5	11	P300
target	3	0.88	76	right	5	11	P300
distractor	2	0.9	77	right	5	11	P300
target	3	1.05	78	right	5	11	P300
distractor	4	1.58	79	right	5	11	P300
distractor	1	1.2	80	right	5	11	P300
distractor	5	1.2	81	right	5	11	P300
distractor	4	1.1	82	right	5	11	P300
distractor	4	1.12	83	right	5	11	P300
distractor	1	1.22	84	right	5	11	P300
distractor	4	1.59	85	right	5	11	P300
target	3	0.85	86	right	5	11	P300
distractor	5	0.87	87	right	5	11	P300
target	3	0.77	88	right	5	11	P300
distractor	1	1.54	89	right	5	11	P300
target	3	1.36	90	right	5	11	P300
distractor	1	0.92	91	right	5	11	P300
distractor	5	1.04	92	right	5	11	P300
distractor	4	1.39	93	right	5	11	P300
distractor	2	1.33	94	right	5	11	P300
distractor	5	1.34	95	right	5	11	P300
target	3	1.02	96	right	5	11	P300
distractor	1	1.02	97	right	5	11	P300
target	3	0.76	98	right	5	11	P300
distractor	4	0.7	99	right	5	11	P300
target	3	1.16	100	right	5	11	P300
distractor	2	0.74	101	right	5	11	P300
target	3	0.96	102	right	5	11	P300
distractor	2	1.62	103	right	5	11	P300
distractor	5	1.49	104	right	5	11	P300
distractor	5	1.09	105	right	5	11	P300
distractor	4	1.83	106	right	5	11	P300
distractor	4	0.75	107	right	5	11	P300
distractor	2	1.21	108	right	5	11	P300
target	3	0.93	109	right	5	11	P300
distractor	2	1.23	110	right	5	11	P300
distractor	4	1.33	111	right	5	11	P300
target	3	1.87	112	right	5	11	P300
distractor	1	1.99	113	right	5	11	P300
distractor	5	1.03	114	right	5	11	P300
distractor	5	1.77	115	right	5	11	P300
target	3	0.94	116	right	5	11	P300
distractor	5	1.25	117	right	5	11	P300
distractor	2	1.02	118	right	5	11	P300
distractor	1	1.56	119	right	5	11	P300
distractor	1	0.77	120	right	5	11	P300
distractor	2	0.87	1	right	6	11	P300
distractor	3	1.39	2	right	6	11	P300
distractor	5	0.86	3	right	6	11	P300
distractor	2	0.72	4	right	6	11	P300
distractor	4	1.29	5	right	6	11	P300
target	1	1.12	6	right	6	11	P300
distractor	2	1.29	7	right	6	11	P300
distractor	5	1.31	8	right	6	11	P300
distractor	5	1.93	9	right	6	11	P300
distractor	5	0.87	10	right	6	11	P300
target	1	1.49	11	right	6	11	P300
distractor	5	0.96	12	right	6	11	P300
distractor	4	0.99	13	right	6	11	P300
target	1	0.71	14	right	6	11	P300
distractor	2	1.64	15	right	6	11	P300
distractor	2	1.13	16	right	6	11	P300
distractor	5	0.91	17	right	6	11	P300
target	1	0.73	18	right	6	11	P300
distractor	4	0.82	19	right	6	11	P300
distractor	5	0.89	20	right	6	11	P300
distractor	2	1.14	21	right	6	11	P300
target	1	1.41	22	right	6	11	P300
distractor	5	0.9	23	right	6	11	P300
distractor	4	0.85	24	right	6	11	P300
distractor	4	0.72	25	right	6	11	P300
distractor	4	1.57	26	right	6	11	P300
target	1	0.8	27	right	6	11	P300
distractor	5	1.42	28	right	6	11	P300
distractor	3	1.22	29	right	6	11	P300
distractor	3	0.88	30	right	6	11	P300
distractor	5	0.81	31	right	6	11	P300
distractor	4	0.75	32	right	6	11	P300
distractor	2	0.79	33	right	6	11	P300
distractor	5	1.34	34	right	6	11	P300
target	1	2.21	35	right	6	11	P300
distractor	5	1.16	36	right	6	11	P300
distractor	4	0.82	37	right	6	11	P300
distractor	4	1.36	38	right	6	11	P300
distractor	2	1.11	39	right	6	11	P300
distractor	4	1.47	40	right	6	11	P300
distractor	2	1.02	41	right	6	11	P300
distractor	2	1.23	42	right	6	11	P300
distractor	4	0.78	43	right	6	11	P300
distractor	2	0.79	44	right	6	11	P300
target	1	0.73	45	right	6	11	P300
distractor	3	1	46	right	6	11	P300
target	1	1.58	47	right	6	11	P300
distractor	2	0.76	48	right	6	11	P300
target	1	1.71	49	right	6	11	P300
distractor	3	0.98	50	right	6	11	P300
distractor	4	0.78	51	right	6	11	P300
distractor	3	0.72	52	right	6	11	P300
target	1	0.73	53	right	6	11	P300
distractor	4	1.05	54	right	6	11	P300
distractor	4	0.9	55	right	6	11	P300
target	1	1.49	56	right	6	11	P300
distractor	4	1.34	57	right	6	11	P300
distractor	5	1.05	58	right	6	11	P300
distractor	4	0.89	59	right	6	11	P300
distractor	2	1.3	60	right	6	11	P300
distractor	4	1.42	61	right	6	11	P300
target	1	0.98	62	right	6	11	P300
distractor	4	1.18	63	right	6	11	P300
distractor	2	1.42	64	right	6	11	P300
distractor	2	0.9	65	right	6	11	P300
distractor	3	1.04	66	right	6	11	P300
distractor	5	0.8	67	right	6	11	P300
distractor	5	0.95	68	right	6	11	P300
distractor	3	0.83	69	right	6	11	P300
target	1	0.75	70	right	6	11	P300
distractor	3	1.42	71	right	6	11	P300
target	1	1.12	72	right	6	11	P300
distractor	2	1.13	73	right	6	11	P300
distractor	4	1.69	74	right	6	11	P300
distractor	5	1.42	75	right	6	11	P300
distractor	3	0.92	76	right	6	11	P300
distractor	5	0.84	77	right	6	11	P300
