stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
195	0.21	NaN	0	93	1	14	stimDur
193	0.17	NaN	0	94	1	14	stimDur
59	0.4	NaN	0	95	1	14	stimDur
97	0.12	NaN	0	96	1	14	stimDur
239	0.43	NaN	0	97	1	14	stimDur
217	1.02	NaN	0.2888	98	1	14	stimDur
477	0.42	NaN	0	99	1	14	stimDur
49	0.64	NaN	0	100	1	14	stimDur
80	0.2	NaN	0	101	1	14	stimDur
460	0.29	NaN	0	102	1	14	stimDur
54	0.22	NaN	0	103	1	14	stimDur
241	0.27	NaN	0	104	1	14	stimDur
199	1.2	NaN	0	105	1	14	stimDur
353	1.1	NaN	0	106	1	14	stimDur
14	0.24	NaN	0.0571	107	1	14	stimDur
412	1.3	NaN	0	108	1	14	stimDur
502	0.45	NaN	0	109	1	14	stimDur
532	0.62	NaN	0	110	1	14	stimDur
386	0.18	NaN	0	111	1	14	stimDur
54	0.71	NaN	0	112	1	14	stimDur
365	0.77	NaN	0	113	1	14	stimDur
89	0.15	NaN	0	114	1	14	stimDur
68	0.12	NaN	0	115	1	14	stimDur
225	0.45	NaN	0.2566	116	1	14	stimDur
408	0.62	NaN	0	117	1	14	stimDur
151	0.12	NaN	0	118	1	14	stimDur
395	1.44	NaN	0	119	1	14	stimDur
91	0.1	NaN	0	120	1	14	stimDur
362	1.21	0.83	0	1	2	14	stimDur
167	0.95	0.93	0	2	2	14	stimDur
66	0.21	0.86	0	3	2	14	stimDur
350	0.18	1.7	0	4	2	14	stimDur
376	0.11	1.13	0	5	2	14	stimDur
57	1.27	0.81	0	6	2	14	stimDur
255	0.23	1.31	0.0413	7	2	14	stimDur
320	0.14	0.84	0	8	2	14	stimDur
96	0.76	1.15	0	9	2	14	stimDur
292	0.11	0.89	0	10	2	14	stimDur
169	0.2	1.04	0	11	2	14	stimDur
359	0.12	1.06	0	12	2	14	stimDur
301	0.13	1	0	13	2	14	stimDur
16	0.68	0.95	0	14	2	14	stimDur
534	0.84	0.94	0	15	2	14	stimDur
319	0.13	0.99	0	16	2	14	stimDur
184	1.16	0.87	1.0084	17	2	14	stimDur
304	0.12	0.83	0	18	2	14	stimDur
161	0.62	1.6	0	19	2	14	stimDur
100	0.27	1.1	0	20	2	14	stimDur
222	0.26	1.14	0	21	2	14	stimDur
361	0.46	1.86	0	22	2	14	stimDur
132	0.28	1.28	0	23	2	14	stimDur
506	0.1	0.87	0	24	2	14	stimDur
322	0.11	1.02	0	25	2	14	stimDur
267	0.39	1.16	0	26	2	14	stimDur
425	1.35	0.99	0	27	2	14	stimDur
271	0.18	1.72	0	28	2	14	stimDur
526	0.21	1.45	0	29	2	14	stimDur
244	0.42	0.96	0.1599	30	2	14	stimDur
389	0.2	1.14	0	31	2	14	stimDur
91	1.4	0.8	0	32	2	14	stimDur
267	0.28	1.08	0	33	2	14	stimDur
276	0.3	1.19	0	34	2	14	stimDur
72	0.68	0.99	0	35	2	14	stimDur
166	1.03	1.48	0	36	2	14	stimDur
262	0.53	2.33	0	37	2	14	stimDur
439	1.18	0.98	0	38	2	14	stimDur
257	0.47	1.6	0	39	2	14	stimDur
253	0.13	2.35	0	40	2	14	stimDur
284	0.77	1.37	0.0817	41	2	14	stimDur
84	0.19	1.04	0	42	2	14	stimDur
344	0.31	1.6	0	43	2	14	stimDur
224	1.35	1.65	0	44	2	14	stimDur
165	1.46	1.69	0	45	2	14	stimDur
303	1.3	1.84	0	46	2	14	stimDur
148	0.13	1.51	0	47	2	14	stimDur
520	0.47	0.84	0	48	2	14	stimDur
290	0.39	1.2	0	49	2	14	stimDur
189	1.18	1.08	1.0324	50	2	14	stimDur
318	0.1	1.05	0	51	2	14	stimDur
14	0.98	0.88	0	52	2	14	stimDur
25	0.7	1.46	0	53	2	14	stimDur
259	0.84	1.7	0	54	2	14	stimDur
58	0.17	0.81	0	55	2	14	stimDur
291	0.11	0.93	0	56	2	14	stimDur
305	0.3	1.3	0	57	2	14	stimDur
224	0.36	1.1	0	58	2	14	stimDur
365	0.14	1.77	0	59	2	14	stimDur
284	0.16	1.13	0	60	2	14	stimDur
330	0.17	1.31	0	61	2	14	stimDur
26	1.06	1.49	0	62	2	14	stimDur
354	0.14	1	0	63	2	14	stimDur
236	0.37	1.55	0	64	2	14	stimDur
498	0.38	2.84	0	65	2	14	stimDur
72	0.42	0.93	0.2918	66	2	14	stimDur
58	0.94	1.13	0	67	2	14	stimDur
48	1.23	0.97	0	68	2	14	stimDur
338	1.26	1.62	0	69	2	14	stimDur
265	0.5	1.27	0	70	2	14	stimDur
333	0.66	1.27	0	71	2	14	stimDur
55	0.28	1.04	0.0953	72	2	14	stimDur
435	0.22	0.88	0	73	2	14	stimDur
220	0.46	1.06	0	74	2	14	stimDur
226	1.21	1.4	0	75	2	14	stimDur
451	1.09	1.07	0	76	2	14	stimDur
462	0.61	0.96	0	77	2	14	stimDur
88	0.1	1.14	0	78	2	14	stimDur
77	0.81	1.91	0	79	2	14	stimDur
478	0.42	1.06	0	80	2	14	stimDur
363	0.76	1.77	0	81	2	14	stimDur
145	0.34	1.22	0	82	2	14	stimDur
153	0.14	0.92	0	83	2	14	stimDur
134	0.13	2.41	0	84	2	14	stimDur
323	0.81	0.95	0	85	2	14	stimDur
95	1.2	0.8	0.0011	86	2	14	stimDur
208	0.68	1.17	0	87	2	14	stimDur
323	0.23	3.03	0	88	2	14	stimDur
153	0.86	1.29	0	89	2	14	stimDur
421	0.36	0.96	0	90	2	14	stimDur
478	0.74	1.36	0	91	2	14	stimDur
454	0.45	1.03	0	92	2	14	stimDur
328	1.42	0.98	0	93	2	14	stimDur
395	0.53	1.9	0	94	2	14	stimDur
481	0.78	1.2	0	95	2	14	stimDur
66	0.96	1.5	0	96	2	14	stimDur
148	0.39	2.79	0	97	2	14	stimDur
149	0.3	1.06	0	98	2	14	stimDur
462	0.48	1.1	0	99	2	14	stimDur
237	1.05	1.93	0	100	2	14	stimDur
390	0.89	1.23	0.5073	101	2	14	stimDur
145	0.17	1.09	0	102	2	14	stimDur
136	0.61	0.88	0	103	2	14	stimDur
40	0.43	2.03	0	104	2	14	stimDur
147	0.42	1.4	0	105	2	14	stimDur
222	0.83	1.37	0	106	2	14	stimDur
72	0.12	0.96	0	107	2	14	stimDur
279	0.52	1.6	0	108	2	14	stimDur
222	1.48	0.84	1.0057	109	2	14	stimDur
513	0.63	1.38	0	110	2	14	stimDur
126	1.18	1.09	0	111	2	14	stimDur
417	0.76	0.85	0	112	2	14	stimDur
253	0.41	1.22	0	113	2	14	stimDur
57	0.31	0.89	0	114	2	14	stimDur
384	1.28	1.39	0.5721	115	2	14	stimDur
35	1.25	0.86	0	116	2	14	stimDur
68	0.61	1.19	0	117	2	14	stimDur
381	0.9	2.2	0	118	2	14	stimDur
268	0.38	1.22	0	119	2	14	stimDur
21	1.44	2.26	1.3889	120	2	14	stimDur
171	0.55	NaN	0.1507	1	3	14	stimDur
503	0.1	NaN	0	2	3	14	stimDur
253	0.19	NaN	0	3	3	14	stimDur
429	0.23	NaN	0	4	3	14	stimDur
128	0.34	NaN	0	5	3	14	stimDur
113	0.2	NaN	0	6	3	14	stimDur
414	0.27	NaN	0	7	3	14	stimDur
308	0.14	NaN	0	8	3	14	stimDur
336	0.1	NaN	0	9	3	14	stimDur
351	0.7	NaN	0	10	3	14	stimDur
393	0.49	NaN	0	11	3	14	stimDur
103	1.22	NaN	0	12	3	14	stimDur
111	0.28	NaN	0	13	3	14	stimDur
225	1.22	NaN	0	14	3	14	stimDur
114	0.85	NaN	0.6904	15	3	14	stimDur
493	0.93	NaN	0	16	3	14	stimDur
493	1.08	NaN	0	17	3	14	stimDur
76	1.45	NaN	0	18	3	14	stimDur
77	0.43	NaN	0	19	3	14	stimDur
440	0.22	NaN	0	20	3	14	stimDur
380	0.33	NaN	0	21	3	14	stimDur
466	0.12	NaN	0	22	3	14	stimDur
204	0.5	NaN	0.1773	23	3	14	stimDur
429	0.59	NaN	0	24	3	14	stimDur
450	0.1	NaN	0	25	3	14	stimDur
277	0.18	NaN	0	26	3	14	stimDur
73	0.15	NaN	0	27	3	14	stimDur
420	0.45	NaN	0	28	3	14	stimDur
407	1.02	NaN	0	29	3	14	stimDur
88	0.77	NaN	0	30	3	14	stimDur
506	0.52	NaN	0	31	3	14	stimDur
483	1.14	NaN	1.036	32	3	14	stimDur
380	1.08	NaN	0	33	3	14	stimDur
303	0.73	NaN	0	34	3	14	stimDur
523	0.2	NaN	0	35	3	14	stimDur
38	0.17	NaN	0	36	3	14	stimDur
439	0.14	NaN	0	37	3	14	stimDur
150	0.85	NaN	0	38	3	14	stimDur
155	0.44	NaN	0	39	3	14	stimDur
522	0.1	NaN	0	40	3	14	stimDur
345	0.18	NaN	0	41	3	14	stimDur
221	0.57	NaN	0	42	3	14	stimDur
402	1.26	NaN	0.861	43	3	14	stimDur
421	1.44	NaN	0	44	3	14	stimDur
524	0.1	NaN	0	45	3	14	stimDur
102	1.02	NaN	0	46	3	14	stimDur
211	0.2	NaN	0	47	3	14	stimDur
481	0.25	NaN	0	48	3	14	stimDur
426	1.21	NaN	0	49	3	14	stimDur
32	0.1	NaN	0	50	3	14	stimDur
490	0.34	NaN	0	51	3	14	stimDur
446	0.76	NaN	0	52	3	14	stimDur
114	0.42	NaN	0	53	3	14	stimDur
511	0.1	NaN	0	54	3	14	stimDur
159	1.21	NaN	0.4059	55	3	14	stimDur
28	1.06	NaN	0	56	3	14	stimDur
188	1.32	NaN	0	57	3	14	stimDur
222	0.15	NaN	0	58	3	14	stimDur
327	0.42	NaN	0	59	3	14	stimDur
407	0.29	NaN	0	60	3	14	stimDur
211	0.74	NaN	0	61	3	14	stimDur
421	0.22	NaN	0.0914	62	3	14	stimDur
359	1.34	NaN	0	63	3	14	stimDur
95	0.56	NaN	0	64	3	14	stimDur
206	0.35	NaN	0	65	3	14	stimDur
259	0.29	NaN	0	66	3	14	stimDur
116	0.35	NaN	0	67	3	14	stimDur
54	0.37	NaN	0	68	3	14	stimDur
156	0.12	NaN	0	69	3	14	stimDur
399	0.59	NaN	0	70	3	14	stimDur
413	0.1	NaN	0	71	3	14	stimDur
97	0.15	NaN	0	72	3	14	stimDur
418	0.2	NaN	0.0581	73	3	14	stimDur
126	0.18	NaN	0	74	3	14	stimDur
283	0.52	NaN	0	75	3	14	stimDur
198	0.29	NaN	0	76	3	14	stimDur
310	0.66	NaN	0	77	3	14	stimDur
176	1.21	NaN	0	78	3	14	stimDur
291	0.22	NaN	0	79	3	14	stimDur
194	0.66	NaN	0	80	3	14	stimDur
453	0.34	NaN	0	81	3	14	stimDur
334	0.37	NaN	0	82	3	14	stimDur
108	1.12	NaN	0	83	3	14	stimDur
160	0.27	NaN	0	84	3	14	stimDur
514	0.34	NaN	0	85	3	14	stimDur
429	0.31	NaN	0	86	3	14	stimDur
395	0.37	NaN	0	87	3	14	stimDur
179	0.56	NaN	0	88	3	14	stimDur
29	0.26	NaN	0	89	3	14	stimDur
278	0.45	NaN	0	90	3	14	stimDur
163	0.19	NaN	0	91	3	14	stimDur
276	1.13	NaN	0.001	92	3	14	stimDur
110	0.97	NaN	0	93	3	14	stimDur
113	0.11	NaN	0	94	3	14	stimDur
386	0.61	NaN	0	95	3	14	stimDur
79	0.33	NaN	0	96	3	14	stimDur
37	1.3	NaN	0	97	3	14	stimDur
343	0.33	NaN	0	98	3	14	stimDur
373	1.38	NaN	0.7063	99	3	14	stimDur
142	0.17	NaN	0	100	3	14	stimDur
50	0.11	NaN	0	101	3	14	stimDur
232	1.4	NaN	0	102	3	14	stimDur
385	0.56	NaN	0	103	3	14	stimDur
313	0.63	NaN	0	104	3	14	stimDur
490	1.01	NaN	0	105	3	14	stimDur
476	0.66	NaN	0	106	3	14	stimDur
314	0.85	NaN	0	107	3	14	stimDur
83	0.41	NaN	0	108	3	14	stimDur
235	0.67	NaN	0.4245	109	3	14	stimDur
456	0.19	NaN	0	110	3	14	stimDur
506	1.49	NaN	0	111	3	14	stimDur
373	0.48	NaN	0	112	3	14	stimDur
301	0.38	NaN	0	113	3	14	stimDur
292	0.32	NaN	0	114	3	14	stimDur
278	0.73	NaN	0	115	3	14	stimDur
310	1.5	NaN	0.4629	116	3	14	stimDur
317	0.63	NaN	0	117	3	14	stimDur
239	0.4	NaN	0	118	3	14	stimDur
179	0.16	NaN	0	119	3	14	stimDur
507	0.37	NaN	0	120	3	14	stimDur
325	0.14	1.28	0	1	4	14	stimDur
117	0.34	1.6	0.001	2	4	14	stimDur
127	0.32	1.09	0	3	4	14	stimDur
292	0.3	1.31	0	4	4	14	stimDur
112	1.08	1.16	0	5	4	14	stimDur
205	0.17	1.67	0	6	4	14	stimDur
60	0.33	0.99	0	7	4	14	stimDur
128	0.26	0.82	0	8	4	14	stimDur
261	1.48	1.11	1.3413	9	4	14	stimDur
433	0.63	1.68	0	10	4	14	stimDur
341	0.35	3.16	0	11	4	14	stimDur
411	0.12	0.9	0	12	4	14	stimDur
433	1.41	1.53	0	13	4	14	stimDur
303	0.66	1.05	0	14	4	14	stimDur
122	1.28	0.9	0	15	4	14	stimDur
359	0.63	1.76	0.4913	16	4	14	stimDur
484	1.4	1.79	0	17	4	14	stimDur
43	0.1	1.16	0	18	4	14	stimDur
82	0.51	0.98	0	19	4	14	stimDur
341	0.1	1.15	0	20	4	14	stimDur
207	0.84	0.81	0	21	4	14	stimDur
106	0.25	1.3	0	22	4	14	stimDur
35	0.11	0.95	0	23	4	14	stimDur
76	0.17	0.83	0	24	4	14	stimDur
491	0.14	1.09	0	25	4	14	stimDur
131	0.17	1.56	0	26	4	14	stimDur
240	0.12	0.81	0	27	4	14	stimDur
394	0.19	0.95	0	28	4	14	stimDur
475	0.34	0.83	0.001	29	4	14	stimDur
323	0.45	1.15	0	30	4	14	stimDur
458	0.57	1.28	0	31	4	14	stimDur
335	1.04	0.87	0	32	4	14	stimDur
192	0.25	1.91	0	33	4	14	stimDur
180	0.18	1.07	0	34	4	14	stimDur
344	0.53	1.03	0	35	4	14	stimDur
232	0.93	0.8	0	36	4	14	stimDur
391	0.14	0.8	0	37	4	14	stimDur
54	0.45	1.02	0.2607	38	4	14	stimDur
131	0.29	1.63	0	39	4	14	stimDur
500	0.15	0.93	0	40	4	14	stimDur
527	0.26	0.97	0	41	4	14	stimDur
533	0.13	0.96	0	42	4	14	stimDur
51	0.29	1.51	0	43	4	14	stimDur
175	0.54	1.14	0	44	4	14	stimDur
222	1	0.83	0	45	4	14	stimDur
532	0.13	2.04	0	46	4	14	stimDur
436	0.59	0.96	0	47	4	14	stimDur
81	0.77	1.51	0	48	4	14	stimDur
357	0.21	0.98	0	49	4	14	stimDur
231	0.85	0.95	0.5864	50	4	14	stimDur
267	0.26	1.02	0	51	4	14	stimDur
47	0.36	1.99	0	52	4	14	stimDur
43	0.37	0.97	0	53	4	14	stimDur
433	1.07	1	0	54	4	14	stimDur
206	0.18	0.87	0	55	4	14	stimDur
415	1.31	1.52	0	56	4	14	stimDur
101	0.89	1.16	0.4088	57	4	14	stimDur
173	0.37	1.67	0	58	4	14	stimDur
442	0.1	1.06	0	59	4	14	stimDur
231	1.13	0.8	0	60	4	14	stimDur
139	0.49	1.24	0	61	4	14	stimDur
276	0.1	1.58	0	62	4	14	stimDur
146	1.32	1.17	0	63	4	14	stimDur
18	0.22	0.82	0	64	4	14	stimDur
207	1.28	1.02	0.1655	65	4	14	stimDur
68	0.21	1.27	0	66	4	14	stimDur
473	1.45	3.02	0	67	4	14	stimDur
29	0.14	0.94	0	68	4	14	stimDur
66	0.11	1.33	0	69	4	14	stimDur
352	0.34	0.81	0	70	4	14	stimDur
501	0.14	0.99	0	71	4	14	stimDur
326	0.51	1.53	0	72	4	14	stimDur
536	0.34	1.07	0	73	4	14	stimDur
128	0.19	1.4	0	74	4	14	stimDur
42	0.7	0.84	0	75	4	14	stimDur
206	0.78	0.85	0	76	4	14	stimDur
65	0.16	2	0	77	4	14	stimDur
353	0.48	1.03	0	78	4	14	stimDur
18	0.17	0.92	0	79	4	14	stimDur
89	1.36	2.54	0.5507	80	4	14	stimDur
103	0.1	1.35	0	81	4	14	stimDur
193	0.36	0.8	0	82	4	14	stimDur
519	0.11	0.86	0	83	4	14	stimDur
174	0.35	1.14	0	84	4	14	stimDur
497	0.16	1.14	0	85	4	14	stimDur
23	0.3	1.18	0	86	4	14	stimDur
49	0.89	2.21	0	87	4	14	stimDur
86	1.03	1.37	0	88	4	14	stimDur
509	0.3	1.35	0	89	4	14	stimDur
449	0.22	1.19	0	90	4	14	stimDur
299	0.51	2.25	0	91	4	14	stimDur
188	0.42	0.94	0	92	4	14	stimDur
398	0.16	1	0	93	4	14	stimDur
354	0.57	0.82	0.1538	94	4	14	stimDur
396	0.27	0.83	0	95	4	14	stimDur
450	0.26	1.11	0	96	4	14	stimDur
11	0.72	1.36	0	97	4	14	stimDur
415	0.39	1.57	0	98	4	14	stimDur
152	0.63	0.8	0	99	4	14	stimDur
457	0.15	1.02	0	100	4	14	stimDur
290	1.12	1.57	0	101	4	14	stimDur
412	0.32	0.8	0	102	4	14	stimDur
413	0.36	1.65	0	103	4	14	stimDur
509	1.21	0.81	0	104	4	14	stimDur
318	0.35	0.9	0.1892	105	4	14	stimDur
364	1.21	1.11	0	106	4	14	stimDur
329	1.01	0.88	0	107	4	14	stimDur
86	0.83	1.51	0	108	4	14	stimDur
335	0.17	0.94	0	109	4	14	stimDur
294	1.43	0.91	0	110	4	14	stimDur
531	0.38	0.81	0	111	4	14	stimDur
197	0.57	1.18	0	112	4	14	stimDur
255	0.64	1.14	0	113	4	14	stimDur
276	0.59	2.27	0	114	4	14	stimDur
11	0.42	1.79	0	115	4	14	stimDur
63	0.69	0.82	0	116	4	14	stimDur
372	0.86	3.68	0	117	4	14	stimDur
252	0.74	1.19	0.2921	118	4	14	stimDur
154	0.25	1.45	0	119	4	14	stimDur
138	0.46	0.85	0	120	4	14	stimDur
46	0.42	NaN	0	1	5	14	stimDur
54	1.27	NaN	0.5771	2	5	14	stimDur
327	0.42	NaN	0	3	5	14	stimDur
252	1.09	NaN	0	4	5	14	stimDur
216	0.38	NaN	0	5	5	14	stimDur
80	0.23	NaN	0	6	5	14	stimDur
94	0.45	NaN	0	7	5	14	stimDur
428	1.34	NaN	0	8	5	14	stimDur
503	0.29	NaN	0	9	5	14	stimDur
151	0.62	NaN	0	10	5	14	stimDur
120	0.17	NaN	0	11	5	14	stimDur
468	0.73	NaN	0.001	12	5	14	stimDur
517	1.14	NaN	0	13	5	14	stimDur
314	0.4	NaN	0	14	5	14	stimDur
179	0.39	NaN	0	15	5	14	stimDur
494	1.19	NaN	0	16	5	14	stimDur
472	0.32	NaN	0	17	5	14	stimDur
45	0.8	NaN	0.282	18	5	14	stimDur
531	0.47	NaN	0	19	5	14	stimDur
478	0.13	NaN	0	20	5	14	stimDur
198	0.33	NaN	0	21	5	14	stimDur
493	0.42	NaN	0	22	5	14	stimDur
176	0.2	NaN	0	23	5	14	stimDur
483	0.17	NaN	0	24	5	14	stimDur
287	0.47	NaN	0	25	5	14	stimDur
492	0.15	NaN	0	26	5	14	stimDur
263	1.45	NaN	0	27	5	14	stimDur
289	0.34	NaN	0	28	5	14	stimDur
74	0.29	NaN	0	29	5	14	stimDur
201	0.34	NaN	0	30	5	14	stimDur
455	0.38	NaN	0	31	5	14	stimDur
318	0.24	NaN	0	32	5	14	stimDur
227	0.22	NaN	0	33	5	14	stimDur
263	0.36	NaN	0	34	5	14	stimDur
401	1.09	NaN	0.3203	35	5	14	stimDur
290	1.36	NaN	0	36	5	14	stimDur
16	0.28	NaN	0	37	5	14	stimDur
20	1.47	NaN	0	38	5	14	stimDur
128	0.22	NaN	0	39	5	14	stimDur
292	0.48	NaN	0	40	5	14	stimDur
121	1.34	NaN	0	41	5	14	stimDur
32	1.43	NaN	0.3599	42	5	14	stimDur
39	0.52	NaN	0	43	5	14	stimDur
87	0.1	NaN	0	44	5	14	stimDur
112	0.32	NaN	0	45	5	14	stimDur
122	0.14	NaN	0	46	5	14	stimDur
294	1.14	NaN	0	47	5	14	stimDur
210	0.96	NaN	0	48	5	14	stimDur
136	0.19	NaN	0	49	5	14	stimDur
441	0.17	NaN	0.001	50	5	14	stimDur
533	0.18	NaN	0	51	5	14	stimDur
359	0.12	NaN	0	52	5	14	stimDur
56	1	NaN	0	53	5	14	stimDur
227	1.46	NaN	0	54	5	14	stimDur
384	0.44	NaN	0	55	5	14	stimDur
51	0.22	NaN	0	56	5	14	stimDur
154	0.14	NaN	0	57	5	14	stimDur
63	0.73	NaN	0	58	5	14	stimDur
301	0.12	NaN	0	59	5	14	stimDur
158	1.21	NaN	0	60	5	14	stimDur
20	0.65	NaN	0	61	5	14	stimDur
503	0.69	NaN	0	62	5	14	stimDur
62	0.19	NaN	0.054	63	5	14	stimDur
458	0.22	NaN	0	64	5	14	stimDur
220	0.46	NaN	0	65	5	14	stimDur
43	1.11	NaN	0	66	5	14	stimDur
474	0.14	NaN	0	67	5	14	stimDur
87	0.24	NaN	0	68	5	14	stimDur
424	0.22	NaN	0	69	5	14	stimDur
462	0.38	NaN	0	70	5	14	stimDur
271	0.1	NaN	0	71	5	14	stimDur
164	0.99	NaN	0	72	5	14	stimDur
39	0.28	NaN	0	73	5	14	stimDur
359	0.64	NaN	0	74	5	14	stimDur
344	0.57	NaN	0	75	5	14	stimDur
360	0.67	NaN	0.0476	76	5	14	stimDur
400	0.18	NaN	0	77	5	14	stimDur
62	0.28	NaN	0	78	5	14	stimDur
75	1.49	NaN	0	79	5	14	stimDur
226	0.5	NaN	0	80	5	14	stimDur
355	0.66	NaN	0	81	5	14	stimDur
21	1.5	NaN	0	82	5	14	stimDur
79	0.89	NaN	0	83	5	14	stimDur
252	0.17	NaN	0	84	5	14	stimDur
302	0.1	NaN	0	85	5	14	stimDur
14	0.4	NaN	0	86	5	14	stimDur
229	0.1	NaN	0	87	5	14	stimDur
409	0.94	NaN	0.001	88	5	14	stimDur
412	0.43	NaN	0	89	5	14	stimDur
372	0.89	NaN	0	90	5	14	stimDur
525	0.62	NaN	0	91	5	14	stimDur
406	1.49	NaN	0	92	5	14	stimDur
237	1.34	NaN	0	93	5	14	stimDur
77	0.4	NaN	0	94	5	14	stimDur
172	0.1	NaN	0	95	5	14	stimDur
222	0.49	NaN	0	96	5	14	stimDur
288	0.25	NaN	0	97	5	14	stimDur
421	0.23	NaN	0	98	5	14	stimDur
483	0.1	NaN	0	99	5	14	stimDur
274	0.29	NaN	0	100	5	14	stimDur
529	1.12	NaN	0.7011	101	5	14	stimDur
11	0.69	NaN	0	102	5	14	stimDur
534	0.82	NaN	0	103	5	14	stimDur
22	0.32	NaN	0	104	5	14	stimDur
423	1.35	NaN	0	105	5	14	stimDur
386	0.14	NaN	0	106	5	14	stimDur
273	0.54	NaN	0	107	5	14	stimDur
449	0.24	NaN	0	108	5	14	stimDur
167	0.13	NaN	0	109	5	14	stimDur
534	1.43	NaN	0.399	110	5	14	stimDur
142	0.18	NaN	0	111	5	14	stimDur
72	0.67	NaN	0	112	5	14	stimDur
476	0.56	NaN	0	113	5	14	stimDur
250	0.24	NaN	0	114	5	14	stimDur
37	0.16	NaN	0	115	5	14	stimDur
265	0.87	NaN	0	116	5	14	stimDur
136	0.12	NaN	0	117	5	14	stimDur
450	0.1	NaN	0	118	5	14	stimDur
524	0.19	NaN	0	119	5	14	stimDur
