condition	stimulus	ITI	trial	targetResponse	block	subject	task
target	3	1.98	105	right	1	15	P300
distractor	5	0.77	106	right	1	15	P300
distractor	1	1.96	107	right	1	15	P300
distractor	1	1	108	right	1	15	P300
distractor	2	0.86	109	right	1	15	P300
distractor	5	1.31	110	right	1	15	P300
distractor	4	1.82	111	right	1	15	P300
distractor	4	0.83	112	right	1	15	P300
distractor	4	0.73	113	right	1	15	P300
distractor	1	0.72	114	right	1	15	P300
distractor	2	1.41	115	right	1	15	P300
distractor	1	0.86	116	right	1	15	P300
distractor	4	1.15	117	right	1	15	P300
distractor	1	0.78	118	right	1	15	P300
target	3	1.39	119	right	1	15	P300
distractor	1	0.92	120	right	1	15	P300
target	4	1.41	1	left	2	15	P300
distractor	3	1.89	2	left	2	15	P300
distractor	5	0.74	3	left	2	15	P300
distractor	1	2.75	4	left	2	15	P300
distractor	2	0.9	5	left	2	15	P300
distractor	1	1.69	6	left	2	15	P300
distractor	2	1.16	7	left	2	15	P300
distractor	1	1.33	8	left	2	15	P300
distractor	1	0.78	9	left	2	15	P300
distractor	2	1.19	10	left	2	15	P300
distractor	2	1	11	left	2	15	P300
distractor	5	0.87	12	left	2	15	P300
distractor	3	0.77	13	left	2	15	P300
target	4	1.75	14	left	2	15	P300
distractor	5	1.3	15	left	2	15	P300
target	4	1.15	16	left	2	15	P300
distractor	1	1.19	17	left	2	15	P300
distractor	1	0.79	18	left	2	15	P300
distractor	3	2.21	19	left	2	15	P300
distractor	2	0.92	20	left	2	15	P300
target	4	0.88	21	left	2	15	P300
distractor	5	0.87	22	left	2	15	P300
distractor	1	1.51	23	left	2	15	P300
distractor	3	0.91	24	left	2	15	P300
distractor	3	0.98	25	left	2	15	P300
distractor	5	0.71	26	left	2	15	P300
target	4	0.75	27	left	2	15	P300
distractor	1	0.72	28	left	2	15	P300
target	4	0.89	29	left	2	15	P300
distractor	2	1.35	30	left	2	15	P300
distractor	3	0.75	31	left	2	15	P300
distractor	5	1.45	32	left	2	15	P300
distractor	3	0.78	33	left	2	15	P300
distractor	5	0.83	34	left	2	15	P300
distractor	2	1.43	35	left	2	15	P300
distractor	5	0.7	36	left	2	15	P300
target	4	0.7	37	left	2	15	P300
distractor	3	1.57	38	left	2	15	P300
distractor	1	0.88	39	left	2	15	P300
distractor	2	1.39	40	left	2	15	P300
distractor	1	0.7	41	left	2	15	P300
distractor	5	1.13	42	left	2	15	P300
target	4	1.32	43	left	2	15	P300
distractor	5	0.7	44	left	2	15	P300
distractor	3	0.91	45	left	2	15	P300
target	4	0.83	46	left	2	15	P300
distractor	5	1.28	47	left	2	15	P300
distractor	3	1.87	48	left	2	15	P300
distractor	5	1.89	49	left	2	15	P300
target	4	0.7	50	left	2	15	P300
distractor	5	0.7	51	left	2	15	P300
target	4	0.72	52	left	2	15	P300
distractor	2	1.42	53	left	2	15	P300
distractor	2	1.13	54	left	2	15	P300
target	4	0.73	55	left	2	15	P300
distractor	1	1.17	56	left	2	15	P300
distractor	3	1.01	57	left	2	15	P300
distractor	3	0.86	58	left	2	15	P300
distractor	2	1.24	59	left	2	15	P300
target	4	1.55	60	left	2	15	P300
distractor	2	0.7	61	left	2	15	P300
distractor	5	0.73	62	left	2	15	P300
target	4	0.77	63	left	2	15	P300
distractor	3	1.27	64	left	2	15	P300
distractor	3	0.85	65	left	2	15	P300
distractor	1	1.05	66	left	2	15	P300
distractor	1	1.82	67	left	2	15	P300
target	4	0.81	68	left	2	15	P300
distractor	2	0.92	69	left	2	15	P300
distractor	2	0.94	70	left	2	15	P300
distractor	3	1.29	71	left	2	15	P300
distractor	1	1.39	72	left	2	15	P300
distractor	5	1.23	73	left	2	15	P300
distractor	3	1.07	74	left	2	15	P300
target	4	2.59	75	left	2	15	P300
distractor	1	1.16	76	left	2	15	P300
distractor	2	0.77	77	left	2	15	P300
distractor	2	0.75	78	left	2	15	P300
distractor	2	1.06	79	left	2	15	P300
target	4	0.78	80	left	2	15	P300
distractor	1	0.84	81	left	2	15	P300
target	4	0.76	82	left	2	15	P300
distractor	3	0.86	83	left	2	15	P300
distractor	2	1.57	84	left	2	15	P300
distractor	3	0.73	85	left	2	15	P300
target	4	2.51	86	left	2	15	P300
distractor	2	1.19	87	left	2	15	P300
distractor	5	0.81	88	left	2	15	P300
distractor	3	0.9	89	left	2	15	P300
distractor	1	0.72	90	left	2	15	P300
target	4	0.88	91	left	2	15	P300
distractor	5	1.62	92	left	2	15	P300
distractor	3	1.46	93	left	2	15	P300
distractor	3	0.77	94	left	2	15	P300
distractor	3	0.92	95	left	2	15	P300
distractor	2	1.09	96	left	2	15	P300
distractor	1	1.1	97	left	2	15	P300
distractor	5	1.18	98	left	2	15	P300
distractor	5	1.51	99	left	2	15	P300
distractor	3	1.32	100	left	2	15	P300
distractor	1	1.09	101	left	2	15	P300
distractor	5	0.78	102	left	2	15	P300
distractor	3	0.73	103	left	2	15	P300
distractor	1	1.71	104	left	2	15	P300
distractor	5	1.03	105	left	2	15	P300
target	4	1.58	106	left	2	15	P300
distractor	1	0.95	107	left	2	15	P300
distractor	2	0.82	108	left	2	15	P300
target	4	0.89	109	left	2	15	P300
distractor	5	0.88	110	left	2	15	P300
distractor	2	1.19	111	left	2	15	P300
target	4	0.82	112	left	2	15	P300
distractor	5	0.97	113	left	2	15	P300
distractor	1	1.34	114	left	2	15	P300
distractor	5	0.87	115	left	2	15	P300
distractor	1	1.39	116	left	2	15	P300
distractor	2	1.42	117	left	2	15	P300
distractor	2	0.91	118	left	2	15	P300
distractor	1	1.04	119	left	2	15	P300
target	4	1.08	120	left	2	15	P300
distractor	1	1.21	1	right	3	15	P300
target	2	1.1	2	right	3	15	P300
distractor	5	0.78	3	right	3	15	P300
target	2	1.05	4	right	3	15	P300
distractor	1	0.79	5	right	3	15	P300
distractor	3	1.18	6	right	3	15	P300
target	2	1.04	7	right	3	15	P300
distractor	1	0.71	8	right	3	15	P300
target	2	1.68	9	right	3	15	P300
distractor	3	0.87	10	right	3	15	P300
distractor	5	0.75	11	right	3	15	P300
distractor	4	0.74	12	right	3	15	P300
distractor	5	1.07	13	right	3	15	P300
distractor	4	1.06	14	right	3	15	P300
distractor	4	0.73	15	right	3	15	P300
distractor	3	0.85	16	right	3	15	P300
distractor	5	0.92	17	right	3	15	P300
distractor	3	1.6	18	right	3	15	P300
distractor	5	1.86	19	right	3	15	P300
target	2	0.95	20	right	3	15	P300
distractor	4	1.22	21	right	3	15	P300
target	2	0.9	22	right	3	15	P300
distractor	1	0.77	23	right	3	15	P300
target	2	1.44	24	right	3	15	P300
distractor	3	1.19	25	right	3	15	P300
distractor	4	0.74	26	right	3	15	P300
distractor	1	0.87	27	right	3	15	P300
distractor	3	0.93	28	right	3	15	P300
distractor	1	0.74	29	right	3	15	P300
distractor	1	1.6	30	right	3	15	P300
target	2	1.28	31	right	3	15	P300
distractor	4	0.77	32	right	3	15	P300
distractor	4	1.07	33	right	3	15	P300
distractor	5	0.83	34	right	3	15	P300
distractor	3	0.96	35	right	3	15	P300
distractor	5	1.28	36	right	3	15	P300
distractor	1	0.88	37	right	3	15	P300
distractor	5	1.65	38	right	3	15	P300
distractor	4	0.92	39	right	3	15	P300
distractor	1	1.62	40	right	3	15	P300
distractor	3	0.75	41	right	3	15	P300
distractor	3	0.73	42	right	3	15	P300
distractor	5	0.97	43	right	3	15	P300
distractor	5	0.89	44	right	3	15	P300
distractor	4	0.96	45	right	3	15	P300
distractor	5	1.48	46	right	3	15	P300
distractor	4	1.13	47	right	3	15	P300
target	2	0.74	48	right	3	15	P300
distractor	5	1.1	49	right	3	15	P300
distractor	4	0.92	50	right	3	15	P300
target	2	1.17	51	right	3	15	P300
distractor	1	0.78	52	right	3	15	P300
distractor	3	0.75	53	right	3	15	P300
distractor	1	1.37	54	right	3	15	P300
distractor	3	1.01	55	right	3	15	P300
distractor	4	0.78	56	right	3	15	P300
distractor	4	0.75	57	right	3	15	P300
distractor	1	0.78	58	right	3	15	P300
distractor	3	1	59	right	3	15	P300
distractor	4	0.85	60	right	3	15	P300
distractor	4	0.87	61	right	3	15	P300
distractor	5	0.71	62	right	3	15	P300
distractor	4	0.72	63	right	3	15	P300
distractor	5	0.96	64	right	3	15	P300
distractor	5	1.05	65	right	3	15	P300
distractor	3	0.79	66	right	3	15	P300
distractor	3	0.86	67	right	3	15	P300
distractor	4	0.84	68	right	3	15	P300
distractor	1	1.52	69	right	3	15	P300
target	2	0.7	70	right	3	15	P300
distractor	3	1.3	71	right	3	15	P300
distractor	3	0.99	72	right	3	15	P300
distractor	4	1.43	73	right	3	15	P300
distractor	3	1.17	74	right	3	15	P300
target	2	0.79	75	right	3	15	P300
distractor	5	0.76	76	right	3	15	P300
target	2	1.28	77	right	3	15	P300
distractor	4	1.75	78	right	3	15	P300
target	2	1.69	79	right	3	15	P300
distractor	4	1.27	80	right	3	15	P300
distractor	4	0.95	81	right	3	15	P300
distractor	5	0.7	82	right	3	15	P300
distractor	3	0.92	83	right	3	15	P300
distractor	3	2.79	84	right	3	15	P300
target	2	1.31	85	right	3	15	P300
distractor	1	0.99	86	right	3	15	P300
target	2	1.28	87	right	3	15	P300
distractor	5	2.12	88	right	3	15	P300
distractor	5	1.42	89	right	3	15	P300
distractor	1	0.75	90	right	3	15	P300
distractor	1	1.31	91	right	3	15	P300
target	2	1.31	92	right	3	15	P300
distractor	5	0.86	93	right	3	15	P300
target	2	1.07	94	right	3	15	P300
distractor	5	0.83	95	right	3	15	P300
target	2	0.72	96	right	3	15	P300
distractor	5	0.76	97	right	3	15	P300
distractor	1	1.7	98	right	3	15	P300
distractor	5	1.19	99	right	3	15	P300
distractor	1	3.18	100	right	3	15	P300
target	2	1.68	101	right	3	15	P300
distractor	3	0.8	102	right	3	15	P300
distractor	3	1.58	103	right	3	15	P300
distractor	3	0.74	104	right	3	15	P300
distractor	1	0.72	105	right	3	15	P300
distractor	4	0.71	106	right	3	15	P300
distractor	1	1.15	107	right	3	15	P300
distractor	1	1.62	108	right	3	15	P300
target	2	0.84	109	right	3	15	P300
distractor	5	0.74	110	right	3	15	P300
target	2	0.84	111	right	3	15	P300
distractor	1	3.06	112	right	3	15	P300
distractor	3	0.91	113	right	3	15	P300
distractor	4	0.87	114	right	3	15	P300
distractor	1	0.99	115	right	3	15	P300
target	2	1.46	116	right	3	15	P300
distractor	1	0.81	117	right	3	15	P300
target	2	0.95	118	right	3	15	P300
distractor	4	0.74	119	right	3	15	P300
distractor	3	1.54	120	right	3	15	P300
distractor	4	1.76	1	left	4	15	P300
distractor	1	1.97	2	left	4	15	P300
distractor	1	1.02	3	left	4	15	P300
target	5	1.54	4	left	4	15	P300
distractor	2	0.95	5	left	4	15	P300
distractor	2	1.62	6	left	4	15	P300
target	5	0.7	7	left	4	15	P300
distractor	4	1.4	8	left	4	15	P300
target	5	1.45	9	left	4	15	P300
distractor	4	0.87	10	left	4	15	P300
distractor	3	2.28	11	left	4	15	P300
distractor	3	2.94	12	left	4	15	P300
distractor	1	0.88	13	left	4	15	P300
target	5	0.94	14	left	4	15	P300
distractor	1	1.03	15	left	4	15	P300
distractor	3	0.93	16	left	4	15	P300
distractor	4	0.78	17	left	4	15	P300
distractor	2	1.4	18	left	4	15	P300
distractor	4	1.21	19	left	4	15	P300
distractor	1	1.12	20	left	4	15	P300
target	5	0.72	21	left	4	15	P300
distractor	3	1.09	22	left	4	15	P300
distractor	4	0.99	23	left	4	15	P300
target	5	1.04	24	left	4	15	P300
distractor	2	2.25	25	left	4	15	P300
target	5	1.34	26	left	4	15	P300
distractor	2	0.76	27	left	4	15	P300
distractor	2	1.27	28	left	4	15	P300
distractor	1	0.72	29	left	4	15	P300
distractor	3	0.79	30	left	4	15	P300
distractor	2	0.98	31	left	4	15	P300
distractor	2	0.88	32	left	4	15	P300
distractor	3	0.7	33	left	4	15	P300
distractor	4	0.78	34	left	4	15	P300
distractor	2	1.51	35	left	4	15	P300
target	5	0.82	36	left	4	15	P300
distractor	4	0.72	37	left	4	15	P300
distractor	1	0.93	38	left	4	15	P300
distractor	1	0.9	39	left	4	15	P300
distractor	1	1.34	40	left	4	15	P300
distractor	1	0.89	41	left	4	15	P300
distractor	4	0.86	42	left	4	15	P300
target	5	0.89	43	left	4	15	P300
distractor	4	0.89	44	left	4	15	P300
distractor	1	0.77	45	left	4	15	P300
target	5	1.33	46	left	4	15	P300
distractor	3	1.23	47	left	4	15	P300
distractor	4	1.86	48	left	4	15	P300
distractor	4	0.95	49	left	4	15	P300
target	5	0.84	50	left	4	15	P300
distractor	3	0.84	51	left	4	15	P300
target	5	0.7	52	left	4	15	P300
distractor	4	0.85	53	left	4	15	P300
distractor	2	0.81	54	left	4	15	P300
distractor	2	1.12	55	left	4	15	P300
distractor	1	1.09	56	left	4	15	P300
distractor	1	0.91	57	left	4	15	P300
target	5	1.03	58	left	4	15	P300
distractor	2	1.31	59	left	4	15	P300
target	5	1.26	60	left	4	15	P300
distractor	3	2.22	61	left	4	15	P300
distractor	3	0.84	62	left	4	15	P300
distractor	4	0.91	63	left	4	15	P300
distractor	4	1.33	64	left	4	15	P300
distractor	2	0.92	65	left	4	15	P300
distractor	2	0.9	66	left	4	15	P300
distractor	1	1.73	67	left	4	15	P300
distractor	2	0.77	68	left	4	15	P300
distractor	2	1.21	69	left	4	15	P300
distractor	4	1.15	70	left	4	15	P300
distractor	3	0.85	71	left	4	15	P300
distractor	4	1.34	72	left	4	15	P300
distractor	3	1.54	73	left	4	15	P300
target	5	1.2	74	left	4	15	P300
distractor	1	0.83	75	left	4	15	P300
target	5	1.37	76	left	4	15	P300
distractor	1	0.89	77	left	4	15	P300
distractor	3	0.71	78	left	4	15	P300
distractor	1	1.28	79	left	4	15	P300
distractor	1	0.84	80	left	4	15	P300
distractor	3	1.16	81	left	4	15	P300
distractor	4	0.77	82	left	4	15	P300
distractor	1	0.83	83	left	4	15	P300
distractor	3	0.86	84	left	4	15	P300
distractor	4	1.51	85	left	4	15	P300
distractor	2	0.85	86	left	4	15	P300
distractor	3	1.05	87	left	4	15	P300
target	5	0.7	88	left	4	15	P300
distractor	3	1.58	89	left	4	15	P300
target	5	1.24	90	left	4	15	P300
distractor	3	1.28	91	left	4	15	P300
distractor	2	1.86	92	left	4	15	P300
distractor	2	1.31	93	left	4	15	P300
distractor	1	0.93	94	left	4	15	P300
distractor	3	0.93	95	left	4	15	P300
distractor	4	0.92	96	left	4	15	P300
distractor	4	2.1	97	left	4	15	P300
distractor	3	0.74	98	left	4	15	P300
distractor	4	1.4	99	left	4	15	P300
distractor	4	1.68	100	left	4	15	P300
distractor	2	1.99	101	left	4	15	P300
distractor	1	2.11	102	left	4	15	P300
distractor	4	1.39	103	left	4	15	P300
target	5	0.82	104	left	4	15	P300
distractor	2	0.84	105	left	4	15	P300
target	5	0.87	106	left	4	15	P300
distractor	2	1.2	107	left	4	15	P300
distractor	3	0.71	108	left	4	15	P300
target	5	0.85	109	left	4	15	P300
distractor	3	1.14	110	left	4	15	P300
target	5	1.58	111	left	4	15	P300
distractor	3	1.86	112	left	4	15	P300
distractor	1	0.98	113	left	4	15	P300
target	5	1.77	114	left	4	15	P300
distractor	2	0.83	115	left	4	15	P300
distractor	2	1.85	116	left	4	15	P300
distractor	1	0.7	117	left	4	15	P300
target	5	0.82	118	left	4	15	P300
distractor	3	1.58	119	left	4	15	P300
distractor	1	1.19	120	left	4	15	P300
target	5	0.97	1	left	5	15	P300
distractor	3	0.98	2	left	5	15	P300
distractor	2	0.9	3	left	5	15	P300
distractor	3	0.87	4	left	5	15	P300
distractor	1	1.48	5	left	5	15	P300
distractor	3	0.84	6	left	5	15	P300
target	5	0.77	7	left	5	15	P300
distractor	1	0.87	8	left	5	15	P300
distractor	1	1.07	9	left	5	15	P300
distractor	2	1.16	10	left	5	15	P300
distractor	3	0.82	11	left	5	15	P300
distractor	2	1.44	12	left	5	15	P300
distractor	2	1.38	13	left	5	15	P300
target	5	1.16	14	left	5	15	P300
distractor	1	0.85	15	left	5	15	P300
target	5	0.9	16	left	5	15	P300
distractor	2	1.11	17	left	5	15	P300
target	5	0.82	18	left	5	15	P300
distractor	4	0.8	19	left	5	15	P300
target	5	0.8	20	left	5	15	P300
distractor	1	1.06	21	left	5	15	P300
distractor	3	0.8	22	left	5	15	P300
distractor	4	2.13	23	left	5	15	P300
distractor	2	1	24	left	5	15	P300
distractor	4	1.07	25	left	5	15	P300
distractor	2	1.28	26	left	5	15	P300
target	5	0.8	27	left	5	15	P300
distractor	1	1.43	28	left	5	15	P300
distractor	1	0.84	29	left	5	15	P300
distractor	1	0.76	30	left	5	15	P300
distractor	4	1.43	31	left	5	15	P300
distractor	4	0.86	32	left	5	15	P300
distractor	3	0.72	33	left	5	15	P300
distractor	3	1.07	34	left	5	15	P300
target	5	2.21	35	left	5	15	P300
distractor	1	1.52	36	left	5	15	P300
distractor	1	1.06	37	left	5	15	P300
distractor	3	0.84	38	left	5	15	P300
distractor	3	1.08	39	left	5	15	P300
distractor	1	0.81	40	left	5	15	P300
distractor	2	0.79	41	left	5	15	P300
distractor	4	1.12	42	left	5	15	P300
distractor	2	0.94	43	left	5	15	P300
distractor	3	0.78	44	left	5	15	P300
distractor	4	0.7	45	left	5	15	P300
distractor	3	2.27	46	left	5	15	P300
distractor	1	0.82	47	left	5	15	P300
distractor	3	1.23	48	left	5	15	P300
distractor	4	1.94	49	left	5	15	P300
distractor	1	1.4	50	left	5	15	P300
target	5	2.28	51	left	5	15	P300
distractor	3	3.18	52	left	5	15	P300
target	5	0.83	53	left	5	15	P300
distractor	4	1.39	54	left	5	15	P300
target	5	0.79	55	left	5	15	P300
distractor	3	1.13	56	left	5	15	P300
distractor	4	1.13	57	left	5	15	P300
distractor	2	1.11	58	left	5	15	P300
distractor	2	0.89	59	left	5	15	P300
distractor	3	0.85	60	left	5	15	P300
target	5	1.37	61	left	5	15	P300
distractor	2	1.16	62	left	5	15	P300
distractor	2	0.78	63	left	5	15	P300
distractor	4	2.55	64	left	5	15	P300
distractor	2	0.81	65	left	5	15	P300
distractor	1	0.72	66	left	5	15	P300
target	5	1.72	67	left	5	15	P300
distractor	1	1.93	68	left	5	15	P300
distractor	2	0.77	69	left	5	15	P300
distractor	4	1.08	70	left	5	15	P300
distractor	3	0.9	71	left	5	15	P300
distractor	1	0.93	72	left	5	15	P300
distractor	2	0.98	73	left	5	15	P300
distractor	4	1.84	74	left	5	15	P300
distractor	2	1.78	75	left	5	15	P300
distractor	2	1.81	76	left	5	15	P300
distractor	1	1.74	77	left	5	15	P300
distractor	3	0.74	78	left	5	15	P300
distractor	3	1.15	79	left	5	15	P300
distractor	1	2.14	80	left	5	15	P300
distractor	4	1.12	81	left	5	15	P300
distractor	4	0.71	82	left	5	15	P300
distractor	2	1.08	83	left	5	15	P300
distractor	3	1.08	84	left	5	15	P300
distractor	2	1.23	85	left	5	15	P300
distractor	3	2.17	86	left	5	15	P300
distractor	4	1.99	87	left	5	15	P300
distractor	1	1.17	88	left	5	15	P300
target	5	2.19	89	left	5	15	P300
distractor	1	1.38	90	left	5	15	P300
target	5	0.93	91	left	5	15	P300
distractor	4	0.88	92	left	5	15	P300
target	5	1.67	93	left	5	15	P300
distractor	4	1.14	94	left	5	15	P300
distractor	2	0.9	95	left	5	15	P300
distractor	2	0.84	96	left	5	15	P300
target	5	1.18	97	left	5	15	P300
distractor	4	0.94	98	left	5	15	P300
target	5	1.01	99	left	5	15	P300
distractor	4	0.75	100	left	5	15	P300
target	5	0.73	101	left	5	15	P300
distractor	1	0.96	102	left	5	15	P300
target	5	0.77	103	left	5	15	P300
distractor	2	0.75	104	left	5	15	P300
target	5	0.83	105	left	5	15	P300
distractor	4	1.35	106	left	5	15	P300
distractor	2	2.28	107	left	5	15	P300
target	5	1.4	108	left	5	15	P300
distractor	4	1.26	109	left	5	15	P300
distractor	1	1.9	110	left	5	15	P300
target	5	0.73	111	left	5	15	P300
distractor	3	1.34	112	left	5	15	P300
target	5	1.06	113	left	5	15	P300
distractor	1	0.8	114	left	5	15	P300
distractor	4	1.15	115	left	5	15	P300
distractor	3	0.86	116	left	5	15	P300
distractor	1	1.52	117	left	5	15	P300
distractor	4	0.81	118	left	5	15	P300
distractor	3	1.22	119	left	5	15	P300
distractor	3	1.21	120	left	5	15	P300
distractor	4	1.01	1	left	6	15	P300
distractor	5	0.78	2	left	6	15	P300
distractor	5	0.86	3	left	6	15	P300
target	3	1.49	4	left	6	15	P300
distractor	1	1.23	5	left	6	15	P300
distractor	5	0.72	6	left	6	15	P300
distractor	1	0.9	7	left	6	15	P300
distractor	4	1.52	8	left	6	15	P300
distractor	4	0.99	9	left	6	15	P300
distractor	4	1.74	10	left	6	15	P300
distractor	1	0.92	11	left	6	15	P300
target	3	0.89	12	left	6	15	P300
distractor	4	1.06	13	left	6	15	P300
target	3	0.87	14	left	6	15	P300
distractor	2	1.07	15	left	6	15	P300
distractor	5	0.95	16	left	6	15	P300
target	3	0.82	17	left	6	15	P300
distractor	5	1.73	18	left	6	15	P300
target	3	1.45	19	left	6	15	P300
distractor	5	0.98	20	left	6	15	P300
target	3	0.91	21	left	6	15	P300
distractor	4	0.84	22	left	6	15	P300
target	3	1.19	23	left	6	15	P300
distractor	5	2.04	24	left	6	15	P300
distractor	2	2.02	25	left	6	15	P300
distractor	4	0.88	26	left	6	15	P300
distractor	1	0.91	27	left	6	15	P300
target	3	1.78	28	left	6	15	P300
distractor	2	1.38	29	left	6	15	P300
distractor	1	0.87	30	left	6	15	P300
target	3	1.01	31	left	6	15	P300
distractor	5	0.98	32	left	6	15	P300
target	3	1.27	33	left	6	15	P300
distractor	2	1.28	34	left	6	15	P300
distractor	2	0.85	35	left	6	15	P300
distractor	2	0.88	36	left	6	15	P300
target	3	0.76	37	left	6	15	P300
distractor	4	1.57	38	left	6	15	P300
distractor	1	0.7	39	left	6	15	P300
distractor	2	0.85	40	left	6	15	P300
distractor	2	0.7	41	left	6	15	P300
target	3	0.97	42	left	6	15	P300
distractor	1	0.89	43	left	6	15	P300
distractor	4	0.77	44	left	6	15	P300
distractor	5	0.8	45	left	6	15	P300
distractor	1	1.16	46	left	6	15	P300
distractor	4	0.72	47	left	6	15	P300
target	3	0.83	48	left	6	15	P300
distractor	5	0.81	49	left	6	15	P300
distractor	1	0.71	50	left	6	15	P300
target	3	0.97	51	left	6	15	P300
distractor	1	0.73	52	left	6	15	P300
distractor	2	1.6	53	left	6	15	P300
target	3	0.7	54	left	6	15	P300
distractor	1	0.92	55	left	6	15	P300
target	3	0.72	56	left	6	15	P300
distractor	4	0.87	57	left	6	15	P300
distractor	1	1.54	58	left	6	15	P300
distractor	4	1.25	59	left	6	15	P300
distractor	2	1.07	60	left	6	15	P300
distractor	2	0.8	61	left	6	15	P300
distractor	4	1.73	62	left	6	15	P300
distractor	4	2.2	63	left	6	15	P300
distractor	2	0.72	64	left	6	15	P300
distractor	1	1.02	65	left	6	15	P300
target	3	1	66	left	6	15	P300
distractor	1	0.85	67	left	6	15	P300
distractor	2	0.7	68	left	6	15	P300
distractor	4	1.05	69	left	6	15	P300
target	3	0.89	70	left	6	15	P300
distractor	1	0.8	71	left	6	15	P300
target	3	0.93	72	left	6	15	P300
distractor	1	1.29	73	left	6	15	P300
distractor	5	2.17	74	left	6	15	P300
distractor	4	1.16	75	left	6	15	P300
distractor	5	3.22	76	left	6	15	P300
distractor	4	1.57	77	left	6	15	P300
