condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	4	0.74	52	left	1	2	P300
distractor	5	1.17	53	left	1	2	P300
distractor	1	0.84	54	left	1	2	P300
distractor	1	0.79	55	left	1	2	P300
distractor	3	0.91	56	left	1	2	P300
distractor	1	1.83	57	left	1	2	P300
distractor	3	1.06	58	left	1	2	P300
target	2	1.77	59	left	1	2	P300
distractor	5	1.22	60	left	1	2	P300
distractor	1	1	61	left	1	2	P300
distractor	5	1	62	left	1	2	P300
distractor	4	0.8	63	left	1	2	P300
distractor	5	0.7	64	left	1	2	P300
distractor	5	0.93	65	left	1	2	P300
target	2	1.05	66	left	1	2	P300
distractor	1	1.6	67	left	1	2	P300
distractor	5	1.19	68	left	1	2	P300
distractor	1	1.5	69	left	1	2	P300
distractor	1	1.83	70	left	1	2	P300
distractor	4	1.92	71	left	1	2	P300
distractor	4	1.43	72	left	1	2	P300
distractor	1	0.76	73	left	1	2	P300
distractor	1	0.88	74	left	1	2	P300
distractor	1	0.8	75	left	1	2	P300
distractor	1	1.57	76	left	1	2	P300
distractor	3	1.38	77	left	1	2	P300
distractor	5	0.88	78	left	1	2	P300
distractor	3	1.06	79	left	1	2	P300
distractor	1	1.41	80	left	1	2	P300
distractor	4	1.47	81	left	1	2	P300
distractor	4	0.8	82	left	1	2	P300
distractor	1	1.26	83	left	1	2	P300
target	2	1.4	84	left	1	2	P300
distractor	5	0.71	85	left	1	2	P300
target	2	0.74	86	left	1	2	P300
distractor	3	0.94	87	left	1	2	P300
distractor	3	0.8	88	left	1	2	P300
target	2	1.62	89	left	1	2	P300
distractor	4	1.25	90	left	1	2	P300
distractor	3	1.24	91	left	1	2	P300
distractor	3	1.33	92	left	1	2	P300
target	2	0.87	93	left	1	2	P300
distractor	5	0.81	94	left	1	2	P300
distractor	1	1.12	95	left	1	2	P300
distractor	3	0.93	96	left	1	2	P300
distractor	4	1.89	97	left	1	2	P300
distractor	3	1.14	98	left	1	2	P300
distractor	3	0.91	99	left	1	2	P300
distractor	1	1.53	100	left	1	2	P300
target	2	0.9	101	left	1	2	P300
distractor	4	0.78	102	left	1	2	P300
distractor	5	1.36	103	left	1	2	P300
distractor	1	0.97	104	left	1	2	P300
distractor	1	0.83	105	left	1	2	P300
distractor	5	1.21	106	left	1	2	P300
target	2	2.4	107	left	1	2	P300
distractor	4	0.82	108	left	1	2	P300
distractor	3	1.37	109	left	1	2	P300
distractor	5	1.32	110	left	1	2	P300
distractor	3	0.75	111	left	1	2	P300
target	2	1.49	112	left	1	2	P300
distractor	3	0.96	113	left	1	2	P300
distractor	5	0.75	114	left	1	2	P300
distractor	1	1.03	115	left	1	2	P300
distractor	5	0.85	116	left	1	2	P300
distractor	4	0.78	117	left	1	2	P300
distractor	4	0.73	118	left	1	2	P300
distractor	3	0.79	119	left	1	2	P300
distractor	4	0.94	120	left	1	2	P300
target	2	0.87	1	right	2	2	P300
distractor	1	0.8	2	right	2	2	P300
distractor	4	0.87	3	right	2	2	P300
distractor	1	2.14	4	right	2	2	P300
target	2	0.74	5	right	2	2	P300
distractor	1	0.77	6	right	2	2	P300
target	2	1.21	7	right	2	2	P300
distractor	5	0.83	8	right	2	2	P300
target	2	0.76	9	right	2	2	P300
distractor	1	1.09	10	right	2	2	P300
target	2	0.85	11	right	2	2	P300
distractor	3	1.06	12	right	2	2	P300
target	2	1.4	13	right	2	2	P300
distractor	3	0.83	14	right	2	2	P300
target	2	0.82	15	right	2	2	P300
distractor	4	0.84	16	right	2	2	P300
distractor	4	1.6	17	right	2	2	P300
distractor	3	0.7	18	right	2	2	P300
distractor	5	0.74	19	right	2	2	P300
distractor	5	0.88	20	right	2	2	P300
distractor	4	0.8	21	right	2	2	P300
distractor	5	1.05	22	right	2	2	P300
distractor	3	1.03	23	right	2	2	P300
distractor	1	0.99	24	right	2	2	P300
distractor	4	0.85	25	right	2	2	P300
distractor	1	1.01	26	right	2	2	P300
target	2	1.37	27	right	2	2	P300
distractor	1	1.03	28	right	2	2	P300
target	2	1.42	29	right	2	2	P300
distractor	4	0.71	30	right	2	2	P300
target	2	1.41	31	right	2	2	P300
distractor	3	1.29	32	right	2	2	P300
target	2	0.77	33	right	2	2	P300
distractor	1	0.91	34	right	2	2	P300
distractor	3	0.86	35	right	2	2	P300
target	2	1.06	36	right	2	2	P300
distractor	5	0.9	37	right	2	2	P300
distractor	5	1.74	38	right	2	2	P300
distractor	3	0.91	39	right	2	2	P300
target	2	1.48	40	right	2	2	P300
distractor	1	1.09	41	right	2	2	P300
target	2	1.75	42	right	2	2	P300
distractor	4	2.08	43	right	2	2	P300
target	2	0.98	44	right	2	2	P300
distractor	5	0.71	45	right	2	2	P300
target	2	1.07	46	right	2	2	P300
distractor	4	1.28	47	right	2	2	P300
distractor	5	1.55	48	right	2	2	P300
distractor	1	0.74	49	right	2	2	P300
target	2	2.13	50	right	2	2	P300
distractor	5	1.05	51	right	2	2	P300
distractor	1	1.28	52	right	2	2	P300
distractor	4	0.81	53	right	2	2	P300
target	2	1.93	54	right	2	2	P300
distractor	4	1.14	55	right	2	2	P300
distractor	4	1.04	56	right	2	2	P300
distractor	3	2.11	57	right	2	2	P300
distractor	4	1.05	58	right	2	2	P300
distractor	3	1.02	59	right	2	2	P300
distractor	5	0.71	60	right	2	2	P300
distractor	5	1.04	61	right	2	2	P300
distractor	3	1.29	62	right	2	2	P300
distractor	4	0.89	63	right	2	2	P300
distractor	5	1.19	64	right	2	2	P300
target	2	1.06	65	right	2	2	P300
distractor	4	0.8	66	right	2	2	P300
target	3	1.21	67	right	10	2	P300
distractor	3	0.98	68	right	2	2	P300
distractor	5	0.87	69	right	2	2	P300
distractor	4	1.17	70	right	2	2	P300
target	2	0.72	71	right	2	2	P300
distractor	5	0.9	72	right	2	2	P300
distractor	5	0.94	73	right	2	2	P300
distractor	3	2.28	74	right	2	2	P300
distractor	5	1.22	75	right	2	2	P300
distractor	1	1.12	76	right	2	2	P300
distractor	1	0.77	77	right	2	2	P300
distractor	1	0.94	78	right	2	2	P300
distractor	4	0.9	79	right	2	2	P300
distractor	4	1.92	80	right	2	2	P300
distractor	3	0.96	81	right	2	2	P300
distractor	5	1.53	82	right	2	2	P300
distractor	4	1.16	83	right	2	2	P300
distractor	1	1.61	84	right	2	2	P300
distractor	1	0.7	85	right	2	2	P300
distractor	4	1.82	86	right	2	2	P300
distractor	1	2.01	87	right	2	2	P300
distractor	3	0.77	88	right	2	2	P300
target	2	0.72	89	right	2	2	P300
distractor	1	1.08	90	right	2	2	P300
target	2	0.86	91	right	2	2	P300
distractor	3	1.02	92	right	2	2	P300
distractor	5	0.94	93	right	2	2	P300
distractor	4	1.75	94	right	2	2	P300
target	2	1.06	95	right	2	2	P300
distractor	5	1.88	96	right	2	2	P300
distractor	1	1.07	97	right	2	2	P300
distractor	5	0.78	98	right	2	2	P300
distractor	4	2.44	99	right	2	2	P300
distractor	5	3.52	100	right	2	2	P300
distractor	3	0.95	101	right	2	2	P300
distractor	3	1.32	102	right	2	2	P300
distractor	5	1.13	103	right	2	2	P300
target	2	0.78	104	right	2	2	P300
distractor	5	1.07	105	right	2	2	P300
distractor	1	1.16	106	right	2	2	P300
distractor	1	1.09	107	right	2	2	P300
distractor	3	1.03	108	right	2	2	P300
distractor	3	1.08	109	right	2	2	P300
distractor	1	1.23	110	right	2	2	P300
distractor	4	1.34	111	right	2	2	P300
distractor	5	0.74	112	right	2	2	P300
distractor	3	1.76	113	right	2	2	P300
distractor	4	0.95	114	right	2	2	P300
distractor	3	1.21	115	right	2	2	P300
distractor	1	0.91	116	right	2	2	P300
distractor	3	0.72	117	right	2	2	P300
distractor	3	1.17	118	right	2	2	P300
distractor	3	0.89	119	right	2	2	P300
distractor	4	1.04	120	right	2	2	P300
distractor	2	1.02	1	right	3	2	P300
distractor	1	1.54	2	right	3	2	P300
target	5	0.72	3	right	3	2	P300
distractor	2	0.75	4	right	3	2	P300
distractor	1	0.95	5	right	3	2	P300
target	5	0.76	6	right	3	2	P300
distractor	3	2.64	7	right	3	2	P300
distractor	4	0.79	8	right	3	2	P300
distractor	3	1.11	9	right	3	2	P300
target	5	0.95	10	right	3	2	P300
distractor	1	0.87	11	right	3	2	P300
target	5	0.72	12	right	3	2	P300
distractor	2	0.97	13	right	3	2	P300
target	5	1.36	14	right	3	2	P300
distractor	1	0.75	15	right	3	2	P300
distractor	3	1.14	16	right	3	2	P300
distractor	3	1.03	17	right	3	2	P300
target	5	1.46	18	right	3	2	P300
distractor	4	0.95	19	right	3	2	P300
distractor	1	0.85	20	right	3	2	P300
distractor	1	0.86	21	right	3	2	P300
target	5	0.81	22	right	3	2	P300
distractor	3	1.87	23	right	3	2	P300
distractor	3	1.39	24	right	3	2	P300
distractor	2	0.88	25	right	3	2	P300
distractor	4	0.95	26	right	3	2	P300
distractor	2	0.74	27	right	3	2	P300
distractor	2	1.08	28	right	3	2	P300
distractor	1	1.26	29	right	3	2	P300
distractor	3	0.81	30	right	3	2	P300
distractor	4	0.95	31	right	3	2	P300
distractor	4	1.18	32	right	3	2	P300
distractor	4	0.95	33	right	3	2	P300
distractor	1	1.04	34	right	3	2	P300
distractor	4	0.79	35	right	3	2	P300
distractor	2	1.38	36	right	3	2	P300
distractor	3	0.75	37	right	3	2	P300
distractor	3	0.97	38	right	3	2	P300
target	5	0.84	39	right	3	2	P300
distractor	3	0.74	40	right	3	2	P300
distractor	4	1.54	41	right	3	2	P300
target	5	0.79	42	right	3	2	P300
distractor	3	0.97	43	right	3	2	P300
distractor	1	1.11	44	right	3	2	P300
distractor	4	0.83	45	right	3	2	P300
target	5	0.98	46	right	3	2	P300
distractor	4	1.02	47	right	3	2	P300
distractor	4	0.95	48	right	3	2	P300
distractor	1	0.89	49	right	3	2	P300
distractor	4	0.82	50	right	3	2	P300
distractor	3	1.72	51	right	3	2	P300
distractor	1	1	52	right	3	2	P300
distractor	3	1.22	53	right	3	2	P300
distractor	1	1.03	54	right	3	2	P300
distractor	2	0.84	55	right	3	2	P300
distractor	2	0.98	56	right	3	2	P300
distractor	1	1.45	57	right	3	2	P300
target	5	1.6	58	right	3	2	P300
distractor	2	1.92	59	right	3	2	P300
distractor	1	0.8	60	right	3	2	P300
distractor	1	0.88	61	right	3	2	P300
distractor	1	0.75	62	right	3	2	P300
distractor	4	2.62	63	right	3	2	P300
target	5	1.13	64	right	3	2	P300
distractor	4	0.94	65	right	3	2	P300
target	5	1.22	66	right	3	2	P300
distractor	4	0.82	67	right	3	2	P300
distractor	2	0.91	68	right	3	2	P300
distractor	1	0.84	69	right	3	2	P300
distractor	3	1.03	70	right	3	2	P300
distractor	1	1.43	71	right	3	2	P300
target	5	1.47	72	right	3	2	P300
distractor	3	0.84	73	right	3	2	P300
distractor	1	0.78	74	right	3	2	P300
distractor	3	1.25	75	right	3	2	P300
distractor	4	0.93	76	right	3	2	P300
target	5	0.78	77	right	3	2	P300
distractor	3	1.1	78	right	3	2	P300
distractor	3	0.75	79	right	3	2	P300
target	5	0.74	80	right	3	2	P300
distractor	4	0.7	81	right	3	2	P300
distractor	2	0.8	82	right	3	2	P300
distractor	2	0.98	83	right	3	2	P300
distractor	2	0.77	84	right	3	2	P300
distractor	4	0.73	85	right	3	2	P300
distractor	3	0.99	86	right	3	2	P300
distractor	4	1.71	87	right	3	2	P300
distractor	2	0.7	88	right	3	2	P300
target	5	0.81	89	right	3	2	P300
distractor	4	1.7	90	right	3	2	P300
target	5	1.13	91	right	3	2	P300
distractor	2	1.47	92	right	3	2	P300
distractor	2	1.74	93	right	3	2	P300
distractor	1	0.8	94	right	3	2	P300
distractor	2	1.28	95	right	3	2	P300
distractor	3	0.83	96	right	3	2	P300
distractor	2	1.91	97	right	3	2	P300
target	5	2.06	98	right	3	2	P300
distractor	3	0.77	99	right	3	2	P300
distractor	4	1.42	100	right	3	2	P300
target	5	0.72	101	right	3	2	P300
distractor	4	1.09	102	right	3	2	P300
distractor	2	0.98	103	right	3	2	P300
distractor	1	1.09	104	right	3	2	P300
distractor	2	1.31	105	right	3	2	P300
distractor	2	1.58	106	right	3	2	P300
distractor	3	1	107	right	3	2	P300
distractor	1	0.73	108	right	3	2	P300
distractor	2	1.76	109	right	3	2	P300
target	5	0.72	110	right	3	2	P300
distractor	3	1.38	111	right	3	2	P300
distractor	4	0.75	112	right	3	2	P300
target	5	1.71	113	right	3	2	P300
distractor	1	1.13	114	right	3	2	P300
distractor	2	0.86	115	right	3	2	P300
distractor	1	1.57	116	right	3	2	P300
target	5	0.78	117	right	3	2	P300
distractor	3	0.8	118	right	3	2	P300
distractor	4	0.87	119	right	3	2	P300
target	5	0.93	120	right	3	2	P300
distractor	1	0.78	1	left	4	2	P300
distractor	1	1.05	2	left	4	2	P300
distractor	1	0.95	3	left	4	2	P300
target	4	0.9	4	left	4	2	P300
distractor	3	1.48	5	left	4	2	P300
distractor	1	1.27	6	left	4	2	P300
distractor	1	0.77	7	left	4	2	P300
target	4	1.75	8	left	4	2	P300
distractor	5	0.7	9	left	4	2	P300
distractor	3	0.82	10	left	4	2	P300
distractor	1	0.76	11	left	4	2	P300
distractor	5	0.88	12	left	4	2	P300
distractor	2	0.76	13	left	4	2	P300
distractor	3	0.84	14	left	4	2	P300
distractor	1	0.92	15	left	4	2	P300
distractor	1	0.97	16	left	4	2	P300
distractor	2	0.83	17	left	4	2	P300
distractor	2	0.73	18	left	4	2	P300
distractor	2	1.03	19	left	4	2	P300
distractor	5	1.13	20	left	4	2	P300
distractor	1	1.16	21	left	4	2	P300
distractor	1	0.71	22	left	4	2	P300
distractor	3	0.74	23	left	4	2	P300
distractor	2	1.17	24	left	4	2	P300
distractor	1	0.74	25	left	4	2	P300
distractor	5	0.72	26	left	4	2	P300
distractor	5	0.96	27	left	4	2	P300
target	4	0.89	28	left	4	2	P300
distractor	3	1.18	29	left	4	2	P300
distractor	3	0.71	30	left	4	2	P300
distractor	5	0.81	31	left	4	2	P300
distractor	5	0.84	32	left	4	2	P300
target	4	0.87	33	left	4	2	P300
distractor	3	0.7	34	left	4	2	P300
target	4	1.04	35	left	4	2	P300
distractor	1	0.7	36	left	4	2	P300
distractor	5	0.85	37	left	4	2	P300
distractor	1	1.74	38	left	4	2	P300
target	4	0.77	39	left	4	2	P300
distractor	2	1.14	40	left	4	2	P300
distractor	2	0.96	41	left	4	2	P300
distractor	2	1.82	42	left	4	2	P300
distractor	5	0.95	43	left	4	2	P300
distractor	3	0.79	44	left	4	2	P300
target	4	3.06	45	left	4	2	P300
distractor	5	1.25	46	left	4	2	P300
distractor	2	0.76	47	left	4	2	P300
distractor	2	1.02	48	left	4	2	P300
target	4	0.85	49	left	4	2	P300
distractor	2	1.62	50	left	4	2	P300
distractor	3	0.77	51	left	4	2	P300
distractor	5	1.14	52	left	4	2	P300
distractor	3	2.07	53	left	4	2	P300
distractor	3	1.74	54	left	4	2	P300
distractor	2	1.7	55	left	4	2	P300
distractor	5	1.17	56	left	4	2	P300
target	4	0.85	57	left	4	2	P300
distractor	1	0.78	58	left	4	2	P300
target	4	0.73	59	left	4	2	P300
distractor	1	1.23	60	left	4	2	P300
target	4	1.67	61	left	4	2	P300
distractor	5	0.74	62	left	4	2	P300
distractor	1	2.25	63	left	4	2	P300
target	4	1	64	left	4	2	P300
distractor	5	0.78	65	left	4	2	P300
distractor	3	0.98	66	left	4	2	P300
target	4	0.92	67	left	4	2	P300
distractor	3	0.8	68	left	4	2	P300
distractor	5	1.13	69	left	4	2	P300
distractor	1	1.02	70	left	4	2	P300
distractor	3	0.83	71	left	4	2	P300
distractor	2	1.4	72	left	4	2	P300
distractor	3	1.03	73	left	4	2	P300
distractor	2	0.88	74	left	4	2	P300
distractor	5	0.77	75	left	4	2	P300
distractor	1	1	76	left	4	2	P300
distractor	5	0.77	77	left	4	2	P300
distractor	5	1.77	78	left	4	2	P300
distractor	5	0.99	79	left	4	2	P300
distractor	2	1.75	80	left	4	2	P300
target	4	0.86	81	left	4	2	P300
distractor	1	0.96	82	left	4	2	P300
distractor	1	1.01	83	left	4	2	P300
distractor	3	1.69	84	left	4	2	P300
distractor	1	0.75	85	left	4	2	P300
distractor	3	0.92	86	left	4	2	P300
distractor	2	0.73	87	left	4	2	P300
distractor	1	1.76	88	left	4	2	P300
distractor	2	1.43	89	left	4	2	P300
distractor	5	0.92	90	left	4	2	P300
target	4	1.17	91	left	4	2	P300
distractor	1	1.04	92	left	4	2	P300
target	4	1.11	93	left	4	2	P300
distractor	2	1.53	94	left	4	2	P300
target	4	2.56	95	left	4	2	P300
distractor	2	0.73	96	left	4	2	P300
distractor	3	1.06	97	left	4	2	P300
target	4	1.71	98	left	4	2	P300
distractor	3	0.91	99	left	4	2	P300
distractor	3	0.82	100	left	4	2	P300
distractor	2	0.76	101	left	4	2	P300
distractor	3	1.12	102	left	4	2	P300
target	4	0.8	103	left	4	2	P300
distractor	5	0.92	104	left	4	2	P300
target	4	0.9	105	left	4	2	P300
distractor	2	2.04	106	left	4	2	P300
target	4	1.12	107	left	4	2	P300
distractor	2	2.64	108	left	4	2	P300
target	4	0.85	109	left	4	2	P300
distractor	1	0.83	110	left	4	2	P300
distractor	5	1.25	111	left	4	2	P300
distractor	2	1.2	112	left	4	2	P300
distractor	5	0.83	113	left	4	2	P300
distractor	3	1.96	114	left	4	2	P300
distractor	2	1.4	115	left	4	2	P300
target	4	0.79	116	left	4	2	P300
distractor	5	0.74	117	left	4	2	P300
target	4	0.99	118	left	4	2	P300
distractor	3	1.02	119	left	4	2	P300
distractor	3	1.06	120	left	4	2	P300
distractor	2	1.81	1	left	5	2	P300
distractor	5	1	2	left	5	2	P300
distractor	4	1.22	3	left	5	2	P300
distractor	5	0.87	4	left	5	2	P300
distractor	5	1.13	5	left	5	2	P300
distractor	5	0.71	6	left	5	2	P300
distractor	5	0.8	7	left	5	2	P300
target	1	0.96	8	left	5	2	P300
distractor	2	0.99	9	left	5	2	P300
distractor	3	2.54	10	left	5	2	P300
target	1	3.65	11	left	5	2	P300
distractor	4	0.75	12	left	5	2	P300
distractor	5	0.84	13	left	5	2	P300
distractor	4	0.73	14	left	5	2	P300
distractor	5	0.88	15	left	5	2	P300
distractor	3	1.99	16	left	5	2	P300
distractor	3	1.06	17	left	5	2	P300
distractor	2	0.71	18	left	5	2	P300
distractor	2	1.01	19	left	5	2	P300
target	1	1.87	20	left	5	2	P300
distractor	3	2.26	21	left	5	2	P300
distractor	4	1.75	22	left	5	2	P300
distractor	3	1.31	23	left	5	2	P300
target	1	0.82	24	left	5	2	P300
distractor	2	1.7	25	left	5	2	P300
target	1	0.85	26	left	5	2	P300
distractor	3	1.61	27	left	5	2	P300
target	1	0.71	28	left	5	2	P300
distractor	2	0.72	29	left	5	2	P300
distractor	2	1.4	30	left	5	2	P300
target	1	0.74	31	left	5	2	P300
distractor	3	0.88	32	left	5	2	P300
target	1	0.95	33	left	5	2	P300
distractor	2	0.84	34	left	5	2	P300
distractor	5	0.89	35	left	5	2	P300
target	1	0.98	36	left	5	2	P300
distractor	4	1.48	37	left	5	2	P300
target	1	1.11	38	left	5	2	P300
distractor	5	1.73	39	left	5	2	P300
distractor	4	1.48	40	left	5	2	P300
distractor	2	0.76	41	left	5	2	P300
target	1	0.93	42	left	5	2	P300
distractor	3	1.03	43	left	5	2	P300
distractor	3	0.82	44	left	5	2	P300
distractor	5	1.06	45	left	5	2	P300
distractor	4	2.28	46	left	5	2	P300
distractor	2	0.81	47	left	5	2	P300
distractor	5	1.36	48	left	5	2	P300
distractor	5	2.99	49	left	5	2	P300
distractor	4	0.82	50	left	5	2	P300
distractor	2	1.54	51	left	5	2	P300
target	1	0.78	52	left	5	2	P300
distractor	5	1.8	53	left	5	2	P300
distractor	3	0.85	54	left	5	2	P300
distractor	2	0.84	55	left	5	2	P300
target	1	1.72	56	left	5	2	P300
distractor	2	0.84	57	left	5	2	P300
distractor	5	0.8	58	left	5	2	P300
distractor	2	0.86	59	left	5	2	P300
distractor	4	1.18	60	left	5	2	P300
distractor	3	0.7	61	left	5	2	P300
distractor	3	0.77	62	left	5	2	P300
distractor	3	0.75	63	left	5	2	P300
distractor	2	1.02	64	left	5	2	P300
distractor	4	0.72	65	left	5	2	P300
distractor	4	1.8	66	left	5	2	P300
distractor	3	0.97	67	left	5	2	P300
distractor	5	1.11	68	left	5	2	P300
distractor	5	0.79	69	left	5	2	P300
distractor	2	1.21	70	left	5	2	P300
target	1	0.71	71	left	5	2	P300
distractor	5	0.73	72	left	5	2	P300
distractor	2	1.75	73	left	5	2	P300
distractor	2	0.8	74	left	5	2	P300
distractor	4	0.99	75	left	5	2	P300
distractor	2	1.02	76	left	5	2	P300
target	1	0.78	77	left	5	2	P300
distractor	5	1.16	78	left	5	2	P300
target	1	0.83	79	left	5	2	P300
distractor	4	0.82	80	left	5	2	P300
target	1	1.08	81	left	5	2	P300
distractor	5	0.7	82	left	5	2	P300
target	1	0.94	83	left	5	2	P300
distractor	4	0.74	84	left	5	2	P300
target	1	1	85	left	5	2	P300
distractor	3	0.74	86	left	5	2	P300
distractor	3	0.95	87	left	5	2	P300
distractor	4	1.03	88	left	5	2	P300
distractor	5	2.33	89	left	5	2	P300
target	1	0.88	90	left	5	2	P300
distractor	3	0.78	91	left	5	2	P300
distractor	3	2.18	92	left	5	2	P300
distractor	4	1.03	93	left	5	2	P300
distractor	3	2.12	94	left	5	2	P300
distractor	2	0.88	95	left	5	2	P300
distractor	3	0.73	96	left	5	2	P300
distractor	4	0.96	97	left	5	2	P300
distractor	5	2.37	98	left	5	2	P300
distractor	3	0.73	99	left	5	2	P300
distractor	3	0.98	100	left	5	2	P300
distractor	5	1.52	101	left	5	2	P300
distractor	4	0.8	102	left	5	2	P300
distractor	4	1.38	103	left	5	2	P300
target	1	0.72	104	left	5	2	P300
distractor	2	0.86	105	left	5	2	P300
distractor	2	0.78	106	left	5	2	P300
distractor	4	2.29	107	left	5	2	P300
distractor	4	1.1	108	left	5	2	P300
distractor	5	0.84	109	left	5	2	P300
distractor	3	1.81	110	left	5	2	P300
distractor	2	1.05	111	left	5	2	P300
target	1	0.89	112	left	5	2	P300
distractor	3	1.18	113	left	5	2	P300
target	1	1.23	114	left	5	2	P300
distractor	4	0.72	115	left	5	2	P300
target	1	2.12	116	left	5	2	P300
distractor	4	1.61	117	left	5	2	P300
distractor	5	1.15	118	left	5	2	P300
distractor	4	0.77	119	left	5	2	P300
distractor	2	0.92	120	left	5	2	P300
distractor	1	0.79	1	left	6	2	P300
target	5	1.4	2	left	6	2	P300
distractor	4	1.86	3	left	6	2	P300
distractor	2	1.11	4	left	6	2	P300
distractor	1	1.2	5	left	6	2	P300
distractor	3	1.63	6	left	6	2	P300
distractor	1	0.82	7	left	6	2	P300
distractor	1	1.07	8	left	6	2	P300
distractor	2	1.06	9	left	6	2	P300
distractor	1	1.81	10	left	6	2	P300
target	5	0.86	11	left	6	2	P300
distractor	4	0.74	12	left	6	2	P300
target	5	0.76	13	left	6	2	P300
distractor	3	0.84	14	left	6	2	P300
distractor	3	0.72	15	left	6	2	P300
target	5	0.85	16	left	6	2	P300
distractor	3	1.07	17	left	6	2	P300
distractor	1	0.95	18	left	6	2	P300
distractor	2	1.15	19	left	6	2	P300
distractor	2	1.02	20	left	6	2	P300
distractor	4	1.31	21	left	6	2	P300
target	5	0.96	22	left	6	2	P300
distractor	1	1.34	23	left	6	2	P300
distractor	4	0.97	24	left	6	2	P300
target	5	1.26	25	left	6	2	P300
distractor	3	1.34	26	left	6	2	P300
distractor	4	1.53	27	left	6	2	P300
distractor	4	0.77	28	left	6	2	P300
distractor	2	1.25	29	left	6	2	P300
distractor	1	0.7	30	left	6	2	P300
distractor	3	0.92	31	left	6	2	P300
distractor	2	1.06	32	left	6	2	P300
distractor	2	0.71	33	left	6	2	P300
distractor	4	0.71	34	left	6	2	P300
distractor	1	0.81	35	left	6	2	P300
target	5	0.89	36	left	6	2	P300
distractor	4	0.79	37	left	6	2	P300
target	5	1.22	38	left	6	2	P300
distractor	2	0.91	39	left	6	2	P300
target	5	1.72	40	left	6	2	P300
distractor	3	0.86	41	left	6	2	P300
target	5	1.33	42	left	6	2	P300
distractor	4	1.08	43	left	6	2	P300
distractor	4	0.72	44	left	6	2	P300
distractor	2	2.26	45	left	6	2	P300
distractor	1	0.75	46	left	6	2	P300
distractor	3	0.88	47	left	6	2	P300
distractor	3	2.01	48	left	6	2	P300
distractor	3	0.82	49	left	6	2	P300
distractor	1	1.99	50	left	6	2	P300
distractor	2	1.16	51	left	6	2	P300
distractor	3	0.79	52	left	6	2	P300
distractor	4	0.76	53	left	6	2	P300
distractor	2	2.44	54	left	6	2	P300
distractor	2	0.95	55	left	6	2	P300
distractor	2	1.26	56	left	6	2	P300
distractor	3	0.76	57	left	6	2	P300
distractor	1	1	58	left	6	2	P300
distractor	4	0.74	59	left	6	2	P300
distractor	4	0.99	60	left	6	2	P300
distractor	2	0.7	61	left	6	2	P300
target	5	0.71	62	left	6	2	P300
distractor	3	1.65	63	left	6	2	P300
target	5	1.76	64	left	6	2	P300
distractor	3	1.34	65	left	6	2	P300
distractor	2	1.02	66	left	6	2	P300
distractor	3	0.77	67	left	6	2	P300
distractor	2	1.28	68	left	6	2	P300
distractor	1	0.8	69	left	6	2	P300
target	5	0.72	70	left	6	2	P300
distractor	3	0.86	71	left	6	2	P300
target	5	1.08	72	left	6	2	P300
distractor	3	1.07	73	left	6	2	P300
distractor	1	1.47	74	left	6	2	P300
distractor	1	0.91	75	left	6	2	P300
distractor	4	0.77	76	left	6	2	P300
target	5	0.71	77	left	6	2	P300
distractor	1	0.79	78	left	6	2	P300
