condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	1	0.7	112	left	2	38	P300
distractor	3	0.78	113	left	2	38	P300
distractor	4	0.84	114	left	2	38	P300
distractor	3	1.5	115	left	2	38	P300
target	2	1.16	116	left	2	38	P300
distractor	4	0.7	117	left	2	38	P300
distractor	3	0.87	118	left	2	38	P300
distractor	4	0.84	119	left	2	38	P300
distractor	3	1.07	120	left	2	38	P300
distractor	3	2.04	1	right	3	38	P300
distractor	2	0.82	2	right	3	38	P300
distractor	3	0.98	3	right	3	38	P300
distractor	2	0.8	4	right	3	38	P300
target	4	1.13	5	right	3	38	P300
distractor	1	0.99	6	right	3	38	P300
distractor	3	0.95	7	right	3	38	P300
distractor	3	1.24	8	right	3	38	P300
target	4	0.94	9	right	3	38	P300
distractor	3	1.45	10	right	3	38	P300
target	4	1.35	11	right	3	38	P300
distractor	1	0.7	12	right	3	38	P300
distractor	5	2.51	13	right	3	38	P300
distractor	2	1.07	14	right	3	38	P300
distractor	5	1.26	15	right	3	38	P300
distractor	1	0.96	16	right	3	38	P300
distractor	5	1.22	17	right	3	38	P300
distractor	3	0.74	18	right	3	38	P300
distractor	2	0.85	19	right	3	38	P300
distractor	2	1.24	20	right	3	38	P300
distractor	3	0.82	21	right	3	38	P300
distractor	1	1.23	22	right	3	38	P300
distractor	1	1.13	23	right	3	38	P300
target	4	0.88	24	right	3	38	P300
distractor	5	0.95	25	right	3	38	P300
distractor	5	0.8	26	right	3	38	P300
distractor	1	0.86	27	right	3	38	P300
target	4	1.4	28	right	3	38	P300
distractor	5	0.7	29	right	3	38	P300
distractor	2	1.54	30	right	3	38	P300
target	4	1.93	31	right	3	38	P300
distractor	3	1.03	32	right	3	38	P300
distractor	2	0.86	33	right	3	38	P300
target	4	1.24	34	right	3	38	P300
distractor	1	0.91	35	right	3	38	P300
distractor	3	1.47	36	right	3	38	P300
distractor	2	0.83	37	right	3	38	P300
distractor	2	0.77	38	right	3	38	P300
target	4	0.79	39	right	3	38	P300
distractor	1	0.85	40	right	3	38	P300
distractor	5	0.76	41	right	3	38	P300
distractor	5	1.07	42	right	3	38	P300
target	4	0.75	43	right	3	38	P300
distractor	5	0.83	44	right	3	38	P300
target	4	1.12	45	right	3	38	P300
distractor	5	1.44	46	right	3	38	P300
distractor	1	1.11	47	right	3	38	P300
distractor	3	0.96	48	right	3	38	P300
target	4	1.47	49	right	3	38	P300
distractor	5	0.88	50	right	3	38	P300
distractor	3	0.79	51	right	3	38	P300
distractor	1	1.21	52	right	3	38	P300
target	4	1.29	53	right	3	38	P300
distractor	1	0.85	54	right	3	38	P300
target	4	1.08	55	right	3	38	P300
distractor	2	0.8	56	right	3	38	P300
distractor	3	0.78	57	right	3	38	P300
distractor	1	1.37	58	right	3	38	P300
target	4	0.86	59	right	3	38	P300
distractor	5	2.13	60	right	3	38	P300
target	4	0.99	61	right	3	38	P300
distractor	2	1.19	62	right	3	38	P300
distractor	1	0.82	63	right	3	38	P300
distractor	5	0.8	64	right	3	38	P300
target	4	0.98	65	right	3	38	P300
distractor	1	1.03	66	right	3	38	P300
distractor	3	1.01	67	right	3	38	P300
distractor	3	1.05	68	right	3	38	P300
distractor	3	1.32	69	right	3	38	P300
distractor	5	0.93	70	right	3	38	P300
distractor	2	0.89	71	right	3	38	P300
distractor	2	1.15	72	right	3	38	P300
distractor	1	0.8	73	right	3	38	P300
distractor	1	0.77	74	right	3	38	P300
distractor	1	0.74	75	right	3	38	P300
distractor	1	0.8	76	right	3	38	P300
distractor	2	0.86	77	right	3	38	P300
distractor	1	0.88	78	right	3	38	P300
distractor	3	1.36	79	right	3	38	P300
distractor	5	1.47	80	right	3	38	P300
target	4	0.81	81	right	3	38	P300
distractor	2	0.79	82	right	3	38	P300
distractor	2	0.71	83	right	3	38	P300
distractor	5	0.91	84	right	3	38	P300
target	4	1.78	85	right	3	38	P300
distractor	2	1	86	right	3	38	P300
target	4	2.77	87	right	3	38	P300
distractor	5	0.81	88	right	3	38	P300
distractor	2	0.73	89	right	3	38	P300
distractor	2	1.46	90	right	3	38	P300
distractor	5	1.26	91	right	3	38	P300
distractor	1	0.78	92	right	3	38	P300
distractor	2	0.87	93	right	3	38	P300
distractor	5	1.04	94	right	3	38	P300
distractor	2	0.93	95	right	3	38	P300
distractor	2	0.85	96	right	3	38	P300
distractor	5	2.06	97	right	3	38	P300
target	4	1.45	98	right	3	38	P300
distractor	1	0.71	99	right	3	38	P300
target	4	1.78	100	right	3	38	P300
distractor	1	0.82	101	right	3	38	P300
distractor	3	0.85	102	right	3	38	P300
distractor	5	1.79	103	right	3	38	P300
distractor	5	1.91	104	right	3	38	P300
distractor	3	1.22	105	right	3	38	P300
distractor	3	0.76	106	right	3	38	P300
distractor	2	1.72	107	right	3	38	P300
distractor	2	2.23	108	right	3	38	P300
distractor	5	0.98	109	right	3	38	P300
target	4	0.87	110	right	3	38	P300
distractor	3	1.99	111	right	3	38	P300
target	4	1.03	112	right	3	38	P300
distractor	3	0.82	113	right	3	38	P300
target	4	0.77	114	right	3	38	P300
distractor	1	0.92	115	right	3	38	P300
distractor	5	1.76	116	right	3	38	P300
distractor	3	1.38	117	right	3	38	P300
distractor	3	1.46	118	right	3	38	P300
distractor	3	0.7	119	right	3	38	P300
distractor	1	0.77	120	right	3	38	P300
distractor	5	1.01	1	right	4	38	P300
distractor	5	0.91	2	right	4	38	P300
distractor	3	0.77	3	right	4	38	P300
distractor	5	1.59	4	right	4	38	P300
distractor	5	1.02	5	right	4	38	P300
distractor	3	0.79	6	right	4	38	P300
distractor	5	1	7	right	4	38	P300
distractor	4	0.71	8	right	4	38	P300
target	1	0.78	9	right	4	38	P300
distractor	4	0.72	10	right	4	38	P300
distractor	3	1.51	11	right	4	38	P300
distractor	5	0.73	12	right	4	38	P300
distractor	5	0.73	13	right	4	38	P300
target	1	0.85	14	right	4	38	P300
distractor	3	0.78	15	right	4	38	P300
target	1	0.9	16	right	4	38	P300
distractor	3	1.01	17	right	4	38	P300
distractor	4	0.7	18	right	4	38	P300
distractor	2	0.72	19	right	4	38	P300
distractor	2	0.74	20	right	4	38	P300
distractor	3	1.52	21	right	4	38	P300
distractor	5	0.94	22	right	4	38	P300
distractor	4	1.66	23	right	4	38	P300
distractor	2	1.25	24	right	4	38	P300
target	1	1.24	25	right	4	38	P300
distractor	5	1.27	26	right	4	38	P300
distractor	3	1.22	27	right	4	38	P300
distractor	2	0.75	28	right	4	38	P300
distractor	3	1.06	29	right	4	38	P300
distractor	3	1.09	30	right	4	38	P300
distractor	2	1.13	31	right	4	38	P300
target	1	1.36	32	right	4	38	P300
distractor	2	0.75	33	right	4	38	P300
distractor	5	1.19	34	right	4	38	P300
target	1	1.87	35	right	4	38	P300
distractor	3	1.54	36	right	4	38	P300
distractor	5	0.72	37	right	4	38	P300
distractor	2	1.1	38	right	4	38	P300
distractor	4	0.8	39	right	4	38	P300
distractor	2	2.16	40	right	4	38	P300
distractor	2	1.16	41	right	4	38	P300
distractor	3	0.93	42	right	4	38	P300
distractor	2	1.31	43	right	4	38	P300
target	1	1.17	44	right	4	38	P300
distractor	2	0.81	45	right	4	38	P300
target	1	1.41	46	right	4	38	P300
distractor	4	0.73	47	right	4	38	P300
distractor	2	1.23	48	right	4	38	P300
target	1	0.9	49	right	4	38	P300
distractor	3	1.57	50	right	4	38	P300
distractor	5	2.29	51	right	4	38	P300
distractor	5	2.57	52	right	4	38	P300
distractor	2	1.1	53	right	4	38	P300
distractor	2	0.78	54	right	4	38	P300
target	1	1.77	55	right	4	38	P300
distractor	4	0.77	56	right	4	38	P300
target	1	1.09	57	right	4	38	P300
distractor	4	1.87	58	right	4	38	P300
target	1	2.35	59	right	4	38	P300
distractor	3	0.8	60	right	4	38	P300
target	1	0.92	61	right	4	38	P300
distractor	4	0.79	62	right	4	38	P300
distractor	3	1.06	63	right	4	38	P300
distractor	2	2.1	64	right	4	38	P300
distractor	2	0.74	65	right	4	38	P300
target	1	0.75	66	right	4	38	P300
distractor	4	0.79	67	right	4	38	P300
target	1	0.87	68	right	4	38	P300
distractor	5	2.69	69	right	4	38	P300
target	1	1.49	70	right	4	38	P300
distractor	5	1.38	71	right	4	38	P300
target	1	0.77	72	right	4	38	P300
distractor	4	0.71	73	right	4	38	P300
distractor	4	1.05	74	right	4	38	P300
distractor	4	0.75	75	right	4	38	P300
distractor	3	0.88	76	right	4	38	P300
distractor	4	2.35	77	right	4	38	P300
distractor	3	1.13	78	right	4	38	P300
distractor	3	1.7	79	right	4	38	P300
distractor	2	0.92	80	right	4	38	P300
distractor	4	0.88	81	right	4	38	P300
distractor	5	1.06	82	right	4	38	P300
distractor	3	1.33	83	right	4	38	P300
target	1	1.01	84	right	4	38	P300
distractor	3	0.89	85	right	4	38	P300
distractor	3	1.32	86	right	4	38	P300
distractor	4	1.17	87	right	4	38	P300
distractor	3	0.74	88	right	4	38	P300
distractor	4	4.09	89	right	4	38	P300
distractor	4	1.03	90	right	4	38	P300
distractor	5	0.92	91	right	4	38	P300
distractor	5	0.73	92	right	4	38	P300
target	1	0.83	93	right	4	38	P300
distractor	2	0.84	94	right	4	38	P300
distractor	2	1.04	95	right	4	38	P300
target	1	1.18	96	right	4	38	P300
distractor	5	0.78	97	right	4	38	P300
target	1	0.83	98	right	4	38	P300
distractor	5	0.76	99	right	4	38	P300
target	1	1.25	100	right	4	38	P300
distractor	4	1.44	101	right	4	38	P300
distractor	4	2.06	102	right	4	38	P300
distractor	5	0.76	103	right	4	38	P300
distractor	5	0.94	104	right	4	38	P300
distractor	2	1.09	105	right	4	38	P300
distractor	2	1.29	106	right	4	38	P300
distractor	4	0.96	107	right	4	38	P300
distractor	3	1.18	108	right	4	38	P300
distractor	5	0.8	109	right	4	38	P300
distractor	2	0.97	110	right	4	38	P300
distractor	2	1.01	111	right	4	38	P300
distractor	4	0.76	112	right	4	38	P300
distractor	5	0.77	113	right	4	38	P300
distractor	4	0.72	114	right	4	38	P300
target	1	1.9	115	right	4	38	P300
distractor	2	1.17	116	right	4	38	P300
target	1	1.12	117	right	4	38	P300
distractor	3	0.78	118	right	4	38	P300
distractor	4	0.7	119	right	4	38	P300
distractor	3	0.74	120	right	4	38	P300
target	3	0.73	1	right	5	38	P300
distractor	4	1.4	2	right	5	38	P300
target	3	1.24	3	right	5	38	P300
distractor	5	0.87	4	right	5	38	P300
distractor	5	0.78	5	right	5	38	P300
distractor	1	1	6	right	5	38	P300
distractor	5	0.78	7	right	5	38	P300
distractor	2	0.74	8	right	5	38	P300
distractor	2	1.29	9	right	5	38	P300
distractor	4	0.71	10	right	5	38	P300
distractor	5	0.84	11	right	5	38	P300
distractor	1	0.99	12	right	5	38	P300
distractor	2	1.17	13	right	5	38	P300
target	3	0.78	14	right	5	38	P300
distractor	1	0.7	15	right	5	38	P300
distractor	2	0.74	16	right	5	38	P300
target	3	0.73	17	right	5	38	P300
distractor	2	1.22	18	right	5	38	P300
distractor	2	0.89	19	right	5	38	P300
distractor	5	0.76	20	right	5	38	P300
distractor	1	1.65	21	right	5	38	P300
distractor	5	1.49	22	right	5	38	P300
distractor	1	1.3	23	right	5	38	P300
distractor	1	1.27	24	right	5	38	P300
distractor	2	1.16	25	right	5	38	P300
target	3	0.89	26	right	5	38	P300
distractor	5	1.62	27	right	5	38	P300
distractor	1	0.83	28	right	5	38	P300
distractor	1	1.18	29	right	5	38	P300
distractor	1	1.9	30	right	5	38	P300
distractor	2	1.58	31	right	5	38	P300
distractor	4	1.08	32	right	5	38	P300
distractor	2	1.96	33	right	5	38	P300
distractor	5	1.04	34	right	5	38	P300
distractor	2	1.91	35	right	5	38	P300
distractor	4	1.29	36	right	5	38	P300
distractor	5	1.02	37	right	5	38	P300
distractor	1	0.74	38	right	5	38	P300
distractor	5	0.75	39	right	5	38	P300
distractor	5	1.03	40	right	5	38	P300
distractor	2	0.75	41	right	5	38	P300
distractor	4	0.7	42	right	5	38	P300
distractor	4	1.13	43	right	5	38	P300
target	3	0.77	44	right	5	38	P300
distractor	5	1.2	45	right	5	38	P300
target	3	1.24	46	right	5	38	P300
distractor	1	0.83	47	right	5	38	P300
target	3	1.6	48	right	5	38	P300
distractor	5	0.72	49	right	5	38	P300
distractor	4	0.94	50	right	5	38	P300
distractor	5	0.75	51	right	5	38	P300
target	3	0.81	52	right	5	38	P300
distractor	2	0.73	53	right	5	38	P300
target	3	0.81	54	right	5	38	P300
distractor	4	0.75	55	right	5	38	P300
distractor	1	1.26	56	right	5	38	P300
distractor	4	2.06	57	right	5	38	P300
distractor	5	0.9	58	right	5	38	P300
distractor	4	1.92	59	right	5	38	P300
distractor	1	1.39	60	right	5	38	P300
distractor	4	1.16	61	right	5	38	P300
distractor	4	0.8	62	right	5	38	P300
distractor	2	1.36	63	right	5	38	P300
target	3	1.06	64	right	5	38	P300
distractor	1	0.81	65	right	5	38	P300
target	3	0.81	66	right	5	38	P300
distractor	4	0.7	67	right	5	38	P300
target	3	1.33	68	right	5	38	P300
distractor	4	1.04	69	right	5	38	P300
target	3	0.85	70	right	5	38	P300
distractor	1	0.78	71	right	5	38	P300
target	3	2.17	72	right	5	38	P300
distractor	1	0.73	73	right	5	38	P300
target	3	0.74	74	right	5	38	P300
distractor	1	1.07	75	right	5	38	P300
target	3	0.72	76	right	5	38	P300
distractor	5	1.34	77	right	5	38	P300
distractor	5	1.49	78	right	5	38	P300
distractor	4	0.91	79	right	5	38	P300
distractor	5	0.89	80	right	5	38	P300
distractor	5	1.02	81	right	5	38	P300
distractor	1	0.73	82	right	5	38	P300
target	3	0.9	83	right	5	38	P300
distractor	5	1.29	84	right	5	38	P300
target	3	1.91	85	right	5	38	P300
distractor	5	0.73	86	right	5	38	P300
distractor	4	0.7	87	right	5	38	P300
distractor	1	0.81	88	right	5	38	P300
distractor	4	0.84	89	right	5	38	P300
distractor	2	1.27	90	right	5	38	P300
distractor	4	1.11	91	right	5	38	P300
distractor	1	0.7	92	right	5	38	P300
target	3	0.81	93	right	5	38	P300
distractor	5	0.82	94	right	5	38	P300
distractor	2	0.99	95	right	5	38	P300
distractor	1	1.28	96	right	5	38	P300
distractor	2	1.5	97	right	5	38	P300
distractor	4	0.92	98	right	5	38	P300
distractor	2	0.73	99	right	5	38	P300
distractor	4	1.58	100	right	5	38	P300
target	3	1.25	101	right	5	38	P300
distractor	2	3.37	102	right	5	38	P300
distractor	5	0.81	103	right	5	38	P300
target	3	0.73	104	right	5	38	P300
distractor	2	0.77	105	right	5	38	P300
distractor	4	0.8	106	right	5	38	P300
target	3	1.82	107	right	5	38	P300
distractor	4	1.1	108	right	5	38	P300
distractor	2	0.86	109	right	5	38	P300
distractor	5	1.47	110	right	5	38	P300
distractor	2	0.87	111	right	5	38	P300
distractor	2	0.91	112	right	5	38	P300
distractor	2	1.05	113	right	5	38	P300
distractor	4	0.82	114	right	5	38	P300
distractor	1	1.1	115	right	5	38	P300
distractor	4	1.05	116	right	5	38	P300
target	3	0.71	117	right	5	38	P300
distractor	1	1.17	118	right	5	38	P300
distractor	2	1.11	119	right	5	38	P300
distractor	1	0.89	120	right	5	38	P300
distractor	5	0.89	1	right	6	38	P300
distractor	5	1.14	2	right	6	38	P300
distractor	4	0.92	3	right	6	38	P300
target	1	0.99	4	right	6	38	P300
distractor	2	1.59	5	right	6	38	P300
target	1	1.18	6	right	6	38	P300
distractor	2	0.79	7	right	6	38	P300
distractor	2	0.87	8	right	6	38	P300
target	1	1.13	9	right	6	38	P300
distractor	5	0.87	10	right	6	38	P300
target	1	1.77	11	right	6	38	P300
distractor	3	0.85	12	right	6	38	P300
distractor	2	1.4	13	right	6	38	P300
distractor	3	1.76	14	right	6	38	P300
distractor	4	0.83	15	right	6	38	P300
distractor	4	0.86	16	right	6	38	P300
target	1	0.87	17	right	6	38	P300
distractor	4	0.9	18	right	6	38	P300
distractor	2	0.8	19	right	6	38	P300
target	1	1.16	20	right	6	38	P300
distractor	2	0.94	21	right	6	38	P300
distractor	5	0.7	22	right	6	38	P300
distractor	5	0.74	23	right	6	38	P300
distractor	5	1.03	24	right	6	38	P300
distractor	2	1.09	25	right	6	38	P300
distractor	4	0.98	26	right	6	38	P300
target	1	1.3	27	right	6	38	P300
distractor	5	0.74	28	right	6	38	P300
distractor	4	0.98	29	right	6	38	P300
distractor	2	1	30	right	6	38	P300
distractor	4	1.28	31	right	6	38	P300
target	1	0.96	32	right	6	38	P300
distractor	2	0.73	33	right	6	38	P300
distractor	4	0.79	34	right	6	38	P300
distractor	2	0.89	35	right	6	38	P300
distractor	3	0.72	36	right	6	38	P300
distractor	4	0.98	37	right	6	38	P300
distractor	2	0.82	38	right	6	38	P300
target	1	2.21	39	right	6	38	P300
distractor	2	1.22	40	right	6	38	P300
target	1	1.45	41	right	6	38	P300
distractor	3	1.08	42	right	6	38	P300
target	1	0.79	43	right	6	38	P300
distractor	5	1.06	44	right	6	38	P300
distractor	4	1.15	45	right	6	38	P300
target	1	1.57	46	right	6	38	P300
distractor	5	1.64	47	right	6	38	P300
target	1	0.91	48	right	6	38	P300
distractor	2	1.43	49	right	6	38	P300
distractor	2	1.41	50	right	6	38	P300
distractor	5	1.17	51	right	6	38	P300
target	1	0.72	52	right	6	38	P300
distractor	3	1.14	53	right	6	38	P300
target	1	0.86	54	right	6	38	P300
distractor	5	1.08	55	right	6	38	P300
target	1	1.12	56	right	6	38	P300
distractor	5	1.02	57	right	6	38	P300
distractor	4	1.13	58	right	6	38	P300
distractor	2	1.18	59	right	6	38	P300
distractor	3	0.83	60	right	6	38	P300
distractor	3	1.16	61	right	6	38	P300
distractor	5	1.78	62	right	6	38	P300
distractor	5	0.78	63	right	6	38	P300
target	1	0.94	64	right	6	38	P300
distractor	2	0.78	65	right	6	38	P300
distractor	3	0.72	66	right	6	38	P300
target	1	1.01	67	right	6	38	P300
distractor	4	1.13	68	right	6	38	P300
distractor	3	2.15	69	right	6	38	P300
distractor	2	0.79	70	right	6	38	P300
distractor	2	1.58	71	right	6	38	P300
distractor	4	0.81	72	right	6	38	P300
target	1	1.11	73	right	6	38	P300
distractor	4	0.82	74	right	6	38	P300
distractor	5	0.82	75	right	6	38	P300
distractor	3	0.85	76	right	6	38	P300
distractor	4	1.1	77	right	6	38	P300
