condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	3	1.51	92	right	1	5	P300
target	5	0.77	93	right	1	5	P300
distractor	2	1.28	94	right	1	5	P300
distractor	3	1.07	95	right	1	5	P300
distractor	4	1.33	96	right	1	5	P300
distractor	4	1.09	97	right	1	5	P300
target	5	2.11	98	right	1	5	P300
distractor	3	0.9	99	right	1	5	P300
distractor	4	0.99	100	right	1	5	P300
distractor	1	0.87	101	right	1	5	P300
distractor	3	1.28	102	right	1	5	P300
distractor	2	0.85	103	right	1	5	P300
distractor	2	1.39	104	right	1	5	P300
distractor	4	0.73	105	right	1	5	P300
distractor	4	0.81	106	right	1	5	P300
distractor	4	0.95	107	right	1	5	P300
distractor	3	0.75	108	right	1	5	P300
target	5	0.79	109	right	1	5	P300
distractor	1	1.5	110	right	1	5	P300
target	5	0.9	111	right	1	5	P300
distractor	4	0.8	112	right	1	5	P300
distractor	3	1.51	113	right	1	5	P300
distractor	3	1.07	114	right	1	5	P300
distractor	2	1.13	115	right	1	5	P300
distractor	3	1.65	116	right	1	5	P300
distractor	4	1.24	117	right	1	5	P300
distractor	2	0.83	118	right	1	5	P300
distractor	1	0.7	119	right	1	5	P300
target	5	1.04	120	right	1	5	P300
distractor	1	1.31	1	left	2	5	P300
target	3	0.75	2	left	2	5	P300
distractor	5	1.08	3	left	2	5	P300
distractor	5	1.01	4	left	2	5	P300
target	3	1.31	5	left	2	5	P300
distractor	1	1.47	6	left	2	5	P300
target	3	1.47	7	left	2	5	P300
distractor	2	0.88	8	left	2	5	P300
distractor	2	0.9	9	left	2	5	P300
distractor	5	1.09	10	left	2	5	P300
target	3	0.71	11	left	2	5	P300
distractor	4	1.43	12	left	2	5	P300
distractor	2	1.08	13	left	2	5	P300
target	3	0.95	14	left	2	5	P300
distractor	4	1.14	15	left	2	5	P300
distractor	5	2.05	16	left	2	5	P300
target	3	1.4	17	left	2	5	P300
distractor	4	0.8	18	left	2	5	P300
target	3	1.16	19	left	2	5	P300
distractor	5	0.91	20	left	2	5	P300
target	3	2.24	21	left	2	5	P300
distractor	1	1.72	22	left	2	5	P300
distractor	2	1	23	left	2	5	P300
distractor	4	1.18	24	left	2	5	P300
distractor	5	1.64	25	left	2	5	P300
distractor	1	0.72	26	left	2	5	P300
distractor	1	0.85	27	left	2	5	P300
distractor	1	0.78	28	left	2	5	P300
distractor	4	0.72	29	left	2	5	P300
distractor	2	0.88	30	left	2	5	P300
distractor	2	1.77	31	left	2	5	P300
distractor	2	0.82	32	left	2	5	P300
distractor	5	0.75	33	left	2	5	P300
distractor	4	1.93	34	left	2	5	P300
distractor	5	0.99	35	left	2	5	P300
distractor	4	0.97	36	left	2	5	P300
distractor	4	1.2	37	left	2	5	P300
distractor	1	1.43	38	left	2	5	P300
distractor	4	0.81	39	left	2	5	P300
distractor	1	0.79	40	left	2	5	P300
distractor	1	0.93	41	left	2	5	P300
target	3	1.51	42	left	2	5	P300
distractor	4	0.95	43	left	2	5	P300
target	3	1.2	44	left	2	5	P300
distractor	2	1.61	45	left	2	5	P300
target	3	0.79	46	left	2	5	P300
distractor	2	0.85	47	left	2	5	P300
target	3	1.83	48	left	2	5	P300
distractor	1	0.83	49	left	2	5	P300
target	3	0.7	50	left	2	5	P300
distractor	2	1.59	51	left	2	5	P300
target	3	0.77	52	left	2	5	P300
distractor	4	0.84	53	left	2	5	P300
distractor	5	0.82	54	left	2	5	P300
distractor	1	1.8	55	left	2	5	P300
distractor	5	0.73	56	left	2	5	P300
target	3	0.87	57	left	2	5	P300
distractor	4	1.19	58	left	2	5	P300
target	3	0.77	59	left	2	5	P300
distractor	1	1.07	60	left	2	5	P300
distractor	5	0.94	61	left	2	5	P300
target	3	0.7	62	left	2	5	P300
distractor	4	1.1	63	left	2	5	P300
distractor	2	0.88	64	left	2	5	P300
distractor	2	0.8	65	left	2	5	P300
distractor	5	2.3	66	left	2	5	P300
distractor	2	1.49	67	left	2	5	P300
target	3	0.95	68	left	2	5	P300
distractor	5	0.86	69	left	2	5	P300
distractor	4	0.7	70	left	2	5	P300
distractor	5	1.26	71	left	2	5	P300
distractor	4	0.83	72	left	2	5	P300
distractor	1	1.01	73	left	2	5	P300
target	3	1.12	74	left	2	5	P300
distractor	4	1.3	75	left	2	5	P300
distractor	4	0.77	76	left	2	5	P300
target	3	0.74	77	left	2	5	P300
distractor	1	0.72	78	left	2	5	P300
target	3	1.34	79	left	2	5	P300
distractor	1	0.92	80	left	2	5	P300
distractor	1	0.71	81	left	2	5	P300
distractor	5	0.8	82	left	2	5	P300
distractor	2	0.79	83	left	2	5	P300
distractor	2	1.49	84	left	2	5	P300
distractor	1	1.28	85	left	2	5	P300
distractor	2	0.82	86	left	2	5	P300
distractor	4	1.08	87	left	2	5	P300
target	3	0.99	88	left	2	5	P300
distractor	5	0.74	89	left	2	5	P300
distractor	4	0.89	90	left	2	5	P300
distractor	2	1.3	91	left	2	5	P300
distractor	1	0.75	92	left	2	5	P300
distractor	2	0.81	93	left	2	5	P300
target	3	0.89	94	left	2	5	P300
distractor	4	0.7	95	left	2	5	P300
distractor	2	1.34	96	left	2	5	P300
distractor	5	0.91	97	left	2	5	P300
distractor	1	1.14	98	left	2	5	P300
distractor	5	1.02	99	left	2	5	P300
distractor	1	1.35	100	left	2	5	P300
distractor	4	1.16	101	left	2	5	P300
distractor	4	0.92	102	left	2	5	P300
distractor	1	0.75	103	left	2	5	P300
distractor	5	0.93	104	left	2	5	P300
distractor	2	0.7	105	left	2	5	P300
distractor	4	0.73	106	left	2	5	P300
distractor	5	1.46	107	left	2	5	P300
target	3	1.01	108	left	2	5	P300
distractor	4	1.37	109	left	2	5	P300
distractor	1	1.28	110	left	2	5	P300
distractor	1	1.02	111	left	2	5	P300
distractor	5	1.26	112	left	2	5	P300
distractor	5	1.95	113	left	2	5	P300
distractor	2	1.98	114	left	2	5	P300
distractor	1	0.82	115	left	2	5	P300
distractor	2	1.73	116	left	2	5	P300
distractor	2	0.97	117	left	2	5	P300
distractor	5	0.8	118	left	2	5	P300
distractor	5	0.92	119	left	2	5	P300
distractor	2	1.08	120	left	2	5	P300
distractor	5	1.85	1	left	3	5	P300
target	1	1.18	2	left	3	5	P300
distractor	5	1.72	3	left	3	5	P300
distractor	5	1.11	4	left	3	5	P300
distractor	3	0.8	5	left	3	5	P300
distractor	2	0.7	6	left	3	5	P300
distractor	4	1.03	7	left	3	5	P300
distractor	2	2.26	8	left	3	5	P300
distractor	5	1.38	9	left	3	5	P300
distractor	4	0.73	10	left	3	5	P300
target	1	0.89	11	left	3	5	P300
distractor	5	0.76	12	left	3	5	P300
target	1	0.83	13	left	3	5	P300
distractor	5	1.19	14	left	3	5	P300
distractor	4	0.87	15	left	3	5	P300
target	1	1	16	left	3	5	P300
distractor	5	0.84	17	left	3	5	P300
distractor	3	0.92	18	left	3	5	P300
distractor	2	0.9	19	left	3	5	P300
distractor	2	1.08	20	left	3	5	P300
distractor	3	0.73	21	left	3	5	P300
distractor	3	2.89	22	left	3	5	P300
distractor	4	0.76	23	left	3	5	P300
distractor	2	0.72	24	left	3	5	P300
target	1	1.74	25	left	3	5	P300
distractor	4	0.89	26	left	3	5	P300
distractor	4	0.7	27	left	3	5	P300
distractor	4	0.82	28	left	3	5	P300
distractor	5	1.41	29	left	3	5	P300
distractor	3	1.28	30	left	3	5	P300
distractor	2	1.14	31	left	3	5	P300
distractor	3	1.45	32	left	3	5	P300
target	1	0.97	33	left	3	5	P300
distractor	2	1.79	34	left	3	5	P300
distractor	2	0.83	35	left	3	5	P300
distractor	4	0.99	36	left	3	5	P300
distractor	2	1.46	37	left	3	5	P300
distractor	5	1.04	38	left	3	5	P300
target	1	0.81	39	left	3	5	P300
distractor	4	0.87	40	left	3	5	P300
distractor	2	1.55	41	left	3	5	P300
distractor	2	1.02	42	left	3	5	P300
target	1	0.88	43	left	3	5	P300
distractor	5	1.12	44	left	3	5	P300
target	1	0.76	45	left	3	5	P300
distractor	5	0.89	46	left	3	5	P300
target	1	1.28	47	left	3	5	P300
distractor	3	1.54	48	left	3	5	P300
target	1	0.88	49	left	3	5	P300
distractor	2	0.78	50	left	3	5	P300
target	1	1.01	51	left	3	5	P300
distractor	4	1.58	52	left	3	5	P300
distractor	4	1.17	53	left	3	5	P300
target	1	0.78	54	left	3	5	P300
distractor	2	0.77	55	left	3	5	P300
distractor	2	0.83	56	left	3	5	P300
target	1	0.95	57	left	3	5	P300
distractor	4	1.95	58	left	3	5	P300
distractor	5	1.36	59	left	3	5	P300
distractor	2	0.84	60	left	3	5	P300
distractor	3	0.98	61	left	3	5	P300
distractor	5	0.71	62	left	3	5	P300
distractor	5	1.34	63	left	3	5	P300
target	1	1.24	64	left	3	5	P300
distractor	3	1.14	65	left	3	5	P300
distractor	5	1.1	66	left	3	5	P300
distractor	3	0.73	67	left	3	5	P300
distractor	4	1.02	68	left	3	5	P300
distractor	5	1.09	69	left	3	5	P300
distractor	2	1.11	70	left	3	5	P300
distractor	3	1.68	71	left	3	5	P300
distractor	3	0.87	72	left	3	5	P300
target	1	0.82	73	left	3	5	P300
distractor	5	0.95	74	left	3	5	P300
distractor	5	1.11	75	left	3	5	P300
target	1	1.52	76	left	3	5	P300
distractor	5	1.29	77	left	3	5	P300
distractor	5	1.01	78	left	3	5	P300
distractor	2	0.91	79	left	3	5	P300
distractor	2	1.29	80	left	3	5	P300
target	1	0.9	81	left	3	5	P300
distractor	3	0.93	82	left	3	5	P300
distractor	3	0.7	83	left	3	5	P300
distractor	3	1	84	left	3	5	P300
distractor	2	0.79	85	left	3	5	P300
distractor	5	2.17	86	left	3	5	P300
distractor	3	0.74	87	left	3	5	P300
distractor	5	0.71	88	left	3	5	P300
distractor	2	1.01	89	left	3	5	P300
distractor	4	2.48	90	left	3	5	P300
distractor	4	0.83	91	left	3	5	P300
distractor	3	0.76	92	left	3	5	P300
distractor	4	0.74	93	left	3	5	P300
distractor	4	0.7	94	left	3	5	P300
distractor	2	1.11	95	left	3	5	P300
distractor	3	0.88	96	left	3	5	P300
distractor	4	1.44	97	left	3	5	P300
target	1	0.8	98	left	3	5	P300
distractor	4	1.04	99	left	3	5	P300
distractor	4	0.72	100	left	3	5	P300
distractor	4	0.86	101	left	3	5	P300
distractor	3	1.73	102	left	3	5	P300
distractor	4	1.1	103	left	3	5	P300
distractor	5	0.97	104	left	3	5	P300
distractor	2	1.86	105	left	3	5	P300
target	1	0.88	106	left	3	5	P300
distractor	4	0.96	107	left	3	5	P300
target	1	0.73	108	left	3	5	P300
distractor	2	1.08	109	left	3	5	P300
distractor	4	1.39	110	left	3	5	P300
distractor	5	0.89	111	left	3	5	P300
target	1	1.01	112	left	3	5	P300
distractor	3	1.13	113	left	3	5	P300
target	1	1.65	114	left	3	5	P300
distractor	2	0.83	115	left	3	5	P300
distractor	3	1.86	116	left	3	5	P300
distractor	3	1.06	117	left	3	5	P300
target	1	1.49	118	left	3	5	P300
distractor	3	1.41	119	left	3	5	P300
distractor	3	1.18	120	left	3	5	P300
distractor	1	1.58	1	left	4	5	P300
target	4	1.05	2	left	4	5	P300
distractor	2	1.29	3	left	4	5	P300
distractor	5	0.77	4	left	4	5	P300
target	4	0.95	5	left	4	5	P300
distractor	2	0.91	6	left	4	5	P300
target	4	2.33	7	left	4	5	P300
distractor	1	1.28	8	left	4	5	P300
distractor	3	1.45	9	left	4	5	P300
distractor	3	1.19	10	left	4	5	P300
distractor	2	0.73	11	left	4	5	P300
distractor	3	1.36	12	left	4	5	P300
distractor	3	1.26	13	left	4	5	P300
distractor	5	1.22	14	left	4	5	P300
distractor	2	0.94	15	left	4	5	P300
distractor	5	0.83	16	left	4	5	P300
distractor	5	0.99	17	left	4	5	P300
distractor	2	0.92	18	left	4	5	P300
distractor	5	0.74	19	left	4	5	P300
distractor	2	1.34	20	left	4	5	P300
distractor	3	1.17	21	left	4	5	P300
distractor	5	0.77	22	left	4	5	P300
distractor	5	1.11	23	left	4	5	P300
distractor	2	1.99	24	left	4	5	P300
target	4	1.03	25	left	4	5	P300
distractor	2	0.71	26	left	4	5	P300
target	4	2.18	27	left	4	5	P300
distractor	1	1.15	28	left	4	5	P300
distractor	1	0.98	29	left	4	5	P300
distractor	1	2.03	30	left	4	5	P300
distractor	1	0.95	31	left	4	5	P300
distractor	3	0.8	32	left	4	5	P300
distractor	2	0.7	33	left	4	5	P300
distractor	2	1.38	34	left	4	5	P300
distractor	3	0.76	35	left	4	5	P300
distractor	5	1.39	36	left	4	5	P300
distractor	3	0.73	37	left	4	5	P300
distractor	3	1.13	38	left	4	5	P300
distractor	1	0.71	39	left	4	5	P300
distractor	1	1.25	40	left	4	5	P300
distractor	1	0.7	41	left	4	5	P300
distractor	3	1.68	42	left	4	5	P300
distractor	5	1.08	43	left	4	5	P300
distractor	5	1.38	44	left	4	5	P300
target	4	1.81	45	left	4	5	P300
distractor	5	1.07	46	left	4	5	P300
target	4	1.04	47	left	4	5	P300
distractor	3	1.21	48	left	4	5	P300
target	4	1.84	49	left	4	5	P300
distractor	1	1.38	50	left	4	5	P300
target	4	1	51	left	4	5	P300
distractor	1	0.76	52	left	4	5	P300
target	4	1.05	53	left	4	5	P300
distractor	1	0.71	54	left	4	5	P300
target	4	2.93	55	left	4	5	P300
distractor	3	1.5	56	left	4	5	P300
distractor	5	0.74	57	left	4	5	P300
distractor	2	1.08	58	left	4	5	P300
distractor	1	1	59	left	4	5	P300
distractor	3	1.43	60	left	4	5	P300
distractor	2	0.9	61	left	4	5	P300
target	4	0.77	62	left	4	5	P300
distractor	3	0.78	63	left	4	5	P300
distractor	1	0.75	64	left	4	5	P300
distractor	3	1.01	65	left	4	5	P300
distractor	3	0.73	66	left	4	5	P300
distractor	5	0.93	67	left	4	5	P300
distractor	2	0.81	68	left	4	5	P300
distractor	1	0.76	69	left	4	5	P300
distractor	3	1.27	70	left	4	5	P300
distractor	3	1.39	71	left	4	5	P300
distractor	2	1.28	72	left	4	5	P300
distractor	2	0.91	73	left	4	5	P300
target	4	0.97	74	left	4	5	P300
distractor	3	1.25	75	left	4	5	P300
target	4	1.14	76	left	4	5	P300
distractor	2	1.03	77	left	4	5	P300
target	4	0.81	78	left	4	5	P300
distractor	5	0.82	79	left	4	5	P300
distractor	3	1.04	80	left	4	5	P300
distractor	5	1.37	81	left	4	5	P300
distractor	5	0.9	82	left	4	5	P300
distractor	1	1.05	83	left	4	5	P300
distractor	1	2.66	84	left	4	5	P300
distractor	2	0.89	85	left	4	5	P300
target	4	1.38	86	left	4	5	P300
distractor	2	1.08	87	left	4	5	P300
target	4	0.91	88	left	4	5	P300
distractor	5	0.73	89	left	4	5	P300
target	4	1	90	left	4	5	P300
distractor	1	1.08	91	left	4	5	P300
distractor	1	1.47	92	left	4	5	P300
distractor	1	0.73	93	left	4	5	P300
distractor	2	1.15	94	left	4	5	P300
distractor	2	0.72	95	left	4	5	P300
distractor	2	0.75	96	left	4	5	P300
distractor	1	1.12	97	left	4	5	P300
distractor	1	1.03	98	left	4	5	P300
target	4	0.79	99	left	4	5	P300
distractor	5	0.88	100	left	4	5	P300
distractor	3	0.75	101	left	4	5	P300
distractor	5	1.21	102	left	4	5	P300
target	4	1.19	103	left	4	5	P300
distractor	5	1.2	104	left	4	5	P300
target	4	2.12	105	left	4	5	P300
distractor	3	1.78	106	left	4	5	P300
distractor	5	1.4	107	left	4	5	P300
target	4	1.07	108	left	4	5	P300
distractor	3	1.03	109	left	4	5	P300
distractor	1	0.74	110	left	4	5	P300
distractor	5	0.78	111	left	4	5	P300
distractor	3	1.1	112	left	4	5	P300
distractor	2	0.9	113	left	4	5	P300
distractor	2	0.75	114	left	4	5	P300
distractor	5	1.41	115	left	4	5	P300
distractor	5	0.9	116	left	4	5	P300
target	4	0.73	117	left	4	5	P300
distractor	2	0.74	118	left	4	5	P300
target	4	0.72	119	left	4	5	P300
distractor	1	0.8	120	left	4	5	P300
distractor	2	0.92	1	right	5	5	P300
distractor	1	1.23	2	right	5	5	P300
distractor	4	2.1	3	right	5	5	P300
distractor	3	1.27	4	right	5	5	P300
distractor	3	1.38	5	right	5	5	P300
target	5	0.8	6	right	5	5	P300
distractor	1	1.1	7	right	5	5	P300
distractor	1	0.8	8	right	5	5	P300
distractor	2	1.14	9	right	5	5	P300
target	5	1.52	10	right	5	5	P300
distractor	2	0.91	11	right	5	5	P300
distractor	2	0.8	12	right	5	5	P300
distractor	1	1.71	13	right	5	5	P300
distractor	4	0.83	14	right	5	5	P300
distractor	4	0.85	15	right	5	5	P300
distractor	2	2.52	16	right	5	5	P300
distractor	2	1.97	17	right	5	5	P300
distractor	4	1.5	18	right	5	5	P300
distractor	3	0.75	19	right	5	5	P300
target	5	1.36	20	right	5	5	P300
distractor	4	0.93	21	right	5	5	P300
target	5	0.93	22	right	5	5	P300
distractor	1	0.84	23	right	5	5	P300
distractor	1	0.84	24	right	5	5	P300
distractor	3	0.79	25	right	5	5	P300
distractor	3	0.87	26	right	5	5	P300
distractor	4	0.72	27	right	5	5	P300
distractor	3	0.92	28	right	5	5	P300
distractor	3	1	29	right	5	5	P300
distractor	1	2.96	30	right	5	5	P300
target	5	0.79	31	right	5	5	P300
distractor	2	1.21	32	right	5	5	P300
distractor	4	0.83	33	right	5	5	P300
distractor	2	0.86	34	right	5	5	P300
distractor	4	1.87	35	right	5	5	P300
target	5	1.05	36	right	5	5	P300
distractor	4	1.5	37	right	5	5	P300
distractor	2	2.16	38	right	5	5	P300
distractor	4	1.04	39	right	5	5	P300
distractor	1	1.52	40	right	5	5	P300
distractor	2	1.83	41	right	5	5	P300
target	5	0.93	42	right	5	5	P300
distractor	3	0.98	43	right	5	5	P300
target	5	0.75	44	right	5	5	P300
distractor	4	0.85	45	right	5	5	P300
distractor	2	1.56	46	right	5	5	P300
distractor	1	1.96	47	right	5	5	P300
target	5	0.72	48	right	5	5	P300
distractor	3	0.8	49	right	5	5	P300
target	5	0.97	50	right	5	5	P300
distractor	2	0.98	51	right	5	5	P300
distractor	2	0.73	52	right	5	5	P300
distractor	4	0.87	53	right	5	5	P300
target	5	0.75	54	right	5	5	P300
distractor	2	0.92	55	right	5	5	P300
distractor	1	0.72	56	right	5	5	P300
distractor	3	1.19	57	right	5	5	P300
target	5	1.78	58	right	5	5	P300
distractor	3	1.63	59	right	5	5	P300
distractor	1	1	60	right	5	5	P300
distractor	1	0.74	61	right	5	5	P300
distractor	3	1.43	62	right	5	5	P300
target	5	1.03	63	right	5	5	P300
distractor	3	0.79	64	right	5	5	P300
distractor	4	1.14	65	right	5	5	P300
distractor	1	1.39	66	right	5	5	P300
target	5	0.86	67	right	5	5	P300
distractor	3	1.26	68	right	5	5	P300
target	5	0.87	69	right	5	5	P300
distractor	4	1.34	70	right	5	5	P300
distractor	2	1.07	71	right	5	5	P300
distractor	3	1.52	72	right	5	5	P300
distractor	1	0.83	73	right	5	5	P300
distractor	3	1.32	74	right	5	5	P300
distractor	2	0.84	75	right	5	5	P300
distractor	1	0.98	76	right	5	5	P300
distractor	2	1.61	77	right	5	5	P300
distractor	2	1.2	78	right	5	5	P300
distractor	2	1.46	79	right	5	5	P300
distractor	2	1.1	80	right	5	5	P300
distractor	4	1.11	81	right	5	5	P300
distractor	2	1.88	82	right	5	5	P300
target	5	0.8	83	right	5	5	P300
distractor	3	1.46	84	right	5	5	P300
distractor	1	1.12	85	right	5	5	P300
distractor	4	1.57	86	right	5	5	P300
distractor	1	2.41	87	right	5	5	P300
distractor	3	0.84	88	right	5	5	P300
target	5	1.71	89	right	5	5	P300
distractor	1	0.91	90	right	5	5	P300
target	5	0.79	91	right	5	5	P300
distractor	4	2.21	92	right	5	5	P300
distractor	4	0.78	93	right	5	5	P300
distractor	3	0.85	94	right	5	5	P300
distractor	1	1.74	95	right	5	5	P300
distractor	3	0.9	96	right	5	5	P300
distractor	1	1.02	97	right	5	5	P300
distractor	4	0.83	98	right	5	5	P300
target	5	1	99	right	5	5	P300
distractor	2	1.01	100	right	5	5	P300
target	5	2.17	101	right	5	5	P300
distractor	4	0.94	102	right	5	5	P300
distractor	3	2.61	103	right	5	5	P300
target	5	0.93	104	right	5	5	P300
distractor	1	1.12	105	right	5	5	P300
target	5	0.75	106	right	5	5	P300
distractor	3	1.4	107	right	5	5	P300
target	5	1.07	108	right	5	5	P300
distractor	1	1.07	109	right	5	5	P300
distractor	4	1.45	110	right	5	5	P300
distractor	1	1.05	111	right	5	5	P300
distractor	3	1.5	112	right	5	5	P300
distractor	1	1	113	right	5	5	P300
distractor	4	1.02	114	right	5	5	P300
distractor	2	1.01	115	right	5	5	P300
distractor	3	1.37	116	right	5	5	P300
distractor	4	0.97	117	right	5	5	P300
target	5	0.79	118	right	5	5	P300
distractor	2	1.19	119	right	5	5	P300
distractor	4	1.69	120	right	5	5	P300
distractor	2	1.94	1	right	6	5	P300
distractor	4	1.27	2	right	6	5	P300
distractor	2	1.04	3	right	6	5	P300
distractor	1	2.53	4	right	6	5	P300
distractor	1	1.16	5	right	6	5	P300
distractor	2	0.98	6	right	6	5	P300
distractor	2	1.57	7	right	6	5	P300
distractor	4	1.1	8	right	6	5	P300
distractor	5	1.01	9	right	6	5	P300
distractor	4	1.16	10	right	6	5	P300
distractor	4	0.83	11	right	6	5	P300
distractor	2	0.73	12	right	6	5	P300
distractor	1	1.24	13	right	6	5	P300
distractor	4	1.01	14	right	6	5	P300
distractor	5	0.96	15	right	6	5	P300
distractor	1	1.56	16	right	6	5	P300
distractor	4	1.49	17	right	6	5	P300
distractor	1	0.84	18	right	6	5	P300
target	3	0.95	19	right	6	5	P300
distractor	5	1.21	20	right	6	5	P300
distractor	1	1.05	21	right	6	5	P300
distractor	4	1.28	22	right	6	5	P300
distractor	2	0.72	23	right	6	5	P300
distractor	1	1.27	24	right	6	5	P300
target	3	0.83	25	right	6	5	P300
distractor	4	0.88	26	right	6	5	P300
target	3	0.75	27	right	6	5	P300
distractor	1	1.15	28	right	6	5	P300
distractor	2	1.04	29	right	6	5	P300
target	3	0.7	30	right	6	5	P300
distractor	1	0.9	31	right	6	5	P300
distractor	5	0.77	32	right	6	5	P300
distractor	5	1.13	33	right	6	5	P300
distractor	2	0.82	34	right	6	5	P300
distractor	2	0.82	35	right	6	5	P300
target	3	1.14	36	right	6	5	P300
distractor	1	0.9	37	right	6	5	P300
distractor	5	1.22	38	right	6	5	P300
distractor	5	0.94	39	right	6	5	P300
target	3	0.93	40	right	6	5	P300
distractor	1	1.02	41	right	6	5	P300
target	3	0.9	42	right	6	5	P300
distractor	2	2.3	43	right	6	5	P300
distractor	2	0.9	44	right	6	5	P300
distractor	5	0.72	45	right	6	5	P300
distractor	5	0.77	46	right	6	5	P300
distractor	4	0.91	47	right	6	5	P300
distractor	5	1.56	48	right	6	5	P300
distractor	2	0.91	49	right	6	5	P300
distractor	4	1.45	50	right	6	5	P300
distractor	5	0.83	51	right	6	5	P300
target	3	1.26	52	right	6	5	P300
distractor	4	0.78	53	right	6	5	P300
target	3	1.52	54	right	6	5	P300
distractor	2	1.15	55	right	6	5	P300
distractor	1	1.01	56	right	6	5	P300
distractor	5	2.84	57	right	6	5	P300
distractor	5	1.16	58	right	6	5	P300
distractor	2	2.45	59	right	6	5	P300
distractor	5	1.12	60	right	6	5	P300
distractor	1	1.94	61	right	6	5	P300
distractor	2	1.2	62	right	6	5	P300
distractor	2	1.04	63	right	6	5	P300
distractor	4	0.9	64	right	6	5	P300
distractor	4	0.92	65	right	6	5	P300
distractor	4	0.94	66	right	6	5	P300
distractor	1	0.77	67	right	6	5	P300
distractor	1	1.03	68	right	6	5	P300
target	3	3.35	69	right	6	5	P300
distractor	4	0.71	70	right	6	5	P300
target	3	1.17	71	right	6	5	P300
distractor	1	0.82	72	right	6	5	P300
distractor	1	1.53	73	right	6	5	P300
target	3	1.07	74	right	6	5	P300
distractor	4	0.74	75	right	6	5	P300
distractor	2	1.01	76	right	6	5	P300
distractor	1	0.8	77	right	6	5	P300
