condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	4	0.9	96	right	1	31	P300
distractor	5	1.68	97	right	1	31	P300
distractor	5	0.79	98	right	1	31	P300
distractor	2	2.59	99	right	1	31	P300
target	3	0.8	100	right	1	31	P300
distractor	4	0.71	101	right	1	31	P300
distractor	5	1.55	102	right	1	31	P300
target	3	1.33	103	right	1	31	P300
distractor	4	0.86	104	right	1	31	P300
target	3	1.14	105	right	1	31	P300
distractor	5	0.7	106	right	1	31	P300
distractor	4	1.79	107	right	1	31	P300
distractor	1	0.81	108	right	1	31	P300
target	3	1.04	109	right	1	31	P300
distractor	4	1.19	110	right	1	31	P300
distractor	4	0.77	111	right	1	31	P300
target	3	0.82	112	right	1	31	P300
distractor	5	1.27	113	right	1	31	P300
distractor	2	0.91	114	right	1	31	P300
distractor	1	0.85	115	right	1	31	P300
distractor	1	1.45	116	right	1	31	P300
target	3	1.26	117	right	1	31	P300
distractor	2	1.01	118	right	1	31	P300
distractor	4	0.71	119	right	1	31	P300
distractor	2	1.16	120	right	1	31	P300
target	4	0.84	1	left	2	31	P300
distractor	5	0.98	2	left	2	31	P300
distractor	3	1.38	3	left	2	31	P300
distractor	3	0.95	4	left	2	31	P300
distractor	5	0.81	5	left	2	31	P300
target	4	1.22	6	left	2	31	P300
distractor	3	1.09	7	left	2	31	P300
target	4	1.32	8	left	2	31	P300
distractor	2	0.7	9	left	2	31	P300
target	4	0.92	10	left	2	31	P300
distractor	1	0.86	11	left	2	31	P300
distractor	3	1.54	12	left	2	31	P300
distractor	2	0.7	13	left	2	31	P300
distractor	2	0.89	14	left	2	31	P300
distractor	3	1.04	15	left	2	31	P300
distractor	3	0.77	16	left	2	31	P300
distractor	3	1.47	17	left	2	31	P300
distractor	3	0.95	18	left	2	31	P300
distractor	1	1.45	19	left	2	31	P300
distractor	3	1.67	20	left	2	31	P300
distractor	5	0.94	21	left	2	31	P300
distractor	5	0.94	22	left	2	31	P300
distractor	1	1	23	left	2	31	P300
target	4	1.03	24	left	2	31	P300
distractor	5	1.12	25	left	2	31	P300
target	4	1.14	26	left	2	31	P300
distractor	5	1.47	27	left	2	31	P300
distractor	1	0.73	28	left	2	31	P300
distractor	2	0.72	29	left	2	31	P300
distractor	2	0.75	30	left	2	31	P300
distractor	2	0.87	31	left	2	31	P300
target	4	0.88	32	left	2	31	P300
distractor	3	0.89	33	left	2	31	P300
distractor	2	0.7	34	left	2	31	P300
distractor	5	0.9	35	left	2	31	P300
distractor	1	1.14	36	left	2	31	P300
target	4	0.9	37	left	2	31	P300
distractor	1	1.63	38	left	2	31	P300
distractor	3	0.88	39	left	2	31	P300
target	4	0.94	40	left	2	31	P300
distractor	2	1.54	41	left	2	31	P300
target	4	1.25	42	left	2	31	P300
distractor	2	0.77	43	left	2	31	P300
target	4	1.72	44	left	2	31	P300
distractor	1	1.12	45	left	2	31	P300
target	4	0.71	46	left	2	31	P300
distractor	5	2.08	47	left	2	31	P300
target	4	1.31	48	left	2	31	P300
distractor	1	1.08	49	left	2	31	P300
distractor	1	0.85	50	left	2	31	P300
distractor	3	1.15	51	left	2	31	P300
target	4	0.86	52	left	2	31	P300
distractor	1	0.94	53	left	2	31	P300
distractor	5	0.77	54	left	2	31	P300
distractor	2	1.7	55	left	2	31	P300
target	4	0.97	56	left	2	31	P300
distractor	1	1.12	57	left	2	31	P300
distractor	5	1.49	58	left	2	31	P300
distractor	1	1.36	59	left	2	31	P300
distractor	1	0.82	60	left	2	31	P300
distractor	3	1.17	61	left	2	31	P300
distractor	1	0.84	62	left	2	31	P300
distractor	1	0.86	63	left	2	31	P300
distractor	3	1.25	64	left	2	31	P300
distractor	1	0.87	65	left	2	31	P300
distractor	1	1.32	66	left	2	31	P300
target	4	0.7	67	left	2	31	P300
distractor	3	1.16	68	left	2	31	P300
target	4	0.82	69	left	2	31	P300
distractor	5	0.82	70	left	2	31	P300
distractor	2	0.86	71	left	2	31	P300
target	4	1.35	72	left	2	31	P300
distractor	1	0.7	73	left	2	31	P300
distractor	3	1.22	74	left	2	31	P300
distractor	3	0.97	75	left	2	31	P300
distractor	1	0.97	76	left	2	31	P300
distractor	2	0.98	77	left	2	31	P300
distractor	2	1.2	78	left	2	31	P300
target	4	1.27	79	left	2	31	P300
distractor	5	0.87	80	left	2	31	P300
target	4	1.08	81	left	2	31	P300
distractor	2	0.94	82	left	2	31	P300
distractor	2	0.83	83	left	2	31	P300
distractor	2	0.72	84	left	2	31	P300
distractor	5	0.72	85	left	2	31	P300
distractor	5	1.09	86	left	2	31	P300
distractor	5	0.91	87	left	2	31	P300
target	4	1	88	left	2	31	P300
distractor	5	0.76	89	left	2	31	P300
distractor	1	0.81	90	left	2	31	P300
distractor	1	1.21	91	left	2	31	P300
distractor	3	0.74	92	left	2	31	P300
distractor	2	0.71	93	left	2	31	P300
distractor	3	1.5	94	left	2	31	P300
distractor	5	0.85	95	left	2	31	P300
distractor	3	0.9	96	left	2	31	P300
distractor	1	1.02	97	left	2	31	P300
distractor	3	0.76	98	left	2	31	P300
target	4	0.73	99	left	2	31	P300
distractor	2	0.83	100	left	2	31	P300
distractor	2	1.38	101	left	2	31	P300
distractor	3	0.74	102	left	2	31	P300
distractor	2	1.36	103	left	2	31	P300
distractor	5	0.85	104	left	2	31	P300
distractor	5	0.75	105	left	2	31	P300
distractor	5	1.98	106	left	2	31	P300
distractor	2	0.94	107	left	2	31	P300
distractor	5	1.04	108	left	2	31	P300
distractor	2	0.94	109	left	2	31	P300
target	4	0.72	110	left	2	31	P300
distractor	2	1.93	111	left	2	31	P300
distractor	3	1.44	112	left	2	31	P300
distractor	1	0.82	113	left	2	31	P300
distractor	5	0.91	114	left	2	31	P300
distractor	5	0.75	115	left	2	31	P300
distractor	2	0.9	116	left	2	31	P300
target	4	1.12	117	left	2	31	P300
distractor	3	0.77	118	left	2	31	P300
distractor	5	0.88	119	left	2	31	P300
distractor	1	2.46	120	left	2	31	P300
distractor	5	1.17	1	right	3	31	P300
distractor	2	2.28	2	right	3	31	P300
distractor	5	0.79	3	right	3	31	P300
distractor	3	1.02	4	right	3	31	P300
distractor	2	1.08	5	right	3	31	P300
distractor	2	2.07	6	right	3	31	P300
target	1	0.9	7	right	3	31	P300
distractor	5	1.17	8	right	3	31	P300
distractor	5	0.78	9	right	3	31	P300
distractor	3	1.66	10	right	3	31	P300
target	1	1.77	11	right	3	31	P300
distractor	5	1.17	12	right	3	31	P300
distractor	4	1.56	13	right	3	31	P300
distractor	4	1.13	14	right	3	31	P300
distractor	4	2.41	15	right	3	31	P300
target	1	0.79	16	right	3	31	P300
distractor	2	1.15	17	right	3	31	P300
distractor	2	0.92	18	right	3	31	P300
target	1	0.77	19	right	3	31	P300
distractor	4	1.38	20	right	3	31	P300
distractor	2	1.7	21	right	3	31	P300
distractor	3	1.06	22	right	3	31	P300
distractor	3	1.23	23	right	3	31	P300
target	1	0.86	24	right	3	31	P300
distractor	5	1.02	25	right	3	31	P300
target	1	1.12	26	right	3	31	P300
distractor	4	1.74	27	right	3	31	P300
distractor	4	0.71	28	right	3	31	P300
target	1	0.87	29	right	3	31	P300
distractor	2	1.21	30	right	3	31	P300
target	1	0.92	31	right	3	31	P300
distractor	2	1.21	32	right	3	31	P300
distractor	3	1.06	33	right	3	31	P300
distractor	5	0.76	34	right	3	31	P300
distractor	2	1.52	35	right	3	31	P300
distractor	4	1.38	36	right	3	31	P300
distractor	2	0.93	37	right	3	31	P300
distractor	4	0.75	38	right	3	31	P300
distractor	3	1.53	39	right	3	31	P300
target	1	0.8	40	right	3	31	P300
distractor	5	0.96	41	right	3	31	P300
distractor	2	1.27	42	right	3	31	P300
distractor	5	1.09	43	right	3	31	P300
distractor	2	1.66	44	right	3	31	P300
target	1	0.77	45	right	3	31	P300
distractor	4	1.16	46	right	3	31	P300
distractor	2	0.7	47	right	3	31	P300
distractor	3	0.75	48	right	3	31	P300
target	1	1.39	49	right	3	31	P300
distractor	3	1.23	50	right	3	31	P300
target	1	1.19	51	right	3	31	P300
distractor	4	1.18	52	right	3	31	P300
target	1	0.91	53	right	3	31	P300
distractor	3	0.94	54	right	3	31	P300
distractor	5	0.7	55	right	3	31	P300
distractor	5	0.86	56	right	3	31	P300
distractor	4	1.43	57	right	3	31	P300
distractor	5	2.39	58	right	3	31	P300
distractor	5	1.12	59	right	3	31	P300
distractor	3	0.81	60	right	3	31	P300
target	1	1.07	61	right	3	31	P300
distractor	4	1.34	62	right	3	31	P300
target	1	1.11	63	right	3	31	P300
distractor	3	1.46	64	right	3	31	P300
target	1	2.38	65	right	3	31	P300
distractor	4	1.41	66	right	3	31	P300
distractor	3	0.72	67	right	3	31	P300
distractor	4	0.81	68	right	3	31	P300
distractor	5	1.09	69	right	3	31	P300
distractor	2	0.86	70	right	3	31	P300
distractor	4	1.59	71	right	3	31	P300
distractor	5	1.05	72	right	3	31	P300
distractor	3	0.87	73	right	3	31	P300
distractor	4	0.91	74	right	3	31	P300
distractor	3	0.75	75	right	3	31	P300
distractor	4	1.18	76	right	3	31	P300
distractor	2	1	77	right	3	31	P300
distractor	2	1.6	78	right	3	31	P300
distractor	4	0.76	79	right	3	31	P300
distractor	5	0.75	80	right	3	31	P300
distractor	4	0.86	81	right	3	31	P300
distractor	2	1.31	82	right	3	31	P300
distractor	2	1.22	83	right	3	31	P300
distractor	5	0.93	84	right	3	31	P300
distractor	3	0.99	85	right	3	31	P300
distractor	2	0.86	86	right	3	31	P300
distractor	3	0.8	87	right	3	31	P300
distractor	3	1.88	88	right	3	31	P300
distractor	3	0.96	89	right	3	31	P300
target	1	1.83	90	right	3	31	P300
distractor	2	1.14	91	right	3	31	P300
distractor	5	0.91	92	right	3	31	P300
distractor	4	1.81	93	right	3	31	P300
target	1	1.21	94	right	3	31	P300
distractor	3	0.7	95	right	3	31	P300
target	1	0.84	96	right	3	31	P300
distractor	3	0.72	97	right	3	31	P300
distractor	5	0.82	98	right	3	31	P300
target	1	1.85	99	right	3	31	P300
distractor	5	0.99	100	right	3	31	P300
distractor	5	0.94	101	right	3	31	P300
target	1	0.91	102	right	3	31	P300
distractor	3	0.88	103	right	3	31	P300
distractor	5	1.28	104	right	3	31	P300
distractor	4	1.31	105	right	3	31	P300
target	1	0.72	106	right	3	31	P300
distractor	4	0.89	107	right	3	31	P300
target	1	1.36	108	right	3	31	P300
distractor	3	0.73	109	right	3	31	P300
distractor	3	1.71	110	right	3	31	P300
distractor	5	0.92	111	right	3	31	P300
distractor	2	0.83	112	right	3	31	P300
target	1	1.64	113	right	3	31	P300
distractor	4	3.19	114	right	3	31	P300
distractor	4	1.59	115	right	3	31	P300
distractor	2	0.79	116	right	3	31	P300
distractor	3	0.72	117	right	3	31	P300
distractor	2	0.85	118	right	3	31	P300
distractor	5	1.57	119	right	3	31	P300
distractor	2	1.6	120	right	3	31	P300
distractor	3	0.91	1	left	4	31	P300
distractor	2	1.19	2	left	4	31	P300
distractor	1	1.47	3	left	4	31	P300
distractor	1	1.69	4	left	4	31	P300
distractor	1	0.9	5	left	4	31	P300
distractor	1	0.9	6	left	4	31	P300
distractor	3	0.73	7	left	4	31	P300
distractor	4	1.03	8	left	4	31	P300
distractor	4	1.03	9	left	4	31	P300
target	5	1.55	10	left	4	31	P300
distractor	4	1.16	11	left	4	31	P300
distractor	4	1.29	12	left	4	31	P300
distractor	1	0.89	13	left	4	31	P300
distractor	4	1.75	14	left	4	31	P300
distractor	3	1.04	15	left	4	31	P300
distractor	3	0.92	16	left	4	31	P300
distractor	3	1.06	17	left	4	31	P300
distractor	2	1.53	18	left	4	31	P300
distractor	1	0.85	19	left	4	31	P300
distractor	4	0.98	20	left	4	31	P300
distractor	4	0.78	21	left	4	31	P300
distractor	4	1.18	22	left	4	31	P300
target	5	1.01	23	left	4	31	P300
distractor	1	1.07	24	left	4	31	P300
distractor	1	1.22	25	left	4	31	P300
distractor	1	1.71	26	left	4	31	P300
distractor	4	0.81	27	left	4	31	P300
distractor	1	0.81	28	left	4	31	P300
distractor	1	0.75	29	left	4	31	P300
distractor	2	0.98	30	left	4	31	P300
distractor	3	1.1	31	left	4	31	P300
distractor	1	0.79	32	left	4	31	P300
distractor	4	1.65	33	left	4	31	P300
target	5	2.16	34	left	4	31	P300
distractor	2	1.14	35	left	4	31	P300
distractor	2	0.91	36	left	4	31	P300
distractor	4	1.52	37	left	4	31	P300
target	5	1.43	38	left	4	31	P300
distractor	4	0.72	39	left	4	31	P300
target	5	0.82	40	left	4	31	P300
distractor	3	0.78	41	left	4	31	P300
target	5	1.39	42	left	4	31	P300
distractor	2	0.78	43	left	4	31	P300
distractor	3	0.8	44	left	4	31	P300
distractor	1	0.9	45	left	4	31	P300
distractor	2	0.78	46	left	4	31	P300
target	5	1.08	47	left	4	31	P300
distractor	2	0.76	48	left	4	31	P300
distractor	4	0.86	49	left	4	31	P300
target	5	1.12	50	left	4	31	P300
distractor	3	1.5	51	left	4	31	P300
target	5	1.7	52	left	4	31	P300
distractor	4	0.91	53	left	4	31	P300
distractor	3	0.81	54	left	4	31	P300
distractor	2	1.27	55	left	4	31	P300
distractor	4	0.95	56	left	4	31	P300
distractor	1	1.07	57	left	4	31	P300
target	5	0.7	58	left	4	31	P300
distractor	3	2.48	59	left	4	31	P300
distractor	1	1.03	60	left	4	31	P300
distractor	1	2.33	61	left	4	31	P300
target	5	1.74	62	left	4	31	P300
distractor	1	2.68	63	left	4	31	P300
distractor	4	0.89	64	left	4	31	P300
target	5	0.7	65	left	4	31	P300
distractor	4	1.64	66	left	4	31	P300
distractor	2	1.56	67	left	4	31	P300
target	5	0.74	68	left	4	31	P300
distractor	4	0.92	69	left	4	31	P300
distractor	2	1.13	70	left	4	31	P300
target	5	0.77	71	left	4	31	P300
distractor	3	1.4	72	left	4	31	P300
distractor	4	0.8	73	left	4	31	P300
distractor	1	1.39	74	left	4	31	P300
distractor	2	0.78	75	left	4	31	P300
distractor	2	0.83	76	left	4	31	P300
distractor	3	1.26	77	left	4	31	P300
distractor	4	2.47	78	left	4	31	P300
distractor	3	1.17	79	left	4	31	P300
distractor	2	1.45	80	left	4	31	P300
distractor	1	0.77	81	left	4	31	P300
distractor	4	0.72	82	left	4	31	P300
target	5	1.83	83	left	4	31	P300
distractor	1	1.42	84	left	4	31	P300
target	5	0.76	85	left	4	31	P300
distractor	3	1.63	86	left	4	31	P300
distractor	2	0.7	87	left	4	31	P300
target	5	0.8	88	left	4	31	P300
distractor	2	1.81	89	left	4	31	P300
distractor	3	0.97	90	left	4	31	P300
distractor	3	1.07	91	left	4	31	P300
distractor	3	1.31	92	left	4	31	P300
distractor	4	1.12	93	left	4	31	P300
distractor	2	0.99	94	left	4	31	P300
distractor	3	0.73	95	left	4	31	P300
distractor	3	2.05	96	left	4	31	P300
target	5	0.77	97	left	4	31	P300
distractor	1	0.96	98	left	4	31	P300
distractor	2	0.9	99	left	4	31	P300
distractor	3	0.95	100	left	4	31	P300
distractor	2	1.05	101	left	4	31	P300
target	5	0.81	102	left	4	31	P300
distractor	1	1.28	103	left	4	31	P300
distractor	4	0.74	104	left	4	31	P300
distractor	3	0.84	105	left	4	31	P300
target	5	2.18	106	left	4	31	P300
distractor	3	1.09	107	left	4	31	P300
target	5	0.87	108	left	4	31	P300
distractor	4	1.2	109	left	4	31	P300
target	5	1.12	110	left	4	31	P300
distractor	2	1.02	111	left	4	31	P300
target	5	0.94	112	left	4	31	P300
distractor	2	2.33	113	left	4	31	P300
distractor	3	0.9	114	left	4	31	P300
target	5	0.9	115	left	4	31	P300
distractor	2	0.81	116	left	4	31	P300
distractor	1	1.57	117	left	4	31	P300
distractor	2	0.82	118	left	4	31	P300
distractor	2	0.96	119	left	4	31	P300
distractor	1	1.21	120	left	4	31	P300
distractor	5	1.39	1	right	5	31	P300
distractor	4	0.93	2	right	5	31	P300
distractor	4	0.85	3	right	5	31	P300
target	1	1.64	4	right	5	31	P300
distractor	4	0.88	5	right	5	31	P300
target	1	1.41	6	right	5	31	P300
distractor	2	1.05	7	right	5	31	P300
distractor	5	1.28	8	right	5	31	P300
distractor	5	0.72	9	right	5	31	P300
distractor	5	1.09	10	right	5	31	P300
distractor	2	0.88	11	right	5	31	P300
distractor	2	1.42	12	right	5	31	P300
distractor	2	0.78	13	right	5	31	P300
distractor	4	1.11	14	right	5	31	P300
target	1	1.42	15	right	5	31	P300
distractor	4	0.76	16	right	5	31	P300
distractor	4	0.72	17	right	5	31	P300
distractor	5	0.71	18	right	5	31	P300
distractor	3	0.95	19	right	5	31	P300
target	1	1.35	20	right	5	31	P300
distractor	5	1.2	21	right	5	31	P300
target	1	1.67	22	right	5	31	P300
distractor	5	1.29	23	right	5	31	P300
distractor	5	1.06	24	right	5	31	P300
distractor	4	1.26	25	right	5	31	P300
target	1	1.74	26	right	5	31	P300
distractor	4	0.77	27	right	5	31	P300
distractor	3	0.8	28	right	5	31	P300
distractor	2	0.72	29	right	5	31	P300
distractor	5	1.04	30	right	5	31	P300
distractor	2	0.91	31	right	5	31	P300
distractor	4	0.87	32	right	5	31	P300
distractor	3	1.11	33	right	5	31	P300
target	1	0.96	34	right	5	31	P300
distractor	5	0.96	35	right	5	31	P300
distractor	3	0.7	36	right	5	31	P300
distractor	2	0.76	37	right	5	31	P300
distractor	2	1.09	38	right	5	31	P300
distractor	4	0.93	39	right	5	31	P300
distractor	3	0.73	40	right	5	31	P300
target	1	1.2	41	right	5	31	P300
distractor	3	1	42	right	5	31	P300
distractor	2	0.75	43	right	5	31	P300
target	1	0.84	44	right	5	31	P300
distractor	2	1.26	45	right	5	31	P300
distractor	4	1.06	46	right	5	31	P300
distractor	3	1.02	47	right	5	31	P300
target	1	0.88	48	right	5	31	P300
distractor	3	1.19	49	right	5	31	P300
distractor	3	0.8	50	right	5	31	P300
distractor	5	1.31	51	right	5	31	P300
distractor	2	0.83	52	right	5	31	P300
distractor	4	1.11	53	right	5	31	P300
distractor	5	0.83	54	right	5	31	P300
target	1	0.95	55	right	5	31	P300
distractor	3	1.45	56	right	5	31	P300
target	1	1.13	57	right	5	31	P300
distractor	5	0.73	58	right	5	31	P300
target	1	0.95	59	right	5	31	P300
distractor	3	1.07	60	right	5	31	P300
target	1	1.09	61	right	5	31	P300
distractor	5	1.65	62	right	5	31	P300
distractor	2	1.56	63	right	5	31	P300
distractor	3	0.81	64	right	5	31	P300
distractor	3	1.97	65	right	5	31	P300
distractor	4	0.71	66	right	5	31	P300
distractor	2	1.04	67	right	5	31	P300
distractor	5	0.72	68	right	5	31	P300
distractor	4	1.52	69	right	5	31	P300
distractor	4	1.05	70	right	5	31	P300
target	1	1.27	71	right	5	31	P300
distractor	5	0.88	72	right	5	31	P300
target	1	1.35	73	right	5	31	P300
distractor	2	1.11	74	right	5	31	P300
distractor	4	0.76	75	right	5	31	P300
distractor	3	0.93	76	right	5	31	P300
distractor	3	1.46	77	right	5	31	P300
distractor	5	0.84	78	right	5	31	P300
target	1	1.87	79	right	5	31	P300
distractor	2	2.12	80	right	5	31	P300
distractor	4	0.93	81	right	5	31	P300
target	1	1.8	82	right	5	31	P300
distractor	5	1.09	83	right	5	31	P300
distractor	4	0.84	84	right	5	31	P300
distractor	3	0.7	85	right	5	31	P300
distractor	2	1.07	86	right	5	31	P300
distractor	5	1.24	87	right	5	31	P300
distractor	3	0.94	88	right	5	31	P300
distractor	5	0.88	89	right	5	31	P300
distractor	4	0.85	90	right	5	31	P300
distractor	3	0.91	91	right	5	31	P300
distractor	5	0.84	92	right	5	31	P300
target	1	1.31	93	right	5	31	P300
distractor	2	1.27	94	right	5	31	P300
target	1	1.25	95	right	5	31	P300
distractor	4	0.71	96	right	5	31	P300
distractor	2	1.48	97	right	5	31	P300
distractor	3	0.92	98	right	5	31	P300
distractor	3	1.78	99	right	5	31	P300
distractor	4	1.46	100	right	5	31	P300
distractor	3	0.72	101	right	5	31	P300
distractor	2	1.6	102	right	5	31	P300
target	1	1.71	103	right	5	31	P300
distractor	5	1.04	104	right	5	31	P300
target	1	0.89	105	right	5	31	P300
distractor	3	0.89	106	right	5	31	P300
distractor	5	0.76	107	right	5	31	P300
distractor	2	1.02	108	right	5	31	P300
distractor	2	0.85	109	right	5	31	P300
distractor	4	1.08	110	right	5	31	P300
target	1	0.84	111	right	5	31	P300
distractor	4	1.18	112	right	5	31	P300
target	1	0.94	113	right	5	31	P300
distractor	3	0.71	114	right	5	31	P300
distractor	3	1.98	115	right	5	31	P300
distractor	4	0.75	116	right	5	31	P300
distractor	2	0.94	117	right	5	31	P300
distractor	2	0.75	118	right	5	31	P300
distractor	5	1.98	119	right	5	31	P300
distractor	2	2.06	120	right	5	31	P300
distractor	1	0.97	1	left	6	31	P300
distractor	1	1.43	2	left	6	31	P300
distractor	4	0.79	3	left	6	31	P300
distractor	3	0.73	4	left	6	31	P300
distractor	1	1.06	5	left	6	31	P300
distractor	4	0.92	6	left	6	31	P300
distractor	1	1.03	7	left	6	31	P300
distractor	4	1.36	8	left	6	31	P300
distractor	4	1.03	9	left	6	31	P300
distractor	4	1.12	10	left	6	31	P300
distractor	2	0.71	11	left	6	31	P300
distractor	4	1.55	12	left	6	31	P300
distractor	2	0.8	13	left	6	31	P300
distractor	1	0.82	14	left	6	31	P300
distractor	3	1.1	15	left	6	31	P300
distractor	2	0.89	16	left	6	31	P300
distractor	3	0.74	17	left	6	31	P300
distractor	2	0.7	18	left	6	31	P300
target	5	1	19	left	6	31	P300
distractor	1	1.18	20	left	6	31	P300
distractor	1	1.04	21	left	6	31	P300
distractor	4	1.72	22	left	6	31	P300
distractor	4	3.01	23	left	6	31	P300
distractor	3	0.89	24	left	6	31	P300
distractor	4	0.86	25	left	6	31	P300
distractor	1	1.22	26	left	6	31	P300
distractor	1	0.71	27	left	6	31	P300
distractor	2	1.36	28	left	6	31	P300
distractor	4	0.87	29	left	6	31	P300
distractor	4	1.3	30	left	6	31	P300
distractor	3	1.29	31	left	6	31	P300
distractor	1	0.93	32	left	6	31	P300
distractor	3	0.75	33	left	6	31	P300
distractor	1	0.78	34	left	6	31	P300
target	5	1.03	35	left	6	31	P300
distractor	1	0.98	36	left	6	31	P300
target	5	0.9	37	left	6	31	P300
distractor	4	1.07	38	left	6	31	P300
target	5	0.75	39	left	6	31	P300
distractor	2	0.72	40	left	6	31	P300
target	5	0.97	41	left	6	31	P300
distractor	1	0.8	42	left	6	31	P300
distractor	2	1.45	43	left	6	31	P300
distractor	3	0.75	44	left	6	31	P300
distractor	2	0.84	45	left	6	31	P300
distractor	1	1.44	46	left	6	31	P300
distractor	3	0.87	47	left	6	31	P300
target	5	1.23	48	left	6	31	P300
distractor	4	0.75	49	left	6	31	P300
target	5	0.7	50	left	6	31	P300
distractor	2	1.08	51	left	6	31	P300
target	5	0.73	52	left	6	31	P300
distractor	4	1.03	53	left	6	31	P300
distractor	1	1.3	54	left	6	31	P300
distractor	3	1.07	55	left	6	31	P300
distractor	4	0.75	56	left	6	31	P300
distractor	4	1.04	57	left	6	31	P300
target	5	1.62	58	left	6	31	P300
distractor	1	1.57	59	left	6	31	P300
distractor	3	1.5	60	left	6	31	P300
distractor	1	1.11	61	left	6	31	P300
distractor	3	1.16	62	left	6	31	P300
distractor	4	1.14	63	left	6	31	P300
distractor	1	1	64	left	6	31	P300
distractor	1	0.81	65	left	6	31	P300
distractor	3	0.83	66	left	6	31	P300
target	5	1	67	left	6	31	P300
distractor	4	2.09	68	left	6	31	P300
distractor	3	0.83	69	left	6	31	P300
distractor	2	1.79	70	left	6	31	P300
distractor	1	1.29	71	left	6	31	P300
distractor	3	1.05	72	left	6	31	P300
distractor	4	1.08	73	left	6	31	P300
distractor	2	1.27	74	left	6	31	P300
distractor	3	0.96	75	left	6	31	P300
distractor	3	1.09	76	left	6	31	P300
distractor	4	1.43	77	left	6	31	P300
